"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US39153","Summit County, Ohio","11411","null","648","null","30135","1171","null","null","50375","1463","null","null","77874","null","2394","null","170763","8077","null","null","301832","null","24462","null",
"0500000US39155","Trumbull County, Ohio","9787","null","1032","null","26746","1569","null","null","43073","1867","null","null","64549","null","2528","null","129255","8583","null","null","214491","null","30729","null",
"0500000US39157","Tuscarawas County, Ohio","11083","null","1446","null","28317","2622","null","null","46701","2393","null","null","66652","null","3149","null","129572","15076","null","null","219208","null","45655","null",
"0500000US39165","Warren County, Ohio","21010","null","2136","null","48961","3334","null","null","72922","2977","null","null","108681","null","5207","null","210721","14893","null","null","333675","null","40571","null",
"0500000US39169","Wayne County, Ohio","11701","null","1871","null","31625","2590","null","null","49246","2777","null","null","73016","null","4175","null","146436","13554","null","null","248476","null","46431","null",
"0500000US39173","Wood County, Ohio","11122","null","1694","null","30209","2473","null","null","53524","2968","null","null","82683","null","4261","null","173235","14855","null","null","296343","null","45406","null",
"0500000US40017","Canadian County, Oklahoma","20241","null","2129","null","46621","2824","null","null","68576","2971","null","null","94780","null","3728","null","185215","21714","null","null","330481","null","72096","null",
"0500000US40027","Cleveland County, Oklahoma","13393","null","1302","null","35625","1891","null","null","58554","2111","null","null","87461","null","3081","null","171371","10714","null","null","279879","null","35389","null",
"0500000US40031","Comanche County, Oklahoma","11663","null","1474","null","28409","2563","null","null","47331","3496","null","null","75332","null","4927","null","157284","25045","null","null","287057","null","87557","null",
"0500000US40037","Creek County, Oklahoma","12452","null","1513","null","28006","2540","null","null","47196","2852","null","null","70233","null","3620","null","144024","12286","null","null","244610","null","38206","null",
"0500000US40101","Muskogee County, Oklahoma","9732","null","1534","null","24570","2820","null","null","42212","3164","null","null","62475","null","4135","null","132538","20273","null","null","229571","null","73604","null",
"0500000US40109","Oklahoma County, Oklahoma","11265","null","690","null","29141","923","null","null","48334","1138","null","null","77040","null","1948","null","183681","7803","null","null","330752","null","23801","null",
"0500000US40119","Payne County, Oklahoma","6027","null","2392","null","20696","2715","null","null","38168","3277","null","null","62785","null","4841","null","152700","21280","null","null","287909","null","65390","null",
"0500000US40125","Pottawatomie County, Oklahoma","11412","null","1131","null","27157","2014","null","null","46525","2857","null","null","68437","null","3679","null","133841","10001","null","null","205696","null","17926","null",
"0500000US40131","Rogers County, Oklahoma","14076","null","1500","null","34974","2115","null","null","55581","2886","null","null","83724","null","4089","null","164408","12838","null","null","267272","null","39748","null",
"0500000US40143","Tulsa County, Oklahoma","11965","null","529","null","31073","840","null","null","50499","1040","null","null","78192","null","1557","null","179273","6196","null","null","327135","null","20882","null",
"0500000US40145","Wagoner County, Oklahoma","17601","null","2023","null","39446","2637","null","null","59372","3150","null","null","85700","null","4275","null","163524","14975","null","null","280207","null","48827","null",
"0500000US41003","Benton County, Oregon","9187","null","1519","null","27940","2935","null","null","52206","4485","null","null","85693","null","4165","null","177883","17395","null","null","294241","null","54726","null",
"0500000US41005","Clackamas County, Oregon","17568","null","1204","null","40638","1712","null","null","65257","2267","null","null","100179","null","3311","null","208009","11520","null","null","350337","null","31462","null",
"0500000US41017","Deschutes County, Oregon","14764","null","1783","null","32641","2625","null","null","52128","3716","null","null","80568","null","4184","null","178887","21225","null","null","338230","null","74746","null",
"0500000US41019","Douglas County, Oregon","11016","null","1399","null","24584","2930","null","null","42876","3530","null","null","67244","null","4371","null","116501","7455","null","null","167697","null","16964","null",
"0500000US41029","Jackson County, Oregon","10569","null","1330","null","28043","2129","null","null","45029","2242","null","null","68460","null","3565","null","147792","13264","null","null","257884","null","44672","null",
"0500000US41033","Josephine County, Oregon","10537","null","2104","null","24397","2409","null","null","37118","3315","null","null","58533","null","4667","null","144757","35764","null","null","288347","null","128948","null",
"0500000US41035","Klamath County, Oregon","9746","null","1744","null","23783","2331","null","null","39558","3344","null","null","60562","null","4350","null","125182","16457","null","null","201779","null","48263","null",
"0500000US41039","Lane County, Oregon","9924","null","747","null","27155","1284","null","null","45103","1680","null","null","69860","null","2301","null","146544","7867","null","null","251670","null","24880","null",
"0500000US41043","Linn County, Oregon","10624","null","1490","null","27116","2186","null","null","44118","2913","null","null","69835","null","4248","null","126634","11769","null","null","200673","null","33267","null",
"0500000US41047","Marion County, Oregon","11819","null","1063","null","29978","1796","null","null","48383","1962","null","null","71452","null","2599","null","140346","10684","null","null","229533","null","35293","null",
"0500000US41051","Multnomah County, Oregon","10797","null","796","null","30863","1192","null","null","53969","1523","null","null","86011","null","1722","null","200680","8923","null","null","373790","null","30117","null",
"0500000US41053","Polk County, Oregon","11342","null","2278","null","31267","4148","null","null","52716","5093","null","null","81821","null","5757","null","143617","10879","null","null","201172","null","16743","null",
"0500000US41059","Umatilla County, Oregon","11201","null","1906","null","26651","3352","null","null","43978","3415","null","null","66354","null","5675","null","129044","12429","null","null","209063","null","32267","null",
"0500000US41067","Washington County, Oregon","16610","null","1223","null","40769","1751","null","null","66493","2601","null","null","99206","null","2596","null","198996","9261","null","null","333894","null","30477","null",
"0500000US41071","Yamhill County, Oregon","12377","null","2396","null","35388","4022","null","null","52891","3582","null","null","82620","null","5410","null","144116","13303","null","null","222286","null","33164","null",
"0500000US42001","Adams County, Pennsylvania","15274","null","1766","null","37685","3118","null","null","61005","3326","null","null","86805","null","4925","null","175213","15475","null","null","295133","null","41760","null",
"0500000US42003","Allegheny County, Pennsylvania","11152","null","440","null","30330","744","null","null","52966","1008","null","null","84551","null","1600","null","192934","6243","null","null","353739","null","20884","null",
"0500000US42005","Armstrong County, Pennsylvania","12758","null","1340","null","29131","2033","null","null","46320","2811","null","null","71931","null","3819","null","126535","8901","null","null","188517","null","20761","null",
"0500000US42007","Beaver County, Pennsylvania","11853","null","1087","null","30664","1570","null","null","51583","2263","null","null","78544","null","2614","null","152835","13221","null","null","257654","null","45457","null",
"0500000US42011","Berks County, Pennsylvania","13345","null","957","null","33022","1442","null","null","55905","1826","null","null","84328","null","2343","null","159198","5927","null","null","249432","null","20874","null",
