"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,223,439","793,768","346,995","633,602","245,452","46,829","26,987","113,337","74,556","429,671","349,736","134,349","371,469","307,430","2.41","2.97","","2,951,771","1,223,439","632,279","836,279","94,966","164,808","75,105","","1,199,509","375,948","662,064","13,633","31,691","116,173","1,250,612","308,569","655,116","18,867","128,108","139,952","","41,387","12,636","36","58","22","109","23","","36,216","17,815","","4,529","4,594","3,093","5,599","17,815","10,825","13,840","","810,644","56,478","41,838","313,491","167,109","231,728","","2,018,785","79,022","111,622","681,148","440,865","202,577","344,952","158,599","(X)","(X)","","2,323,493","233,244","","3,004,885","336,654","721,762","26,935","1,854,816","171,572","428,307","138,147","","3,013,053","2,553,210","448,207","268,989","179,218","106,661","72,557","11,636","","3,049,883","2,910,406","2,895,984","2,185,987","709,997","14,422","139,477","","139,477","51,709","87,768","","153,899","14,422","3,570","10,852","139,477","64,317","75,160","","139,477","22,073","41,383","10,793","627","59,571","5,030","","2,850,218","2,639,788","210,430","86,175","115,252","51,004","47,061","13,182","35,120","16,901","12,997","5,088","","3,049,883","178,321","6,426","60,702","63,138","138,337","283,350","76,562","10,435","1,157,591","7,635","3,550","454,279","69,317","3,023","172,674","38,630","2,252","11,198","25,785","48,031","1,530","18,422","96,025","14,882","3,918","20,617","1,710"
"    Percent","","1,223,439","64.9%","28.4%","51.8%","20.1%","3.8%","2.2%","9.3%","6.1%","35.1%","28.6%","11.0%","30.4%","25.1%","(X)","(X)","","2,951,771","41.4%","21.4%","28.3%","3.2%","5.6%","2.5%","","1,199,509","31.3%","55.2%","1.1%","2.6%","9.7%","1,250,612","24.7%","52.4%","1.5%","10.2%","11.2%","","41,387","30.5%","(X)","(X)","(X)","(X)","(X)","","36,216","49.2%","","12.5%","12.7%","8.5%","15.5%","17,815","60.8%","77.7%","","810,644","7.0%","5.2%","38.7%","20.6%","28.6%","","2,018,785","3.9%","5.5%","33.7%","21.8%","10.0%","17.1%","7.9%","90.6%","24.9%","","2,323,493","10.0%","","3,004,885","11.2%","721,762","3.7%","1,854,816","9.3%","428,307","32.3%","","3,013,053","84.7%","14.9%","8.9%","5.9%","3.5%","2.4%","0.4%","","3,049,883","95.4%","95.0%","71.7%","23.3%","0.5%","4.6%","","139,477","37.1%","62.9%","","153,899","14,422","24.8%","75.2%","139,477","46.1%","53.9%","","139,477","15.8%","29.7%","7.7%","0.4%","42.7%","3.6%","","2,850,218","92.6%","7.4%","3.0%","4.0%","1.8%","1.7%","0.5%","1.2%","0.6%","0.5%","0.2%","","3,049,883","5.8%","0.2%","2.0%","2.1%","4.5%","9.3%","2.5%","0.3%","38.0%","0.3%","0.1%","14.9%","2.3%","0.1%","5.7%","1.3%","0.1%","0.4%","0.8%","1.6%","0.1%","0.6%","3.1%","0.5%","0.1%","0.7%","0.1%"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,101,658","721,592","324,111","559,199","221,090","46,692","26,313","115,701","76,708","380,066","313,390","109,060","354,316","261,159","2.52","3.12","","2,780,095","1,101,658","559,546","837,302","136,014","145,575","60,242","","1,106,102","349,815","595,981","15,221","29,062","116,023","1,145,453","287,898","588,203","19,313","105,738","144,301","","40,095","12,804","38","59","27","107","24","","45,981","20,250","","5,461","4,081","2,885","7,823","20,250","11,450","15,044","","794,404","54,823","43,609","317,805","159,719","218,448","","1,840,681","81,840","117,769","511,343","445,999","135,842","354,379","193,509","(X)","(X)","","2,118,586","215,780","","2,804,461","341,426","725,437","27,329","1,718,527","177,640","360,497","136,457","","2,820,894","2,341,401","467,220","273,703","193,517","98,458","95,059","12,273","","2,859,169","2,672,227","2,649,295","1,665,189","984,106","22,932","186,942","","186,942","60,779","126,163","","209,874","22,932","4,811","18,121","186,942","75,188","111,754","","186,942","16,717","50,572","9,613","727","106,146","3,167","","2,654,069","2,362,453","291,616","122,528","191,156","89,461","43,250","8,069","45,243","22,117","11,967","2,881","","2,859,169","237,043","8,099","25,527","15,852","59,116","290,898","89,036","11,283","827,129","4,429","3,015","367,281","63,200","2,048","32,198","37,892","2,474","25,039","33,043","57,464","1,680","17,137","66,016","15,947","2,965","20,887","2,693"
"    Percent","","1,101,658","65.5%","29.4%","50.8%","20.1%","4.2%","2.4%","10.5%","7.0%","34.5%","28.4%","9.9%","32.2%","23.7%","(X)","(X)","","2,780,095","39.6%","20.1%","30.1%","4.9%","5.2%","2.2%","","1,106,102","31.6%","53.9%","1.4%","2.6%","10.5%","1,145,453","25.1%","51.4%","1.7%","9.2%","12.6%","","40,095","31.9%","(X)","(X)","(X)","(X)","(X)","","45,981","44.0%","","11.9%","8.9%","6.3%","17.0%","20,250","56.5%","74.3%","","794,404","6.9%","5.5%","40.0%","20.1%","27.5%","","1,840,681","4.4%","6.4%","27.8%","24.2%","7.4%","19.3%","10.5%","89.2%","29.8%","","2,118,586","10.2%","","2,804,461","12.2%","725,437","3.8%","1,718,527","10.3%","360,497","37.9%","","2,820,894","83.0%","16.6%","9.7%","6.9%","3.5%","3.4%","0.4%","","2,859,169","93.5%","92.7%","58.2%","34.4%","0.8%","6.5%","","186,942","32.5%","67.5%","","209,874","22,932","21.0%","79.0%","186,942","40.2%","59.8%","","186,942","8.9%","27.1%","5.1%","0.4%","56.8%","1.7%","","2,654,069","89.0%","11.0%","4.6%","7.2%","3.4%","1.6%","0.3%","1.7%","0.8%","0.5%","0.1%","","2,859,169","8.3%","0.3%","0.9%","0.6%","2.1%","10.2%","3.1%","0.4%","28.9%","0.2%","0.1%","12.8%","2.2%","0.1%","1.1%","1.3%","0.1%","0.9%","1.2%","2.0%","0.1%","0.6%","2.3%","0.6%","0.1%","0.7%","0.1%"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,684,348","1,126,685","484,616","833,872","316,214","76,832","40,128","215,981","128,274","557,663","470,103","164,318","543,198","408,933","2.51","3.06","","4,220,396","1,684,348","833,365","1,239,214","250,041","213,428","100,344","","1,702,020","524,911","884,683","35,258","47,150","210,018","1,794,164","434,632","876,973","46,358","190,221","245,980","","57,337","20,661","39","54","41","100","19","","90,958","50,551","","8,958","12,569","8,840","20,184","50,551","31,201","36,398","","1,093,037","64,187","57,334","460,174","229,270","282,072","","2,903,308","222,671","302,020","996,825","587,180","198,229","359,930","236,453","(X)","(X)","","3,295,944","317,278","","4,242,714","711,057","1,018,375","54,517","2,667,980","423,348","556,359","233,192","","4,296,639","3,638,259","638,330","372,469","265,861","147,418","118,443","20,050","","4,346,266","4,205,683","4,178,863","3,053,899","1,124,964","26,820","140,583","","140,583","48,069","92,514","","167,403","26,820","7,030","19,790","140,583","71,810","68,773","","140,583","25,288","43,380","7,911","1,006","60,015","2,983","","4,066,511","3,871,484","195,027","84,776","100,988","47,994","50,782","16,943","31,777","15,562","11,480","4,277","","4,346,266","924,814","10,199","4,546","3,821","53,773","467,311","72,956","7,405","647,990","5,499","5,271","556,305","82,483","1,397","14,775","31,671","4,099","8,508","63,142","76,018","2,147","25,540","12,797","9,692","4,064","21,240","4,863"
"    Percent","","1,684,348","66.9%","28.8%","49.5%","18.8%","4.6%","2.4%","12.8%","7.6%","33.1%","27.9%","9.8%","32.2%","24.3%","(X)","(X)","","4,220,396","39.9%","19.7%","29.4%","5.9%","5.1%","2.4%","","1,702,020","30.8%","52.0%","2.1%","2.8%","12.3%","1,794,164","24.2%","48.9%","2.6%","10.6%","13.7%","","57,337","36.0%","(X)","(X)","(X)","(X)","(X)","","90,958","55.6%","","9.8%","13.8%","9.7%","22.2%","50,551","61.7%","72.0%","","1,093,037","5.9%","5.2%","42.1%","21.0%","25.8%","","2,903,308","7.7%","10.4%","34.3%","20.2%","6.8%","12.4%","8.1%","81.9%","20.5%","","3,295,944","9.6%","","4,242,714","16.8%","1,018,375","5.4%","2,667,980","15.9%","556,359","41.9%","","4,296,639","84.7%","14.9%","8.7%","6.2%","3.4%","2.8%","0.5%","","4,346,266","96.8%","96.1%","70.3%","25.9%","0.6%","3.2%","","140,583","34.2%","65.8%","","167,403","26,820","26.2%","73.8%","140,583","51.1%","48.9%","","140,583","18.0%","30.9%","5.6%","0.7%","42.7%","2.1%","","4,066,511","95.2%","4.8%","2.1%","2.5%","1.2%","1.2%","0.4%","0.8%","0.4%","0.3%","0.1%","","4,346,266","21.3%","0.2%","0.1%","0.1%","1.2%","10.8%","1.7%","0.2%","14.9%","0.1%","0.1%","12.8%","1.9%","0.0%","0.3%","0.7%","0.1%","0.2%","1.5%","1.7%","0.0%","0.6%","0.3%","0.2%","0.1%","0.5%","0.1%"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,689,822","1,129,117","492,766","753,423","290,484","79,560","37,268","296,134","165,014","560,705","468,853","151,239","577,119","401,258","2.61","3.21","","4,416,801","1,689,822","753,808","1,377,220","369,320","226,631","92,704","","1,751,556","647,719","826,638","38,806","48,354","190,039","1,861,490","572,821","793,128","59,293","188,868","247,380","","67,832","32,890","51","60","36","108","20","","131,054","71,754","","13,668","17,817","13,970","26,299","71,754","46,410","46,081","","1,179,298","84,909","61,892","510,602","231,216","290,679","","2,945,907","190,254","341,622","1,012,345","619,617","151,174","424,074","206,821","(X)","(X)","","3,410,467","312,187","","4,440,314","671,831","1,113,329","61,576","2,788,424","378,341","538,561","231,914","","4,483,529","3,826,390","645,180","398,836","246,344","148,455","97,889","11,959","","4,544,228","4,371,362","4,342,234","3,580,835","761,399","29,128","172,866","","172,866","66,954","105,912","","201,994","29,128","5,612","23,516","172,866","78,172","94,694","","172,866","15,673","54,487","5,893","978","92,905","2,930","","4,230,220","3,853,543","376,677","119,852","147,795","67,000","169,527","25,843","50,370","24,657","8,985","2,352","","4,544,228","432,948","11,996","4,659","4,545","25,113","301,974","639,078","121,788","376,907","6,125","4,740","342,504","216,086","2,385","10,644","19,554","3,751","6,796","39,133","48,268","1,277","30,247","12,317","3,020","2,169","9,999","7,290"
"    Percent","","1,689,822","66.8%","29.2%","44.6%","17.2%","4.7%","2.2%","17.5%","9.8%","33.2%","27.7%","8.9%","34.2%","23.7%","(X)","(X)","","4,416,801","38.3%","17.1%","31.2%","8.4%","5.1%","2.1%","","1,751,556","37.0%","47.2%","2.2%","2.8%","10.8%","1,861,490","30.8%","42.6%","3.2%","10.1%","13.3%","","67,832","48.5%","(X)","(X)","(X)","(X)","(X)","","131,054","54.8%","","10.4%","13.6%","10.7%","20.1%","71,754","64.7%","64.2%","","1,179,298","7.2%","5.2%","43.3%","19.6%","24.6%","","2,945,907","6.5%","11.6%","34.4%","21.0%","5.1%","14.4%","7.0%","81.9%","21.4%","","3,410,467","9.2%","","4,440,314","15.1%","1,113,329","5.5%","2,788,424","13.6%","538,561","43.1%","","4,483,529","85.3%","14.4%","8.9%","5.5%","3.3%","2.2%","0.3%","","4,544,228","96.2%","95.6%","78.8%","16.8%","0.6%","3.8%","","172,866","38.7%","61.3%","","201,994","29,128","19.3%","80.7%","172,866","45.2%","54.8%","","172,866","9.1%","31.5%","3.4%","0.6%","53.7%","1.7%","","4,230,220","91.1%","8.9%","2.8%","3.5%","1.6%","4.0%","0.6%","1.2%","0.6%","0.2%","0.1%","","4,544,228","9.5%","0.3%","0.1%","0.1%","0.6%","6.6%","14.1%","2.7%","8.3%","0.1%","0.1%","7.5%","4.8%","0.1%","0.2%","0.4%","0.1%","0.1%","0.9%","1.1%","0.0%","0.7%","0.3%","0.1%","0.0%","0.2%","0.2%"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","545,417","345,328","138,030","266,670","90,004","23,620","13,586","55,038","34,440","200,089","155,623","59,460","149,566","145,872","2.37","2.90","","1,292,022","545,417","267,245","338,920","50,999","89,441","49,531","","534,474","165,685","280,405","6,257","15,475","66,652","570,281","137,985","281,193","9,334","56,257","85,512","","14,244","5,501","34","46","14","103","13","","18,421","7,972","","2,109","2,452","1,079","2,332","7,972","4,602","5,883","","311,096","17,381","14,245","123,813","68,391","87,266","","937,014","33,514","57,273","322,397","188,163","84,698","162,350","88,619","(X)","(X)","","1,051,795","128,123","","1,313,037","198,362","273,098","16,642","836,479","104,131","203,460","77,589","","1,313,902","1,136,780","174,493","109,095","65,398","37,640","27,758","2,629","","1,327,567","1,281,901","1,269,170","849,730","419,440","12,731","45,666","","45,666","25,847","19,819","","58,397","12,731","1,149","11,582","45,666","14,479","31,187","","45,666","10,903","12,222","6,535","225","4,194","11,587","","1,258,997","1,174,945","84,052","20,898","9,678","2,092","58,242","11,428","8,590","4,284","7,542","3,094","","1,327,567","108,322","3,103","2,175","6,445","12,589","287,386","220,990","101,004","99,142","6,384","3,678","232,022","74,494","6,338","9,447","27,561","7,205","9,105","23,085","71,978","1,647","8,471","24,721","2,103","2,669","10,645","2,023"
"    Percent","","545,417","63.3%","25.3%","48.9%","16.5%","4.3%","2.5%","10.1%","6.3%","36.7%","28.5%","10.9%","27.4%","26.7%","(X)","(X)","","1,292,022","42.2%","20.7%","26.2%","3.9%","6.9%","3.8%","","534,474","31.0%","52.5%","1.2%","2.9%","12.5%","570,281","24.2%","49.3%","1.6%","9.9%","15.0%","","14,244","38.6%","(X)","(X)","(X)","(X)","(X)","","18,421","43.3%","","11.4%","13.3%","5.9%","12.7%","7,972","57.7%","73.8%","","311,096","5.6%","4.6%","39.8%","22.0%","28.1%","","937,014","3.6%","6.1%","34.4%","20.1%","9.0%","17.3%","9.5%","90.3%","26.8%","","1,051,795","12.2%","","1,313,037","15.1%","273,098","6.1%","836,479","12.4%","203,460","38.1%","","1,313,902","86.5%","13.3%","8.3%","5.0%","2.9%","2.1%","0.2%","","1,327,567","96.6%","95.6%","64.0%","31.6%","1.0%","3.4%","","45,666","56.6%","43.4%","","58,397","12,731","9.0%","91.0%","45,666","31.7%","68.3%","","45,666","23.9%","26.8%","14.3%","0.5%","9.2%","25.4%","","1,258,997","93.3%","6.7%","1.7%","0.8%","0.2%","4.6%","0.9%","0.7%","0.3%","0.6%","0.2%","","1,327,567","8.2%","0.2%","0.2%","0.5%","0.9%","21.6%","16.6%","7.6%","7.5%","0.5%","0.3%","17.5%","5.6%","0.5%","0.7%","2.1%","0.5%","0.7%","1.7%","5.4%","0.1%","0.6%","1.9%","0.2%","0.2%","0.8%","0.2%"
"Maryland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,127,439","1,431,958","643,815","1,022,613","430,441","104,112","46,879","305,233","166,495","695,481","570,388","187,935","727,965","507,154","2.65","3.23","","5,647,607","2,127,439","1,021,059","1,711,750","453,658","333,701","120,081","","2,232,162","820,681","1,119,820","52,142","60,202","179,317","2,442,021","785,980","1,105,274","69,985","220,377","260,405","","79,000","26,178","32","53","16","98","26","","146,413","50,854","","9,366","10,416","12,543","18,529","50,854","33,909","33,620","","1,579,378","103,777","75,090","586,600","320,031","493,880","","3,873,474","181,928","280,699","1,004,589","764,665","244,750","762,917","633,926","(X)","(X)","","4,404,995","429,774","","5,687,998","581,208","1,350,011","52,148","3,650,938","297,641","687,049","231,419","","5,716,785","4,917,637","753,363","436,367","316,996","152,512","164,484","45,785","","5,785,982","4,982,287","4,906,467","2,755,587","2,150,880","75,820","803,695","","803,695","360,932","442,763","","879,515","75,820","19,866","55,954","803,695","334,783","468,912","","803,695","87,088","266,260","125,470","2,625","311,974","10,278","","5,421,054","4,525,048","896,006","342,931","355,323","167,141","246,201","68,089","199,332","84,816","95,150","22,885","","5,785,982","257,149","28,623","22,485","13,271","54,388","470,933","104,211","18,476","904,044","34,956","26,340","683,240","301,497","16,803","28,617","201,221","10,757","84,046","44,065","96,953","13,668","177,537","35,249","12,822","21,053","42,227","61,261"
"    Percent","","2,127,439","67.3%","30.3%","48.1%","20.2%","4.9%","2.2%","14.3%","7.8%","32.7%","26.8%","8.8%","34.2%","23.8%","(X)","(X)","","5,647,607","37.7%","18.1%","30.3%","8.0%","5.9%","2.1%","","2,232,162","36.8%","50.2%","2.3%","2.7%","8.0%","2,442,021","32.2%","45.3%","2.9%","9.0%","10.7%","","79,000","33.1%","(X)","(X)","(X)","(X)","(X)","","146,413","34.7%","","6.4%","7.1%","8.6%","12.7%","50,854","66.7%","66.1%","","1,579,378","6.6%","4.8%","37.1%","20.3%","31.3%","","3,873,474","4.7%","7.2%","25.9%","19.7%","6.3%","19.7%","16.4%","88.1%","36.1%","","4,404,995","9.8%","","5,687,998","10.2%","1,350,011","3.9%","3,650,938","8.2%","687,049","33.7%","","5,716,785","86.0%","13.2%","7.6%","5.5%","2.7%","2.9%","0.8%","","5,785,982","86.1%","84.8%","47.6%","37.2%","1.3%","13.9%","","803,695","44.9%","55.1%","","879,515","75,820","26.2%","73.8%","803,695","41.7%","58.3%","","803,695","10.8%","33.1%","15.6%","0.3%","38.8%","1.3%","","5,421,054","83.5%","16.5%","6.3%","6.6%","3.1%","4.5%","1.3%","3.7%","1.6%","1.8%","0.4%","","5,785,982","4.4%","0.5%","0.4%","0.2%","0.9%","8.1%","1.8%","0.3%","15.6%","0.6%","0.5%","11.8%","5.2%","0.3%","0.5%","3.5%","0.2%","1.5%","0.8%","1.7%","0.2%","3.1%","0.6%","0.2%","0.4%","0.7%","1.1%"
