"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US26021","Berrien County, Michigan","10399","null","955","null","24568","null","1400","null","41100","null","2401","null","68285","null","3154","null","136313","null","9020","null","224718","null","26720","null",
"0500000US26025","Calhoun County, Michigan","9768","null","997","null","22391","null","1307","null","38529","null","2596","null","63820","null","3211","null","151326","null","26013","null","278422","null","94579","null",
"0500000US26037","Clinton County, Michigan","13399","null","2291","null","34659","null","3149","null","57123","null","3711","null","84193","null","5675","null","153398","null","14635","null","236537","null","32764","null",
"0500000US26045","Eaton County, Michigan","13220","null","2140","null","31419","null","2741","null","50993","null","3311","null","74079","null","3782","null","133537","null","11101","null","205355","null","32706","null",
"0500000US26049","Genesee County, Michigan","8817","null","652","null","24257","null","1054","null","41269","null","1388","null","64853","null","1917","null","127882","null","6060","null","207356","null","18570","null",
"0500000US26055","Grand Traverse County, Michigan","13421","null","1602","null","29182","null","2723","null","47223","null","2913","null","72932","null","5220","null","167640","null","26365","null","313341","null","91864","null",
"0500000US26065","Ingham County, Michigan","7691","null","816","null","24124","null","1627","null","42452","null","1918","null","68446","null","2434","null","144669","null","6711","null","237313","null","20841","null",
"0500000US26073","Isabella County, Michigan","7999","null","1206","null","21010","null","2301","null","38407","null","2917","null","60811","null","3361","null","119631","null","10173","null","192003","null","27629","null",
"0500000US26075","Jackson County, Michigan","10890","null","1159","null","26325","null","1685","null","42667","null","2601","null","65976","null","2791","null","127383","null","12621","null","208630","null","42244","null",
"0500000US26077","Kalamazoo County, Michigan","9004","null","994","null","25909","null","1812","null","45677","null","1868","null","71467","null","2640","null","162770","null","14798","null","302046","null","51921","null",
"0500000US26081","Kent County, Michigan","12553","null","818","null","30775","null","1161","null","50547","null","1685","null","75634","null","1856","null","157750","null","6735","null","275856","null","20612","null",
"0500000US26087","Lapeer County, Michigan","13892","null","1458","null","30374","null","2334","null","49128","null","3658","null","73436","null","4118","null","129412","null","8258","null","184997","null","14903","null",
"0500000US26091","Lenawee County, Michigan","11608","null","1306","null","26832","null","2033","null","44223","null","2505","null","67826","null","3297","null","114583","null","6466","null","158795","null","14870","null",
"0500000US26093","Livingston County, Michigan","17815","null","1982","null","44057","null","2368","null","67498","null","2757","null","96318","null","3224","null","166653","null","7638","null","244571","null","19178","null",
"0500000US26099","Macomb County, Michigan","12343","null","558","null","30301","null","988","null","50906","null","1445","null","77999","null","1580","null","143453","null","3946","null","216093","null","10744","null",
"0500000US26103","Marquette County, Michigan","7623","null","1353","null","22762","null","2407","null","40831","null","2983","null","61830","null","4217","null","130084","null","10744","null","215714","null","35190","null",
"0500000US26111","Midland County, Michigan","13695","null","1599","null","31281","null","2543","null","51576","null","4153","null","79244","null","5599","null","174960","null","16908","null","309490","null","49315","null",
"0500000US26115","Monroe County, Michigan","12802","null","1597","null","35314","null","2553","null","54507","null","2457","null","78627","null","3085","null","138479","null","5945","null","196948","null","13440","null",
"0500000US26121","Muskegon County, Michigan","9239","null","936","null","22519","null","1404","null","37838","null","2304","null","59395","null","3707","null","125717","null","9713","null","206249","null","29799","null",
"0500000US26125","Oakland County, Michigan","14453","null","549","null","36957","null","1037","null","62417","null","1201","null","97414","null","1552","null","217846","null","6759","null","391857","null","23956","null",
"0500000US26139","Ottawa County, Michigan","14019","null","1439","null","32517","null","2171","null","53703","null","2686","null","80741","null","3380","null","144824","null","9121","null","222418","null","27906","null",
"0500000US26145","Saginaw County, Michigan","9105","null","1082","null","25078","null","1612","null","40471","null","1743","null","63090","null","2852","null","129369","null","9977","null","206714","null","29011","null",
"0500000US26147","St. Clair County, Michigan","11485","null","1291","null","28333","null","1282","null","45602","null","2063","null","69860","null","2697","null","131597","null","8575","null","206726","null","23588","null",
"0500000US26155","Shiawassee County, Michigan","12010","null","1932","null","29203","null","2670","null","48393","null","3150","null","72060","null","4782","null","155459","null","39838","null","293304","null","147004","null",
"0500000US26159","Van Buren County, Michigan","9970","null","1533","null","24684","null","2495","null","41897","null","2808","null","64343","null","4544","null","116097","null","10699","null","170230","null","25024","null",
"0500000US26161","Washtenaw County, Michigan","9935","null","1178","null","31737","null","1634","null","57141","null","2331","null","95228","null","2958","null","202161","null","10615","null","339275","null","33278","null",
"0500000US26163","Wayne County, Michigan","7263","null","333","null","21394","null","447","null","38787","null","553","null","64780","null","858","null","139747","null","2750","null","231660","null","9150","null",
"0500000US27003","Anoka County, Minnesota","18416","null","1164","null","43421","null","1687","null","64486","null","2016","null","93082","null","2321","null","157422","null","6512","null","229946","null","21323","null",
"0500000US27019","Carver County, Minnesota","22381","null","2866","null","53114","null","4702","null","83637","null","5058","null","119258","null","6971","null","229430","null","19948","null","374029","null","45102","null",
"0500000US27037","Dakota County, Minnesota","19561","null","1441","null","46135","null","1670","null","69878","null","2046","null","101940","null","2604","null","187051","null","6985","null","293041","null","20357","null",
"0500000US27053","Hennepin County, Minnesota","13001","null","576","null","35632","null","948","null","60861","null","1149","null","95782","null","1706","null","224262","null","7625","null","415765","null","26636","null",
"0500000US27109","Olmsted County, Minnesota","16107","null","1848","null","40595","null","2827","null","66963","null","3198","null","98343","null","3757","null","196981","null","16171","null","334671","null","42442","null",
"0500000US27123","Ramsey County, Minnesota","11140","null","959","null","30018","null","1556","null","52019","null","1801","null","81349","null","2006","null","174508","null","7848","null","309196","null","28684","null",
"0500000US27137","St. Louis County, Minnesota","10037","null","856","null","25309","null","1224","null","44977","null","1938","null","69725","null","2144","null","137131","null","6973","null","224324","null","19995","null",
"0500000US27139","Scott County, Minnesota","23809","null","3599","null","55682","null","3150","null","81399","null","4223","null","110882","null","5109","null","203444","null","17639","null","329447","null","52971","null",
"0500000US27141","Sherburne County, Minnesota","18579","null","3333","null","43403","null","4883","null","67339","null","6043","null","93102","null","6850","null","158253","null","15725","null","233853","null","53658","null",
"0500000US27145","Stearns County, Minnesota","13144","null","1552","null","33457","null","1984","null","53490","null","2277","null","79384","null","3700","null","148472","null","12135","null","243272","null","38959","null",
"0500000US27163","Washington County, Minnesota","20784","null","1983","null","50490","null","2584","null","76497","null","2740","null","106694","null","3147","null","203337","null","12680","null","328510","null","38744","null",
"0500000US27171","Wright County, Minnesota","19218","null","2712","null","46042","null","2830","null","68330","null","4353","null","95490","null","5031","null","166967","null","14050","null","266155","null","45096","null",
"0500000US28033","DeSoto County, Mississippi","14580","null","2172","null","33950","null","2970","null","53681","null","3564","null","80583","null","5169","null","137265","null","8813","null","198409","null","15979","null",
