"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US42095","Northampton County, Pennsylvania","16442","1060","null","null","39471","2142","null","null","62521","null","2223","null","93925","null","2919","null","182815","10278","null","null","298798","32277","null","null",
"0500000US42097","Northumberland County, Pennsylvania","11421","1470","null","null","27536","2151","null","null","44661","null","2752","null","66947","null","3352","null","140309","19458","null","null","250446","67872","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","7368","427","null","null","22329","706","null","null","41322","null","1016","null","69102","null","1400","null","158708","4921","null","null","276581","15048","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","11481","1202","null","null","28141","1677","null","null","46408","null","2636","null","72347","null","3786","null","143544","14578","null","null","241860","46168","null","null",
"0500000US42111","Somerset County, Pennsylvania","11066","1693","null","null","26322","1727","null","null","43649","null","2663","null","67491","null","3980","null","132032","13629","null","null","220438","50492","null","null",
"0500000US42125","Washington County, Pennsylvania","14767","1129","null","null","35471","1794","null","null","58453","null","2656","null","91970","null","2930","null","192197","12123","null","null","330541","37516","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","13326","937","null","null","33061","1457","null","null","54067","null","1906","null","84130","null","2711","null","182369","12472","null","null","334628","41395","null","null",
"0500000US42133","York County, Pennsylvania","16151","1072","null","null","38119","1704","null","null","58992","null","1748","null","87236","null","2158","null","166199","10677","null","null","273605","38430","null","null",
"0500000US44003","Kent County, Rhode Island","15452","1940","null","null","41198","3101","null","null","66894","null","3782","null","98690","null","3629","null","190524","13205","null","null","321685","44013","null","null",
"0500000US44005","Newport County, Rhode Island","11035","2883","null","null","39590","5091","null","null","66695","null","4511","null","106283","null","6765","null","244773","36157","null","null","475418","121473","null","null",
"0500000US44007","Providence County, Rhode Island","9559","781","null","null","28199","1460","null","null","50728","null","1990","null","82997","null","2341","null","179814","9070","null","null","310231","29430","null","null",
"0500000US44009","Washington County, Rhode Island","15122","2115","null","null","42470","4075","null","null","73148","null","4484","null","112053","null","6552","null","209657","13203","null","null","316141","31504","null","null",
"0500000US45003","Aiken County, South Carolina","11125","1703","null","null","28318","2330","null","null","47621","null","2976","null","74542","null","4426","null","166253","18560","null","null","307533","67672","null","null",
"0500000US45007","Anderson County, South Carolina","10674","1356","null","null","25784","2014","null","null","44035","null","3226","null","72740","null","4252","null","134388","7781","null","null","199308","23863","null","null",
"0500000US45013","Beaufort County, South Carolina","13627","1975","null","null","34830","2468","null","null","58439","null","3061","null","88024","null","4293","null","216516","30158","null","null","424029","110016","null","null",
"0500000US45015","Berkeley County, South Carolina","14103","1789","null","null","37401","2610","null","null","57147","null","2666","null","83659","null","3800","null","162781","11489","null","null","276621","33948","null","null",
"0500000US45019","Charleston County, South Carolina","12247","1074","null","null","34197","1710","null","null","57647","null","2539","null","91528","null","3477","null","218648","17559","null","null","402028","45776","null","null",
"0500000US45031","Darlington County, South Carolina","7490","1726","null","null","18932","2595","null","null","33697","null","4478","null","55964","null","5256","null","136885","22908","null","null","254023","77444","null","null",
"0500000US45035","Dorchester County, South Carolina","11017","2108","null","null","33997","3430","null","null","55118","null","4560","null","85915","null","5376","null","180296","28001","null","null","310732","100561","null","null",
"0500000US45041","Florence County, South Carolina","10341","1234","null","null","24844","1940","null","null","41053","null","2654","null","66592","null","3983","null","157711","21285","null","null","286385","71602","null","null",
"0500000US45045","Greenville County, South Carolina","11811","916","null","null","31394","1447","null","null","52575","null","1783","null","80156","null","2652","null","173689","9247","null","null","302286","26424","null","null",
"0500000US45047","Greenwood County, South Carolina","9608","1530","null","null","26405","3304","null","null","43524","null","3189","null","64140","null","4516","null","142511","22511","null","null","260348","65989","null","null",
"0500000US45051","Horry County, South Carolina","11784","877","null","null","28730","1428","null","null","47451","null","1645","null","69577","null","2119","null","146303","11522","null","null","266903","38124","null","null",
"0500000US45057","Lancaster County, South Carolina","12015","1819","null","null","29134","2996","null","null","45599","null","3621","null","68514","null","6888","null","134273","17145","null","null","211035","42320","null","null",
"0500000US45059","Laurens County, South Carolina","10533","1780","null","null","24244","2460","null","null","39791","null","3645","null","60721","null","4853","null","114382","9952","null","null","180147","30552","null","null",
"0500000US45063","Lexington County, South Carolina","13360","1286","null","null","34479","1741","null","null","55666","null","2220","null","82628","null","2774","null","170271","10063","null","null","291616","31637","null","null",
"0500000US45073","Oconee County, South Carolina","9979","1901","null","null","26856","2399","null","null","43078","null","3730","null","67649","null","4964","null","190432","40980","null","null","396274","138549","null","null",
"0500000US45075","Orangeburg County, South Carolina","5339","1675","null","null","20607","2730","null","null","37975","null","3081","null","56083","null","4445","null","113623","13116","null","null","185119","37501","null","null",
"0500000US45077","Pickens County, South Carolina","8740","1732","null","null","24484","2901","null","null","42925","null","3432","null","67014","null","4489","null","134489","10321","null","null","209610","20005","null","null",
"0500000US45079","Richland County, South Carolina","11428","1003","null","null","30242","1754","null","null","51205","null","2486","null","79858","null","3045","null","173222","8527","null","null","299853","27024","null","null",
"0500000US45083","Spartanburg County, South Carolina","11555","990","null","null","27744","1475","null","null","45724","null","2179","null","70617","null","2744","null","144447","9415","null","null","243237","30266","null","null",
"0500000US45085","Sumter County, South Carolina","10390","1548","null","null","26999","2743","null","null","41399","null","2960","null","63782","null","4334","null","113209","7819","null","null","173749","20698","null","null",
"0500000US45091","York County, South Carolina","12941","1363","null","null","34743","2383","null","null","56478","null","2878","null","86926","null","3794","null","187057","16377","null","null","328381","50226","null","null",
"0500000US46099","Minnehaha County, South Dakota","13402","1587","null","null","33708","2243","null","null","54969","null","2936","null","82870","null","3694","null","157653","8080","null","null","255655","23072","null","null",
"0500000US46103","Pennington County, South Dakota","15415","1571","null","null","34161","3013","null","null","53664","null","3223","null","78029","null","4482","null","175961","19030","null","null","333557","59800","null","null",
"0500000US47001","Anderson County, Tennessee","10194","1643","null","null","23256","2849","null","null","42537","null","4864","null","72754","null","7469","null","174963","43576","null","null","336904","168642","null","null",
"0500000US47009","Blount County, Tennessee","12964","1851","null","null","30324","2061","null","null","48544","null","4131","null","75118","null","4300","null","180367","30474","null","null","351605","110554","null","null",
"0500000US47011","Bradley County, Tennessee","9386","1466","null","null","23596","2332","null","null","43429","null","3707","null","68400","null","5274","null","182042","42452","null","null","391249","155827","null","null",
"0500000US47037","Davidson County, Tennessee","12102","736","null","null","31866","996","null","null","52394","null","1476","null","80536","null","2108","null","195497","10688","null","null","372992","31502","null","null",
"0500000US47059","Greene County, Tennessee","9716","1514","null","null","20947","2627","null","null","35286","null","3687","null","59931","null","6021","null","140022","28528","null","null","276964","101078","null","null",
"0500000US47065","Hamilton County, Tennessee","11427","885","null","null","29026","1669","null","null","48696","null","2319","null","79557","null","2990","null","172681","9378","null","null","298688","30145","null","null",
"0500000US47093","Knox County, Tennessee","11707","870","null","null","30705","1334","null","null","52340","null","1762","null","81688","null","2527","null","179736","8724","null","null","315935","27556","null","null",
"0500000US47113","Madison County, Tennessee","11673","1754","null","null","29509","2736","null","null","47763","null","3656","null","74004","null","5339","null","169878","30063","null","null","315660","94384","null","null",
"0500000US47119","Maury County, Tennessee","10959","2401","null","null","33130","3480","null","null","51111","null","3079","null","72738","null","4437","null","177817","55638","null","null","370525","209004","null","null",
"0500000US47125","Montgomery County, Tennessee","12940","2104","null","null","33204","1807","null","null","48923","null","2689","null","71477","null","3240","null","132494","7191","null","null","199049","18228","null","null",
"0500000US47141","Putnam County, Tennessee","6584","1960","null","null","22029","2826","null","null","39526","null","3869","null","61864","null","5444","null","143419","21274","null","null","274028","66998","null","null",
"0500000US47147","Robertson County, Tennessee","16757","3007","null","null","34633","3136","null","null","52685","null","4698","null","76930","null","6066","null","145157","16083","null","null","233507","44328","null","null",
"0500000US47149","Rutherford County, Tennessee","15750","2054","null","null","39466","1979","null","null","59737","null","2407","null","84814","null","2969","null","164185","10967","null","null","268919","36519","null","null",
"0500000US47155","Sevier County, Tennessee","13052","1688","null","null","29100","2274","null","null","43839","null","3401","null","65496","null","4281","null","142659","26350","null","null","268119","89670","null","null",
"0500000US47157","Shelby County, Tennessee","10066","733","null","null","27026","1007","null","null","46913","null","1451","null","77661","null","2168","null","185278","8472","null","null","350452","28179","null","null",
"0500000US47163","Sullivan County, Tennessee","10682","1315","null","null","25898","1745","null","null","42240","null","2426","null","65282","null","3484","null","153062","13163","null","null","280551","42974","null","null",
"0500000US47165","Sumner County, Tennessee","16645","1526","null","null","36702","2313","null","null","59168","null","3558","null","89385","null","3700","null","179651","19224","null","null","308496","61551","null","null",
"0500000US47179","Washington County, Tennessee","8950","1561","null","null","26474","2417","null","null","45291","null","2777","null","67612","null","3884","null","170274","24015","null","null","342838","85423","null","null",
"0500000US47187","Williamson County, Tennessee","28911","3463","null","null","68382","4240","null","null","104131","null","4790","null","150695","null","8750","null","347358","27421","null","null","641768","85133","null","null",
"0500000US47189","Wilson County, Tennessee","18430","2413","null","null","40088","3041","null","null","64101","null","4873","null","97023","null","5946","null","192899","21353","null","null","304554","45197","null","null",
"0500000US48005","Angelina County, Texas","10564","2093","null","null","26003","3686","null","null","48018","null","4846","null","72082","null","5818","null","143273","19634","null","null","247887","67141","null","null",
"0500000US48021","Bastrop County, Texas","15291","3292","null","null","38632","5353","null","null","63996","null","7766","null","98547","null","8090","null","229740","93300","null","null","483912","336845","null","null",
"0500000US48027","Bell County, Texas","11107","1501","null","null","29841","1669","null","null","48705","null","2122","null","73448","null","2771","null","164774","18574","null","null","312475","69856","null","null",
"0500000US48029","Bexar County, Texas","12364","489","null","null","31903","859","null","null","52874","null","1072","null","81664","null","1559","null","180078","5830","null","null","322528","20319","null","null",
"0500000US48037","Bowie County, Texas","10534","1939","null","null","24290","2813","null","null","40419","null","3565","null","64992","null","6029","null","162972","38861","null","null","330822","124925","null","null",
"0500000US48039","Brazoria County, Texas","15724","1835","null","null","42225","2842","null","null","70890","null","3949","null","107732","null","5173","null","214558","15364","null","null","343173","43917","null","null",
"0500000US48041","Brazos County, Texas","6710","1452","null","null","25054","1570","null","null","44383","null","2993","null","76982","null","5039","null","174683","11929","null","null","296615","35635","null","null",
"0500000US48061","Cameron County, Texas","7675","669","null","null","19650","1083","null","null","33795","null","2194","null","58521","null","3584","null","133679","10609","null","null","226069","31975","null","null",
"0500000US48085","Collin County, Texas","22578","1297","null","null","53602","1884","null","null","85974","null","2587","null","128447","null","3167","null","257118","9520","null","null","433346","26645","null","null",
"0500000US48091","Comal County, Texas","20361","2169","null","null","44892","3398","null","null","68801","null","4224","null","99893","null","5887","null","211304","18590","null","null","359671","52099","null","null",
"0500000US48099","Coryell County, Texas","11687","2310","null","null","28315","3470","null","null","46647","null","4253","null","70387","null","4839","null","150371","33662","null","null","289749","121797","null","null",
"0500000US48113","Dallas County, Texas","12634","400","null","null","31878","678","null","null","52401","null","896","null","83007","null","1283","null","215513","7006","null","null","427244","23195","null","null",
"0500000US48121","Denton County, Texas","20707","1015","null","null","48177","1274","null","null","75570","null","2015","null","113705","null","2921","null","236048","9959","null","null","407888","29908","null","null",
"0500000US48135","Ector County, Texas","15146","2009","null","null","37955","3701","null","null","64977","null","4524","null","97780","null","5986","null","190647","19201","null","null","327844","58721","null","null",
"0500000US48139","Ellis County, Texas","18553","2014","null","null","43084","3772","null","null","67573","null","3759","null","99916","null","6845","null","195934","17193","null","null","314692","53814","null","null",
"0500000US48141","El Paso County, Texas","10514","668","null","null","26739","1039","null","null","43669","null","1312","null","66437","null","2141","null","135729","6359","null","null","218752","21270","null","null",
"0500000US48157","Fort Bend County, Texas","22834","1865","null","null","57760","3076","null","null","95219","null","4687","null","141538","null","5212","null","274603","14860","null","null","440405","42075","null","null",
"0500000US48167","Galveston County, Texas","13820","1422","null","null","39380","2656","null","null","69029","null","4419","null","113453","null","6244","null","239259","23044","null","null","407471","65074","null","null",
"0500000US48181","Grayson County, Texas","10967","1667","null","null","28630","2303","null","null","48420","null","3528","null","78822","null","5734","null","163012","17841","null","null","274393","51858","null","null",
"0500000US48183","Gregg County, Texas","12259","1483","null","null","29303","2594","null","null","48237","null","3268","null","74175","null","4658","null","148804","15761","null","null","239292","46799","null","null",
"0500000US48187","Guadalupe County, Texas","15075","2651","null","null","41255","3217","null","null","64634","null","4244","null","97092","null","5991","null","166545","7101","null","null","237327","18498","null","null",
"0500000US48201","Harris County, Texas","12980","367","null","null","33545","635","null","null","56683","null","885","null","91570","null","1231","null","223471","4692","null","null","415051","14644","null","null",
"0500000US48203","Harrison County, Texas","11586","2321","null","null","26973","3283","null","null","43230","null","5093","null","71115","null","7943","null","182878","61754","null","null","387583","226953","null","null",
"0500000US48209","Hays County, Texas","12852","2017","null","null","35653","2536","null","null","58395","null","3712","null","90742","null","4925","null","184481","17566","null","null","317208","57512","null","null",
"0500000US48213","Henderson County, Texas","12322","1947","null","null","29744","3864","null","null","47851","null","3876","null","73056","null","6041","null","154362","19184","null","null","266439","52301","null","null",
"0500000US48215","Hidalgo County, Texas","8450","649","null","null","21098","1077","null","null","36068","null","1892","null","61483","null","2872","null","142185","8674","null","null","242865","21090","null","null",
"0500000US48231","Hunt County, Texas","10846","1814","null","null","27398","2682","null","null","45032","null","4559","null","72879","null","5761","null","133989","9633","null","null","195010","19807","null","null",
"0500000US48245","Jefferson County, Texas","10623","1203","null","null","27706","2025","null","null","48516","null","2637","null","75223","null","2860","null","161333","13012","null","null","290368","43170","null","null",
"0500000US48251","Johnson County, Texas","15270","1920","null","null","35536","3593","null","null","59447","null","4503","null","90302","null","5597","null","183812","21735","null","null","337023","78037","null","null",
"0500000US48257","Kaufman County, Texas","11625","2549","null","null","34004","3918","null","null","58302","null","5936","null","93404","null","6293","null","165336","11072","null","null","233000","21535","null","null",
"0500000US48291","Liberty County, Texas","13619","2357","null","null","32405","4293","null","null","53890","null","5102","null","81218","null","7422","null","164499","31921","null","null","283271","100353","null","null",
"0500000US48303","Lubbock County, Texas","10814","1265","null","null","28661","2197","null","null","48453","null","2222","null","74734","null","3310","null","160114","9881","null","null","277092","31099","null","null",
"0500000US48309","McLennan County, Texas","9349","1387","null","null","27023","1812","null","null","46746","null","2288","null","72539","null","3120","null","159244","13349","null","null","282515","48881","null","null",
"0500000US48329","Midland County, Texas","20197","2781","null","null","49080","3713","null","null","79279","null","5569","null","119707","null","9170","null","269024","33548","null","null","495026","112422","null","null",
"0500000US48339","Montgomery County, Texas","17476","1441","null","null","42687","2467","null","null","71760","null","3687","null","116043","null","5584","null","266389","17768","null","null","477945","57581","null","null",
"0500000US48347","Nacogdoches County, Texas","7614","1843","null","null","20657","3739","null","null","38966","null","4432","null","65314","null","6411","null","164589","26845","null","null","307132","68175","null","null",
"0500000US48355","Nueces County, Texas","10978","1146","null","null","28657","2083","null","null","50416","null","2822","null","78009","null","2971","null","171595","12200","null","null","307335","41670","null","null",
"0500000US48361","Orange County, Texas","10418","2430","null","null","29347","2866","null","null","49456","null","4867","null","80791","null","7150","null","146839","9712","null","null","210532","32697","null","null",
"0500000US48367","Parker County, Texas","18900","2819","null","null","42469","3289","null","null","67082","null","4397","null","107916","null","6653","null","236735","28594","null","null","429088","89406","null","null",
"0500000US48375","Potter County, Texas","10770","1255","null","null","24347","2208","null","null","40278","null","3082","null","64635","null","3470","null","150205","22813","null","null","294404","78413","null","null",
"0500000US48381","Randall County, Texas","18855","1997","null","null","41629","2774","null","null","62222","null","3834","null","93409","null","5509","null","184803","18477","null","null","316904","64622","null","null",
"0500000US48397","Rockwall County, Texas","27938","4206","null","null","57613","5395","null","null","90395","null","8168","null","131803","null","10295","null","287679","40094","null","null","524682","130751","null","null",
"0500000US48409","San Patricio County, Texas","13778","2759","null","null","35828","3954","null","null","55035","null","4465","null","85905","null","7197","null","187577","27584","null","null","316748","95294","null","null",
"0500000US48423","Smith County, Texas","12646","1231","null","null","31054","2119","null","null","49711","null","2612","null","80757","null","4389","null","188385","19632","null","null","352533","65849","null","null",
"0500000US48439","Tarrant County, Texas","14974","580","null","null","37039","910","null","null","60668","null","991","null","93072","null","1598","null","212206","5621","null","null","381721","16710","null","null",
"0500000US48441","Taylor County, Texas","12699","1478","null","null","29493","2444","null","null","47930","null","3665","null","75487","null","5545","null","164816","19710","null","null","305953","67738","null","null",
"0500000US48451","Tom Green County, Texas","11635","2245","null","null","28344","2521","null","null","49105","null","5327","null","76529","null","4869","null","172676","22645","null","null","327218","62229","null","null",
"0500000US48453","Travis County, Texas","15416","733","null","null","39453","1259","null","null","65273","null","1597","null","103555","null","2535","null","255145","10882","null","null","470526","30781","null","null",
"0500000US48469","Victoria County, Texas","14803","2215","null","null","35418","2768","null","null","56608","null","5100","null","91088","null","5692","null","171790","17856","null","null","286631","44442","null","null",
"0500000US48471","Walker County, Texas","5911","2712","null","null","23548","4598","null","null","41370","null","5737","null","66998","null","6875","null","124370","15026","null","null","194870","30996","null","null",
"0500000US48479","Webb County, Texas","7911","1031","null","null","22648","1864","null","null","39781","null","2581","null","67124","null","4484","null","151779","19162","null","null","267393","56649","null","null",
"0500000US48485","Wichita County, Texas","9651","1483","null","null","27286","2492","null","null","45082","null","3038","null","70572","null","4268","null","140924","13464","null","null","237346","43581","null","null",
"0500000US48491","Williamson County, Texas","23331","1393","null","null","50626","1935","null","null","77676","null","2308","null","109990","null","2729","null","204878","9105","null","null","326558","25361","null","null",
"0500000US49005","Cache County, Utah","14421","1518","null","null","31999","2108","null","null","50593","null","2608","null","78089","null","3751","null","155433","11894","null","null","252870","37948","null","null",
"0500000US49011","Davis County, Utah","21922","2395","null","null","49738","1937","null","null","72821","null","2760","null","101755","null","2976","null","187868","10114","null","null","300116","30313","null","null",
"0500000US49035","Salt Lake County, Utah","17280","856","null","null","41258","1244","null","null","65524","null","1678","null","96899","null","2143","null","197525","7320","null","null","341523","22251","null","null",
"0500000US49049","Utah County, Utah","17205","1178","null","null","42376","1612","null","null","65434","null","1803","null","94325","null","2348","null","190266","9891","null","null","329656","32461","null","null",
"0500000US49053","Washington County, Utah","17042","1960","null","null","36255","2776","null","null","54887","null","3624","null","77397","null","4328","null","177538","25245","null","null","341513","75819","null","null",
"0500000US49057","Weber County, Utah","14199","1349","null","null","37121","2237","null","null","59089","null","2840","null","85038","null","3277","null","160718","10552","null","null","255938","29874","null","null",
"0500000US50007","Chittenden County, Vermont","15802","1393","null","null","40974","2567","null","null","67436","null","3014","null","99794","null","4097","null","208159","18864","null","null","371521","61332","null","null",
"0500000US51003","Albemarle County, Virginia","15904","3465","null","null","43984","4091","null","null","70491","null","5539","null","112878","null","9382","null","258208","29201","null","null","446144","82600","null","null",
"0500000US51013","Arlington County, Virginia","26612","3060","null","null","69826","2992","null","null","106997","null","4616","null","159505","null","6303","null","324481","18726","null","null","543271","54403","null","null",
"0500000US51015","Augusta County, Virginia","14179","2854","null","null","33714","3783","null","null","56086","null","5856","null","78236","null","6344","null","152895","20688","null","null","255419","63693","null","null",
"0500000US51019","Bedford County, Virginia","12493","2841","null","null","33425","3519","null","null","53945","null","4006","null","82216","null","5677","null","167773","26523","null","null","296643","94915","null","null",
"0500000US51041","Chesterfield County, Virginia","21623","1745","null","null","47634","1884","null","null","74494","null","2716","null","108559","null","3788","null","210221","14471","null","null","342035","46155","null","null",
"0500000US51059","Fairfax County, Virginia","29966","1404","null","null","73949","1845","null","null","113580","null","2064","null","165705","null","2679","null","334512","12565","null","null","576169","40766","null","null",
"0500000US51061","Fauquier County, Virginia","22985","4232","null","null","57832","6582","null","null","92109","null","7055","null","129707","null","8193","null","253946","40851","null","null","441152","142113","null","null",
"0500000US51069","Frederick County, Virginia","18180","3256","null","null","47603","4620","null","null","71063","null","4290","null","102254","null","7569","null","179324","20774","null","null","286649","66400","null","null",
"0500000US51085","Hanover County, Virginia","21357","3293","null","null","53432","4611","null","null","80980","null","4275","null","118530","null","6305","null","219617","21584","null","null","332148","68674","null","null",
"0500000US51087","Henrico County, Virginia","16920","1575","null","null","40383","2215","null","null","65516","null","2793","null","99595","null","3804","null","214559","12731","null","null","362399","35733","null","null",
"0500000US51095","James City County, Virginia","20964","4513","null","null","49300","4026","null","null","74436","null","6998","null","109963","null","8095","null","197383","20960","null","null","317294","66756","null","null",
"0500000US51107","Loudoun County, Virginia","35560","2797","null","null","82548","3583","null","null","124436","null","4357","null","178648","null","5168","null","328305","14261","null","null","540055","46942","null","null",
"0500000US51121","Montgomery County, Virginia","9278","2008","null","null","29200","3317","null","null","51943","null","3976","null","81446","null","6851","null","196167","36542","null","null","396745","128566","null","null",
"0500000US51153","Prince William County, Virginia","25949","2015","null","null","62420","3096","null","null","98915","null","3012","null","137625","null","3568","null","241642","7317","null","null","353224","20517","null","null",
"0500000US51161","Roanoke County, Virginia","18613","3045","null","null","43886","2905","null","null","63501","null","3779","null","90609","null","4854","null","157624","11693","null","null","248279","33867","null","null",
"0500000US51165","Rockingham County, Virginia","14263","2204","null","null","34823","2859","null","null","51859","null","3640","null","75859","null","5078","null","153495","19284","null","null","262237","57384","null","null",
"0500000US51177","Spotsylvania County, Virginia","21443","2459","null","null","48943","2681","null","null","75571","null","4762","null","114664","null","6652","null","205669","13083","null","null","301884","34990","null","null",
"0500000US51179","Stafford County, Virginia","28408","3609","null","null","62533","5048","null","null","96040","null","5147","null","140672","null","7631","null","228497","9427","null","null","300132","15964","null","null",
"0500000US51199","York County, Virginia","24516","4399","null","null","53454","3998","null","null","83871","null","7447","null","122007","null","6992","null","230510","30915","null","null","393526","93117","null","null",
"0500000US51510","Alexandria city, Virginia","22568","3017","null","null","57304","3803","null","null","90258","null","4231","null","134409","null","4727","null","309235","29627","null","null","580310","95368","null","null",
"0500000US51550","Chesapeake city, Virginia","19471","2179","null","null","44100","2594","null","null","68544","null","3303","null","100017","null","3287","null","186321","11383","null","null","292726","35348","null","null",
"0500000US51650","Hampton city, Virginia","11057","1910","null","null","29864","3016","null","null","51361","null","3853","null","76048","null","4558","null","146183","15716","null","null","242620","46871","null","null",
"0500000US51680","Lynchburg city, Virginia","8548","1899","null","null","24596","3274","null","null","39776","null","4483","null","66555","null","6055","null","170689","32917","null","null","353295","116830","null","null",
"0500000US51700","Newport News city, Virginia","11216","1279","null","null","29133","2317","null","null","49054","null","3173","null","76180","null","4104","null","155466","15782","null","null","269384","51951","null","null",
"0500000US51710","Norfolk city, Virginia","8774","1168","null","null","27101","1957","null","null","46036","null","2241","null","70459","null","3222","null","173624","13924","null","null","329402","51175","null","null",
"0500000US51740","Portsmouth city, Virginia","11350","1417","null","null","27285","3286","null","null","47994","null","3507","null","68901","null","3948","null","126492","8192","null","null","191848","22503","null","null",
"0500000US51760","Richmond city, Virginia","7028","1024","null","null","21436","1895","null","null","39144","null","2548","null","66414","null","3615","null","194065","18040","null","null","384056","57624","null","null",
"0500000US51770","Roanoke city, Virginia","8328","1746","null","null","23473","3358","null","null","38880","null","3358","null","60522","null","4183","null","130941","20845","null","null","238106","67823","null","null",
"0500000US51800","Suffolk city, Virginia","12296","2292","null","null","37268","3904","null","null","61102","null","4201","null","89963","null","4704","null","174405","16289","null","null","275803","43548","null","null",
"0500000US51810","Virginia Beach city, Virginia","19760","1104","null","null","43163","1528","null","null","67247","null","1850","null","95749","null","2353","null","186275","8754","null","null","312157","27510","null","null",
"0500000US53005","Benton County, Washington","14873","1656","null","null","36777","2885","null","null","61821","null","3481","null","92710","null","4158","null","174070","9642","null","null","267274","28466","null","null",
"0500000US53007","Chelan County, Washington","13594","3086","null","null","36419","4431","null","null","55406","null","4428","null","85206","null","8455","null","166005","18937","null","null","273042","51393","null","null",
"0500000US53009","Clallam County, Washington","11029","1372","null","null","25243","3133","null","null","44059","null","3895","null","67313","null","4662","null","149953","20307","null","null","283127","69321","null","null",
"0500000US53011","Clark County, Washington","17976","960","null","null","41097","1557","null","null","63945","null","2135","null","95877","null","2710","null","196275","14010","null","null","344681","47133","null","null",
"0500000US53015","Cowlitz County, Washington","13113","1923","null","null","32201","2706","null","null","50787","null","3615","null","80398","null","5545","null","149534","15131","null","null","237286","49758","null","null",
"0500000US53021","Franklin County, Washington","14795","3500","null","null","38451","4521","null","null","60563","null","5206","null","83741","null","4636","null","162938","25081","null","null","279737","62010","null","null",
"0500000US53025","Grant County, Washington","16058","2437","null","null","34389","2899","null","null","51811","null","4218","null","76945","null","5981","null","153693","19164","null","null","241058","55120","null","null",
"0500000US53027","Grays Harbor County, Washington","10890","2346","null","null","28168","2800","null","null","44803","null","4227","null","70549","null","6769","null","148060","19078","null","null","252113","55480","null","null",
"0500000US53029","Island County, Washington","16771","2130","null","null","38704","4035","null","null","60262","null","4735","null","88848","null","5265","null","157997","12196","null","null","250727","33323","null","null",
"0500000US53033","King County, Washington","18478","687","null","null","49423","1164","null","null","82469","null","1393","null","126795","null","1726","null","273696","6348","null","null","473667","19179","null","null",
"0500000US53035","Kitsap County, Washington","17110","1265","null","null","42376","2019","null","null","66637","null","2985","null","95926","null","3551","null","183188","9314","null","null","287738","26726","null","null",
"0500000US53041","Lewis County, Washington","11002","1632","null","null","27743","2983","null","null","47448","null","4124","null","71430","null","4655","null","130255","10123","null","null","195080","26618","null","null",
"0500000US53053","Pierce County, Washington","15082","769","null","null","38426","1034","null","null","59955","null","1470","null","89311","null","2029","null","178556","8592","null","null","299750","28370","null","null",
"0500000US53057","Skagit County, Washington","14227","1636","null","null","35473","2370","null","null","56181","null","3820","null","84252","null","4207","null","167160","10962","null","null","272403","31318","null","null",
"0500000US53061","Snohomish County, Washington","18410","1153","null","null","47738","1624","null","null","76286","null","1766","null","110413","null","2611","null","209847","7846","null","null","337275","22997","null","null",
"0500000US53063","Spokane County, Washington","11363","776","null","null","29494","918","null","null","48603","null","1501","null","74392","null","1898","null","160183","10832","null","null","283905","34835","null","null",
"0500000US53067","Thurston County, Washington","14316","1631","null","null","39900","2352","null","null","62238","null","2841","null","90831","null","3993","null","167462","8346","null","null","257731","22645","null","null",
"0500000US53073","Whatcom County, Washington","12316","1740","null","null","33320","2178","null","null","55849","null","2883","null","84474","null","3273","null","185223","20686","null","null","340241","72068","null","null",
"0500000US53077","Yakima County, Washington","13225","1190","null","null","30184","2194","null","null","46929","null","2237","null","69249","null","2669","null","162274","16427","null","null","308301","55510","null","null",
"0500000US54003","Berkeley County, West Virginia","14086","2825","null","null","35082","3197","null","null","53752","null","4467","null","78145","null","5318","null","138885","8338","null","null","196052","18434","null","null",
