"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","1,163,647","553,179","199,570","64,839","25,369","208,612","13,825","152,722","47,540","337,017","67,953","190,379","96,089","353,614","366,891","2.52","3.13","","2,933,793","1,163,647","553,279","64,765","840,300","212,614","99,188","","1,181,259","376,752","599,317","20,942","40,425","143,823","1,258,553","323,536","585,334","29,952","140,135","179,596","","35,370","13,638","36","51","19","95","19","","70,290","36,747","","5,231","9,252","6,035","16,229","36,747","24,102","25,230","","738,272","50,302","38,926","312,822","159,614","176,608","","2,036,456","94,376","160,617","710,306","444,052","151,738","307,185","168,182","1,781,463","475,367","","2,312,825","184,996","","2,962,596","519,094","696,968","39,059","1,757,980","270,686","507,648","209,349","","2,989,054","2,559,444","421,485","242,853","178,632","118,909","59,723","8,125","","3,017,804","2,863,518","2,841,613","1,826,648","1,014,965","21,905","154,286","","154,286","57,649","96,637","","176,191","21,905","5,785","16,120","154,286","40,326","113,960","","154,286","9,681","35,176","4,433","7,878","95,245","1,873","","2,834,477","2,618,553","215,924","91,827","157,804","68,965","19,574","5,624","34,771","16,466","3,775","772","","3,017,804","282,576","4,836","4,569","5,735","28,896","216,783","42,964","5,074","252,063","2,739","3,186","255,460","42,492","1,313","14,303","23,242","2,750","3,550","31,658","48,505","1,304","42,549","11,576","4,257","2,339","15,696","3,418","","1,163,647","1,040,974","929,130"
"    Percent","","1,163,647","47.5%","17.2%","5.6%","2.2%","17.9%","1.2%","13.1%","4.1%","29.0%","5.8%","16.4%","8.3%","30.4%","31.5%","(X)","(X)","","2,933,793","39.7%","18.9%","2.2%","28.6%","7.2%","3.4%","","1,181,259","31.9%","50.7%","1.8%","3.4%","12.2%","1,258,553","25.7%","46.5%","2.4%","11.1%","14.3%","","35,370","38.6%","(X)","(X)","(X)","(X)","(X)","","70,290","52.3%","","7.4%","13.2%","8.6%","23.1%","36,747","65.6%","68.7%","","738,272","6.8%","5.3%","42.4%","21.6%","23.9%","","2,036,456","4.6%","7.9%","34.9%","21.8%","7.5%","15.1%","8.3%","87.5%","23.3%","","2,312,825","8.0%","","2,962,596","17.5%","696,968","5.6%","1,757,980","15.4%","507,648","41.2%","","2,989,054","85.6%","14.1%","8.1%","6.0%","4.0%","2.0%","0.3%","","3,017,804","94.9%","94.2%","60.5%","33.6%","0.7%","5.1%","","154,286","37.4%","62.6%","","176,191","21,905","26.4%","73.6%","154,286","26.1%","73.9%","","154,286","6.3%","22.8%","2.9%","5.1%","61.7%","1.2%","","2,834,477","92.4%","7.6%","3.2%","5.6%","2.4%","0.7%","0.2%","1.2%","0.6%","0.1%","0.0%","","3,017,804","9.4%","0.2%","0.2%","0.2%","1.0%","7.2%","1.4%","0.2%","8.4%","0.1%","0.1%","8.5%","1.4%","0.0%","0.5%","0.8%","0.1%","0.1%","1.0%","1.6%","0.0%","1.4%","0.4%","0.1%","0.1%","0.5%","0.1%","","1,163,647","89.5%","79.8%"
"California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","13,157,873","6,490,186","2,713,223","904,468","326,340","2,314,055","161,553","1,413,298","428,323","3,449,164","608,101","1,755,704","886,187","4,360,100","4,057,922","2.94","3.53","","38,685,702","13,157,873","6,485,222","909,278","12,143,395","4,056,269","1,933,665","","15,865,087","6,478,460","7,586,334","246,406","334,453","1,219,434","16,259,025","5,521,285","7,365,345","363,429","1,248,175","1,760,791","","450,971","133,563","24","47","9","71","34","","1,094,696","235,657","","45,681","47,450","36,972","105,554","235,657","145,934","162,647","","10,305,759","604,513","501,476","3,922,734","2,133,603","3,143,433","","26,937,872","2,346,235","1,955,278","5,546,711","5,542,372","2,118,792","5,889,724","3,538,760","22,636,359","9,428,484","","30,470,478","1,471,467","","38,997,581","4,124,423","8,878,083","296,711","24,380,867","1,906,255","5,738,631","1,921,457","","39,084,048","34,394,220","4,423,343","2,881,883","1,541,460","1,061,256","480,204","266,485","","39,512,223","28,948,003","28,384,990","22,172,075","6,212,915","563,013","10,564,220","","10,564,220","5,662,600","4,901,620","","11,127,233","563,013","151,981","411,032","10,564,220","1,884,722","8,679,498","","10,564,220","656,349","4,244,004","219,641","90,224","5,229,159","124,843","","37,134,384","20,616,580","16,517,804","6,349,904","10,683,661","4,038,453","1,694,082","491,113","3,733,024","1,690,965","407,037","129,373","","39,512,223","1,304,635","314,014","70,448","153,360","292,342","1,963,466","576,181","97,347","2,505,840","126,528","103,813","2,171,401","1,340,527","46,997","347,027","451,419","324,247","342,792","195,699","434,981","22,910","319,119","334,381","97,480","114,146","169,172","96,340","","13,157,873","12,513,521","11,816,535"
"    Percent","","13,157,873","49.3%","20.6%","6.9%","2.5%","17.6%","1.2%","10.7%","3.3%","26.2%","4.6%","13.3%","6.7%","33.1%","30.8%","(X)","(X)","","38,685,702","34.0%","16.8%","2.4%","31.4%","10.5%","5.0%","","15,865,087","40.8%","47.8%","1.6%","2.1%","7.7%","16,259,025","34.0%","45.3%","2.2%","7.7%","10.8%","","450,971","29.6%","(X)","(X)","(X)","(X)","(X)","","1,094,696","21.5%","","4.2%","4.3%","3.4%","9.6%","235,657","61.9%","69.0%","","10,305,759","5.9%","4.9%","38.1%","20.7%","30.5%","","26,937,872","8.7%","7.3%","20.6%","20.6%","7.9%","21.9%","13.1%","84.0%","35.0%","","30,470,478","4.8%","","38,997,581","10.6%","8,878,083","3.3%","24,380,867","7.8%","5,738,631","33.5%","","39,084,048","88.0%","11.3%","7.4%","3.9%","2.7%","1.2%","0.7%","","39,512,223","73.3%","71.8%","56.1%","15.7%","1.4%","26.7%","","10,564,220","53.6%","46.4%","","11,127,233","563,013","27.0%","73.0%","10,564,220","17.8%","82.2%","","10,564,220","6.2%","40.2%","2.1%","0.9%","49.5%","1.2%","","37,134,384","55.5%","44.5%","17.1%","28.8%","10.9%","4.6%","1.3%","10.1%","4.6%","1.1%","0.3%","","39,512,223","3.3%","0.8%","0.2%","0.4%","0.7%","5.0%","1.5%","0.2%","6.3%","0.3%","0.3%","5.5%","3.4%","0.1%","0.9%","1.1%","0.8%","0.9%","0.5%","1.1%","0.1%","0.8%","0.8%","0.2%","0.3%","0.4%","0.2%","","13,157,873","95.1%","89.8%"
"Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,235,103","1,116,767","443,303","152,437","35,553","433,630","31,143","293,119","77,096","532,269","85,465","312,529","142,224","658,989","600,601","2.52","3.10","","5,639,595","2,235,103","1,114,998","154,181","1,534,857","330,777","269,679","","2,372,402","846,196","1,203,178","23,191","51,719","248,118","2,348,408","667,808","1,195,234","34,842","145,764","304,760","","64,252","13,707","19","46","11","70","32","","102,443","36,459","","6,879","8,122","4,482","16,976","36,459","22,887","24,462","","1,406,414","94,038","69,622","567,688","290,150","384,916","","3,974,943","127,702","174,518","836,590","805,570","334,961","1,057,825","637,777","3,672,723","1,695,602","","4,467,990","367,292","","5,664,199","599,748","1,253,839","50,058","3,581,021","300,125","829,339","249,565","","5,701,658","4,695,821","976,914","454,455","522,459","281,859","240,600","28,923","","5,758,736","5,211,847","5,109,567","2,431,490","2,678,077","102,280","546,889","","546,889","267,715","279,174","","649,169","102,280","26,264","76,016","546,889","137,902","408,987","","546,889","73,930","136,455","45,469","5,017","271,404","14,614","","5,431,434","4,525,664","905,770","291,419","621,284","202,397","118,413","26,039","110,289","42,680","55,784","20,303","","5,758,736","230,327","20,228","33,471","38,146","79,009","552,873","132,753","26,883","959,942","19,387","20,015","594,774","264,845","11,671","118,916","136,389","15,140","55,154","65,795","135,037","7,912","56,591","122,203","20,061","14,625","49,191","10,300","","2,235,103","2,139,280","2,032,957"
"    Percent","","2,235,103","50.0%","19.8%","6.8%","1.6%","19.4%","1.4%","13.1%","3.4%","23.8%","3.8%","14.0%","6.4%","29.5%","26.9%","(X)","(X)","","5,639,595","39.6%","19.8%","2.7%","27.2%","5.9%","4.8%","","2,372,402","35.7%","50.7%","1.0%","2.2%","10.5%","2,348,408","28.4%","50.9%","1.5%","6.2%","13.0%","","64,252","21.3%","(X)","(X)","(X)","(X)","(X)","","102,443","35.6%","","6.7%","7.9%","4.4%","16.6%","36,459","62.8%","67.1%","","1,406,414","6.7%","5.0%","40.4%","20.6%","27.4%","","3,974,943","3.2%","4.4%","21.0%","20.3%","8.4%","26.6%","16.0%","92.4%","42.7%","","4,467,990","8.2%","","5,664,199","10.6%","1,253,839","4.0%","3,581,021","8.4%","829,339","30.1%","","5,701,658","82.4%","17.1%","8.0%","9.2%","4.9%","4.2%","0.5%","","5,758,736","90.5%","88.7%","42.2%","46.5%","1.8%","9.5%","","546,889","49.0%","51.0%","","649,169","102,280","25.7%","74.3%","546,889","25.2%","74.8%","","546,889","13.5%","25.0%","8.3%","0.9%","49.6%","2.7%","","5,431,434","83.3%","16.7%","5.4%","11.4%","3.7%","2.2%","0.5%","2.0%","0.8%","1.0%","0.4%","","5,758,736","4.0%","0.4%","0.6%","0.7%","1.4%","9.6%","2.3%","0.5%","16.7%","0.3%","0.3%","10.3%","4.6%","0.2%","2.1%","2.4%","0.3%","1.0%","1.1%","2.3%","0.1%","1.0%","2.1%","0.3%","0.3%","0.9%","0.2%","","2,235,103","95.7%","91.0%"
"Connecticut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,377,166","649,536","237,151","89,583","23,477","248,926","16,788","177,871","53,711","389,121","69,385","221,533","116,959","382,868","444,122","2.51","3.12","","3,454,420","1,377,166","649,033","90,171","1,022,971","208,223","106,856","","1,441,236","563,030","697,593","15,836","35,117","129,660","1,533,793","499,077","696,642","18,144","128,863","191,067","","30,781","7,908","16","38","0","55","34","","59,955","19,672","","2,962","3,723","3,050","9,937","19,672","12,836","12,659","","882,104","52,328","42,818","326,863","194,410","265,685","","2,496,420","99,132","132,707","668,361","410,972","190,700","549,166","445,382","2,264,581","994,548","","2,827,146","156,499","","3,514,562","419,252","726,917","32,138","2,178,548","205,546","609,097","181,568","","3,531,986","3,106,754","396,114","242,464","153,650","63,606","90,044","29,118","","3,565,287","3,036,922","2,896,746","1,917,008","979,738","140,176","528,365","","528,365","287,487","240,878","","668,541","140,176","36,596","103,580","528,365","140,278","388,087","","528,320","119,543","131,919","22,686","1,717","239,132","13,323","","3,384,689","2,622,593","762,096","280,786","416,850","166,241","229,065","76,013","85,607","31,323","30,574","7,209","","3,565,287","137,548","22,481","9,157","10,302","26,800","290,155","157,985","90,239","292,876","32,536","33,696","526,526","581,792","31,538","17,928","232,856","51,995","49,340","17,466","58,668","17,408","38,138","49,279","8,131","21,400","15,142","86,648","","1,377,166","1,282,417","1,219,426"
"    Percent","","1,377,166","47.2%","17.2%","6.5%","1.7%","18.1%","1.2%","12.9%","3.9%","28.3%","5.0%","16.1%","8.5%","27.8%","32.2%","(X)","(X)","","3,454,420","39.9%","18.8%","2.6%","29.6%","6.0%","3.1%","","1,441,236","39.1%","48.4%","1.1%","2.4%","9.0%","1,533,793","32.5%","45.4%","1.2%","8.4%","12.5%","","30,781","25.7%","(X)","(X)","(X)","(X)","(X)","","59,955","32.8%","","4.9%","6.2%","5.1%","16.6%","19,672","65.3%","64.4%","","882,104","5.9%","4.9%","37.1%","22.0%","30.1%","","2,496,420","4.0%","5.3%","26.8%","16.5%","7.6%","22.0%","17.8%","90.7%","39.8%","","2,827,146","5.5%","","3,514,562","11.9%","726,917","4.4%","2,178,548","9.4%","609,097","29.8%","","3,531,986","88.0%","11.2%","6.9%","4.4%","1.8%","2.5%","0.8%","","3,565,287","85.2%","81.2%","53.8%","27.5%","3.9%","14.8%","","528,365","54.4%","45.6%","","668,541","140,176","26.1%","73.9%","528,365","26.5%","73.5%","","528,320","22.6%","25.0%","4.3%","0.3%","45.3%","2.5%","","3,384,689","77.5%","22.5%","8.3%","12.3%","4.9%","6.8%","2.2%","2.5%","0.9%","0.9%","0.2%","","3,565,287","3.9%","0.6%","0.3%","0.3%","0.8%","8.1%","4.4%","2.5%","8.2%","0.9%","0.9%","14.8%","16.3%","0.9%","0.5%","6.5%","1.5%","1.4%","0.5%","1.6%","0.5%","1.1%","1.4%","0.2%","0.6%","0.4%","2.4%","","1,377,166","93.1%","88.5%"
"Delaware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","376,239","177,794","54,679","26,338","8,537","64,554","5,332","44,813","16,376","107,553","18,081","63,533","29,567","99,782","130,164","2.52","3.11","","948,869","376,239","178,239","25,950","267,680","66,774","33,987","","385,178","138,025","191,299","6,037","9,180","40,637","420,264","130,554","190,225","5,745","38,184","55,556","","8,580","3,457","26","40","4","73","18","","22,335","9,248","","969","1,975","2,188","4,116","9,248","5,449","7,227","","227,551","14,393","10,699","90,491","49,508","62,460","","687,311","23,925","42,597","207,642","128,063","56,885","134,287","93,912","620,789","228,199","","764,078","68,252","","956,378","131,972","203,528","8,902","567,107","65,455","185,743","57,615","","964,817","843,383","117,200","65,611","51,589","13,575","38,014","4,234","","973,764","876,494","857,275","428,368","428,907","19,219","97,270","","97,270","47,930","49,340","","116,489","19,219","4,760","14,459","97,270","28,323","68,947","","97,270","9,055","31,630","11,612","151","43,586","1,236","","919,503","790,950","128,553","46,225","65,085","27,500","34,973","9,924","20,425","7,851","8,070","950","","973,764","43,254","2,868","1,306","1,474","9,551","93,218","15,541","3,882","110,395","3,256","4,019","134,504","85,015","3,227","4,040","40,743","1,858","6,555","7,752","15,364","2,005","15,648","5,122","2,745","5,081","8,827","16,505","","376,239","354,092","334,048"
"    Percent","","376,239","47.3%","14.5%","7.0%","2.3%","17.2%","1.4%","11.9%","4.4%","28.6%","4.8%","16.9%","7.9%","26.5%","34.6%","(X)","(X)","","948,869","39.7%","18.8%","2.7%","28.2%","7.0%","3.6%","","385,178","35.8%","49.7%","1.6%","2.4%","10.6%","420,264","31.1%","45.3%","1.4%","9.1%","13.2%","","8,580","40.3%","(X)","(X)","(X)","(X)","(X)","","22,335","41.4%","","4.3%","8.8%","9.8%","18.4%","9,248","58.9%","78.1%","","227,551","6.3%","4.7%","39.8%","21.8%","27.4%","","687,311","3.5%","6.2%","30.2%","18.6%","8.3%","19.5%","13.7%","90.3%","33.2%","","764,078","8.9%","","956,378","13.8%","203,528","4.4%","567,107","11.5%","185,743","31.0%","","964,817","87.4%","12.1%","6.8%","5.3%","1.4%","3.9%","0.4%","","973,764","90.0%","88.0%","44.0%","44.0%","2.0%","10.0%","","97,270","49.3%","50.7%","","116,489","19,219","24.8%","75.2%","97,270","29.1%","70.9%","","97,270","9.3%","32.5%","11.9%","0.2%","44.8%","1.3%","","919,503","86.0%","14.0%","5.0%","7.1%","3.0%","3.8%","1.1%","2.2%","0.9%","0.9%","0.1%","","973,764","4.4%","0.3%","0.1%","0.2%","1.0%","9.6%","1.6%","0.4%","11.3%","0.3%","0.4%","13.8%","8.7%","0.3%","0.4%","4.2%","0.2%","0.7%","0.8%","1.6%","0.2%","1.6%","0.5%","0.3%","0.5%","0.9%","1.7%","","376,239","94.1%","88.8%"
"District of Columbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
