"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US12033","Escambia County, Florida","12626","null","1604","null","32794","2248","null","null","53792","null","2835","null","83867","3922","null","null","185082","14683","null","null","341494","null","50575","null",
"0500000US12035","Flagler County, Florida","16525","null","2041","null","36062","3762","null","null","59779","null","5281","null","93337","7442","null","null","191867","22372","null","null","315007","null","66146","null",
"0500000US12053","Hernando County, Florida","12517","null","1777","null","32002","2189","null","null","51007","null","2982","null","77685","4167","null","null","140894","7551","null","null","209673","null","14902","null",
"0500000US12055","Highlands County, Florida","11322","null","1667","null","31086","3277","null","null","49355","null","3880","null","71030","3926","null","null","164199","23340","null","null","319117","null","77804","null",
"0500000US12057","Hillsborough County, Florida","13598","null","717","null","37457","1059","null","null","61279","null","1484","null","95793","2100","null","null","215934","5949","null","null","378109","null","18034","null",
"0500000US12061","Indian River County, Florida","14470","null","2119","null","35547","3523","null","null","60136","null","5463","null","92597","6790","null","null","235387","26178","null","null","476544","null","95230","null",
"0500000US12069","Lake County, Florida","17564","null","1433","null","36954","2402","null","null","58108","null","3063","null","87389","4086","null","null","178617","13345","null","null","299032","null","41553","null",
"0500000US12071","Lee County, Florida","16512","null","1084","null","40715","1515","null","null","63191","null","1853","null","94389","2371","null","null","227762","11720","null","null","437379","null","37500","null",
"0500000US12073","Leon County, Florida","9704","null","1498","null","31713","2219","null","null","54848","null","2646","null","87199","4172","null","null","196379","12499","null","null","343118","null","36194","null",
"0500000US12081","Manatee County, Florida","17431","null","1509","null","40848","2295","null","null","65037","null","3012","null","101528","4335","null","null","236220","17846","null","null","434953","null","49959","null",
"0500000US12083","Marion County, Florida","12640","null","1176","null","31332","2167","null","null","49416","null","2589","null","73367","3729","null","null","156899","13044","null","null","279032","null","40764","null",
"0500000US12085","Martin County, Florida","17142","null","2453","null","42460","4088","null","null","71778","null","5819","null","108161","7596","null","null","312355","45324","null","null","671651","null","154380","null",
"0500000US12086","Miami-Dade County, Florida","11453","null","546","null","31617","946","null","null","55392","null","1186","null","88778","1646","null","null","226773","7805","null","null","442726","null","24788","null",
"0500000US12087","Monroe County, Florida","16832","null","2882","null","43657","4242","null","null","70151","null","5618","null","112537","7345","null","null","288647","34481","null","null","598995","null","115211","null",
"0500000US12089","Nassau County, Florida","19419","null","3157","null","44986","5799","null","null","71504","null","4556","null","102716","8566","null","null","197408","16045","null","null","310536","null","39362","null",
"0500000US12091","Okaloosa County, Florida","18321","null","2011","null","41891","2966","null","null","64928","null","3775","null","99081","4356","null","null","204610","17639","null","null","345038","null","54947","null",
"0500000US12095","Orange County, Florida","16283","null","1023","null","39912","1288","null","null","63545","null","1516","null","96654","2637","null","null","225125","11391","null","null","420650","null","34509","null",
"0500000US12097","Osceola County, Florida","14512","null","1692","null","35132","2637","null","null","52053","null","2555","null","75429","4229","null","null","164205","13694","null","null","282923","null","38605","null",
"0500000US12099","Palm Beach County, Florida","15208","null","734","null","39738","995","null","null","67039","null","1348","null","108127","2241","null","null","279269","9393","null","null","541928","null","29668","null",
"0500000US12101","Pasco County, Florida","13720","null","986","null","34341","1602","null","null","55732","null","2188","null","87169","3194","null","null","178412","8858","null","null","290809","null","25525","null",
"0500000US12103","Pinellas County, Florida","14003","null","707","null","35931","1122","null","null","57876","null","1537","null","91301","2195","null","null","217274","9417","null","null","408644","null","30775","null",
"0500000US12105","Polk County, Florida","12992","null","1041","null","32007","1326","null","null","51869","null","1679","null","78148","2549","null","null","164515","9101","null","null","291225","null","27155","null",
"0500000US12107","Putnam County, Florida","10168","null","2802","null","28095","3132","null","null","43951","null","4206","null","62557","4126","null","null","127198","16522","null","null","208910","null","56167","null",
"0500000US12109","St. Johns County, Florida","23222","null","2464","null","55233","4269","null","null","90280","null","5108","null","136647","8298","null","null","305196","19890","null","null","513102","null","53894","null",
"0500000US12111","St. Lucie County, Florida","14873","null","1667","null","35932","2564","null","null","58204","null","3246","null","86713","4781","null","null","167329","15794","null","null","274013","null","46728","null",
"0500000US12113","Santa Rosa County, Florida","15136","null","2344","null","37953","3590","null","null","65019","null","4764","null","97916","5493","null","null","202562","20132","null","null","339426","null","52745","null",
"0500000US12115","Sarasota County, Florida","18572","null","1291","null","43619","1852","null","null","67125","null","2715","null","100143","3266","null","null","243419","16066","null","null","476039","null","51852","null",
