"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US42095","Northampton County, Pennsylvania","17233","1646","null","null","45099","2529","null","null","76789","4088","null","null","119289","4041","null","null","250323","18658","null","null","437985","64488","null","null",
"0500000US42097","Northumberland County, Pennsylvania","12963","1532","null","null","35099","3286","null","null","59157","4319","null","null","90668","6672","null","null","186363","25509","null","null","323026","85530","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","9098","825","null","null","30328","1408","null","null","56593","1768","null","null","94414","2129","null","null","224071","8223","null","null","393971","23127","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","16060","1733","null","null","39832","2777","null","null","64007","2785","null","null","94261","4646","null","null","170302","10597","null","null","252877","35271","null","null",
"0500000US42111","Somerset County, Pennsylvania","13727","1614","null","null","31326","2073","null","null","49737","4107","null","null","81078","5388","null","null","183977","23764","null","null","333536","83341","null","null",
"0500000US42125","Washington County, Pennsylvania","13476","1964","null","null","41611","3074","null","null","71732","4574","null","null","113416","6504","null","null","250455","17865","null","null","424032","47464","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","16944","1235","null","null","43250","1424","null","null","71373","2401","null","null","109434","3396","null","null","216389","14118","null","null","357696","46609","null","null",
"0500000US42133","York County, Pennsylvania","20315","1904","null","null","50647","2460","null","null","79545","2708","null","null","118429","3034","null","null","228398","12084","null","null","369151","41216","null","null",
"0500000US44003","Kent County, Rhode Island","19589","3202","null","null","52827","4829","null","null","84339","4903","null","null","126596","6800","null","null","253082","22744","null","null","433317","65843","null","null",
"0500000US44005","Newport County, Rhode Island","21245","3641","null","null","62571","7200","null","null","95789","7256","null","null","150929","11775","null","null","361706","52515","null","null","688276","160701","null","null",
"0500000US44007","Providence County, Rhode Island","12767","1217","null","null","42713","2281","null","null","75055","3179","null","null","118438","4242","null","null","240407","20989","null","null","410511","75358","null","null",
"0500000US44009","Washington County, Rhode Island","22061","4073","null","null","60679","5084","null","null","100985","8437","null","null","147541","10018","null","null","298424","25400","null","null","491428","78609","null","null",
"0500000US45003","Aiken County, South Carolina","11836","2821","null","null","36488","4116","null","null","67097","4851","null","null","100490","5547","null","null","209032","15461","null","null","334340","45575","null","null",
"0500000US45007","Anderson County, South Carolina","10919","1882","null","null","34513","3109","null","null","62326","3592","null","null","92774","4690","null","null","226406","34906","null","null","449838","115194","null","null",
"0500000US45013","Beaufort County, South Carolina","20789","3068","null","null","55079","3729","null","null","84053","3927","null","null","129351","9886","null","null","321306","35248","null","null","589580","102234","null","null",
"0500000US45015","Berkeley County, South Carolina","20874","2953","null","null","53988","3450","null","null","81427","4660","null","null","112950","4946","null","null","227047","22289","null","null","406133","76846","null","null",
"0500000US45019","Charleston County, South Carolina","17089","2162","null","null","48508","2763","null","null","80743","3926","null","null","129378","5600","null","null","322215","19547","null","null","584234","53081","null","null",
"0500000US45035","Dorchester County, South Carolina","19344","3017","null","null","47192","5477","null","null","75058","5400","null","null","114783","7758","null","null","234956","39724","null","null","437973","139449","null","null",
"0500000US45041","Florence County, South Carolina","8702","2205","null","null","29173","3394","null","null","50307","5275","null","null","87253","7268","null","null","193840","25965","null","null","339572","89480","null","null",
"0500000US45045","Greenville County, South Carolina","18061","1569","null","null","45182","2162","null","null","71698","2696","null","null","108998","3851","null","null","240224","17969","null","null","424533","56207","null","null",
"0500000US45047","Greenwood County, South Carolina","9528","2453","null","null","27121","4083","null","null","46350","4734","null","null","74302","7940","null","null","169348","18589","null","null","287296","51959","null","null",
"0500000US45051","Horry County, South Carolina","15687","1350","null","null","37611","1779","null","null","61202","2748","null","null","94275","3614","null","null","210859","17326","null","null","387158","60098","null","null",
"0500000US45055","Kershaw County, South Carolina","15372","3965","null","null","37796","3066","null","null","60026","6394","null","null","91224","7774","null","null","198890","50338","null","null","361410","182826","null","null",
"0500000US45057","Lancaster County, South Carolina","15548","3402","null","null","41269","4222","null","null","68774","5951","null","null","105439","6500","null","null","219679","30225","null","null","381593","99603","null","null",
"0500000US45059","Laurens County, South Carolina","10834","2657","null","null","30703","4327","null","null","54499","5406","null","null","83407","6256","null","null","165404","22296","null","null","273493","52062","null","null",
"0500000US45063","Lexington County, South Carolina","18185","1846","null","null","46216","2554","null","null","72327","2941","null","null","104348","3492","null","null","213760","14650","null","null","358970","46142","null","null",
"0500000US45073","Oconee County, South Carolina","9773","2717","null","null","32819","4541","null","null","57779","6387","null","null","96371","11058","null","null","219276","33974","null","null","419435","112159","null","null",
"0500000US45075","Orangeburg County, South Carolina","7539","1549","null","null","21077","3344","null","null","39987","3832","null","null","65541","8545","null","null","153812","17976","null","null","246675","49888","null","null",
"0500000US45077","Pickens County, South Carolina","14388","2304","null","null","34457","2796","null","null","54092","3874","null","null","83803","4670","null","null","172794","13354","null","null","296476","37951","null","null",
"0500000US45079","Richland County, South Carolina","13031","1720","null","null","38519","2367","null","null","61478","3023","null","null","96013","3801","null","null","225706","19690","null","null","407364","61531","null","null",
"0500000US45083","Spartanburg County, South Carolina","14747","1437","null","null","37290","1878","null","null","57899","2789","null","null","89755","4797","null","null","205134","17389","null","null","371841","53345","null","null",
"0500000US45085","Sumter County, South Carolina","14182","2766","null","null","36180","3823","null","null","58257","4021","null","null","89006","6405","null","null","167424","12606","null","null","256107","26788","null","null",
"0500000US45091","York County, South Carolina","20887","2410","null","null","53505","2917","null","null","84625","3600","null","null","126665","5176","null","null","259602","20320","null","null","431906","55624","null","null",
"0500000US46083","Lincoln County, South Dakota","27683","3778","null","null","56153","5770","null","null","88765","8426","null","null","124388","9027","null","null","250870","30131","null","null","426990","81237","null","null",
"0500000US46099","Minnehaha County, South Dakota","19925","2800","null","null","49018","3276","null","null","75601","4831","null","null","114974","6334","null","null","229515","20868","null","null","389877","63783","null","null",
"0500000US46103","Pennington County, South Dakota","14483","1982","null","null","40024","4530","null","null","65337","4418","null","null","94612","6077","null","null","220212","35073","null","null","417558","110845","null","null",
"0500000US47001","Anderson County, Tennessee","13863","2829","null","null","38603","4835","null","null","65739","6828","null","null","100782","9268","null","null","192243","16395","null","null","279689","35744","null","null",
"0500000US47009","Blount County, Tennessee","18409","2865","null","null","44400","3865","null","null","69735","4900","null","null","100897","6287","null","null","225434","29078","null","null","432272","90232","null","null",
"0500000US47011","Bradley County, Tennessee","15835","2238","null","null","37492","4031","null","null","63559","5522","null","null","94698","6057","null","null","189108","24732","null","null","333936","84338","null","null",
"0500000US47037","Davidson County, Tennessee","16661","1561","null","null","45049","1765","null","null","72365","2093","null","null","114112","4162","null","null","283926","17022","null","null","532952","51328","null","null",
"0500000US47059","Greene County, Tennessee","10108","3411","null","null","29321","4734","null","null","48101","4972","null","null","72142","5447","null","null","154628","30008","null","null","280566","95812","null","null",
"0500000US47063","Hamblen County, Tennessee","12173","6311","null","null","33624","5250","null","null","59902","8308","null","null","97134","11858","null","null","207510","36757","null","null","362950","113265","null","null",
"0500000US47065","Hamilton County, Tennessee","18758","1464","null","null","46777","2609","null","null","76193","3530","null","null","115572","4179","null","null","264948","15919","null","null","481960","50185","null","null",
"0500000US47093","Knox County, Tennessee","15377","1584","null","null","42394","1800","null","null","70176","2501","null","null","108674","3407","null","null","250312","15254","null","null","462049","48910","null","null",
"0500000US47113","Madison County, Tennessee","14430","2731","null","null","35399","3856","null","null","57109","6533","null","null","93188","7187","null","null","193023","17392","null","null","335153","54262","null","null",
"0500000US47119","Maury County, Tennessee","18003","3051","null","null","45579","4642","null","null","68565","5801","null","null","104140","8667","null","null","186572","15371","null","null","271383","44010","null","null",
"0500000US47125","Montgomery County, Tennessee","17907","2824","null","null","45298","3033","null","null","68140","3771","null","null","99383","6001","null","null","177980","13921","null","null","274056","42102","null","null",
"0500000US47141","Putnam County, Tennessee","7992","2301","null","null","28957","5639","null","null","55034","5520","null","null","86861","8241","null","null","175807","20748","null","null","293013","56190","null","null",
"0500000US47147","Robertson County, Tennessee","25371","4269","null","null","52783","4984","null","null","78528","7144","null","null","108775","7175","null","null","182754","19013","null","null","285102","60763","null","null",
"0500000US47149","Rutherford County, Tennessee","23655","2358","null","null","51334","2509","null","null","76741","3500","null","null","110821","4965","null","null","198438","9463","null","null","292398","26412","null","null",
"0500000US47155","Sevier County, Tennessee","14808","2583","null","null","37070","4095","null","null","60119","4483","null","null","88803","6977","null","null","184457","24665","null","null","317162","77520","null","null",
"0500000US47157","Shelby County, Tennessee","12860","938","null","null","36835","1418","null","null","61658","1923","null","null","101800","3462","null","null","237041","12653","null","null","433834","38429","null","null",
"0500000US47163","Sullivan County, Tennessee","13322","1491","null","null","32678","3194","null","null","54240","3867","null","null","87349","5775","null","null","184788","16812","null","null","299615","34173","null","null",
"0500000US47165","Sumner County, Tennessee","21476","2789","null","null","56324","4875","null","null","89067","5123","null","null","127800","6688","null","null","244966","20158","null","null","396563","55311","null","null",
"0500000US47179","Washington County, Tennessee","13867","2116","null","null","39252","3532","null","null","64678","4395","null","null","101612","7967","null","null","243023","40147","null","null","456287","141274","null","null",
"0500000US47187","Williamson County, Tennessee","35484","4007","null","null","82977","4905","null","null","128865","6094","null","null","191635","9670","null","null","436207","32058","null","null","762753","86047","null","null",
"0500000US47189","Wilson County, Tennessee","24520","4005","null","null","55963","4074","null","null","87638","6016","null","null","127294","7406","null","null","227821","19224","null","null","349091","52741","null","null",
"0500000US48005","Angelina County, Texas","14497","2664","null","null","35077","4468","null","null","58346","6660","null","null","89216","9096","null","null","202267","33900","null","null","337915","84630","null","null",
"0500000US48021","Bastrop County, Texas","15984","4684","null","null","44492","6427","null","null","72421","7751","null","null","110360","9137","null","null","194075","22936","null","null","305624","71855","null","null",
"0500000US48027","Bell County, Texas","14197","1740","null","null","39425","2569","null","null","62342","3454","null","null","92595","4340","null","null","217690","20902","null","null","418446","68304","null","null",
"0500000US48029","Bexar County, Texas","14972","769","null","null","40512","1040","null","null","66315","1516","null","null","102305","2285","null","null","220946","6935","null","null","378528","22452","null","null",
"0500000US48037","Bowie County, Texas","9629","2841","null","null","30409","3929","null","null","50636","5151","null","null","76914","7197","null","null","204988","32471","null","null","381647","86320","null","null",
"0500000US48039","Brazoria County, Texas","21202","2619","null","null","54819","3534","null","null","87118","4566","null","null","133599","6327","null","null","248314","13397","null","null","373871","36315","null","null",
"0500000US48041","Brazos County, Texas","8333","1965","null","null","30917","2521","null","null","59629","3913","null","null","102261","6191","null","null","222829","17898","null","null","372498","48905","null","null",
"0500000US48061","Cameron County, Texas","10322","1334","null","null","28378","2092","null","null","50745","3125","null","null","78868","3457","null","null","162501","10366","null","null","265171","32084","null","null",
"0500000US48085","Collin County, Texas","29545","1636","null","null","71529","2369","null","null","113615","2990","null","null","170770","3942","null","null","345370","13070","null","null","580366","38521","null","null",
"0500000US48091","Comal County, Texas","22712","3550","null","null","58898","5018","null","null","91540","6516","null","null","142795","9690","null","null","283139","24643","null","null","456891","73158","null","null",
"0500000US48099","Coryell County, Texas","21953","3360","null","null","43659","4619","null","null","66589","6038","null","null","94387","4858","null","null","199526","37840","null","null","382358","124558","null","null",
"0500000US48113","Dallas County, Texas","15844","780","null","null","43608","1059","null","null","71355","1511","null","null","111339","2506","null","null","286733","9520","null","null","555903","28985","null","null",
"0500000US48121","Denton County, Texas","24333","1949","null","null","63972","2268","null","null","102587","2706","null","null","155609","3511","null","null","334032","18401","null","null","578391","57068","null","null",
"0500000US48135","Ector County, Texas","11331","3791","null","null","37270","6031","null","null","66300","7093","null","null","98396","6628","null","null","213482","23760","null","null","355068","65737","null","null",
"0500000US48139","Ellis County, Texas","23830","3806","null","null","59350","3903","null","null","89788","5434","null","null","132218","8025","null","null","219720","12738","null","null","315931","34626","null","null",
"0500000US48141","El Paso County, Texas","11429","882","null","null","31866","1619","null","null","53817","2052","null","null","84179","3295","null","null","188349","12852","null","null","335763","40134","null","null",
"0500000US48157","Fort Bend County, Texas","25672","2152","null","null","64985","3317","null","null","105646","3828","null","null","159597","4859","null","null","306056","17752","null","null","494114","49330","null","null",
"0500000US48167","Galveston County, Texas","13384","2053","null","null","43820","3095","null","null","76293","3775","null","null","119838","4877","null","null","258016","15736","null","null","424875","42292","null","null",
"0500000US48181","Grayson County, Texas","17667","2676","null","null","41703","4188","null","null","67053","5602","null","null","109551","9207","null","null","237495","29643","null","null","418393","93682","null","null",
"0500000US48183","Gregg County, Texas","12740","2652","null","null","36943","4304","null","null","62240","4081","null","null","95179","7822","null","null","193449","25343","null","null","320903","78697","null","null",
"0500000US48187","Guadalupe County, Texas","19736","3931","null","null","56466","5207","null","null","87971","5783","null","null","124013","7494","null","null","225019","24808","null","null","366884","81442","null","null",
"0500000US48201","Harris County, Texas","15423","592","null","null","41843","860","null","null","68929","1212","null","null","110744","1558","null","null","269805","6535","null","null","505382","21313","null","null",
"0500000US48203","Harrison County, Texas","16868","3720","null","null","41223","7543","null","null","69866","7466","null","null","105045","11561","null","null","188690","19414","null","null","282517","50625","null","null",
"0500000US48209","Hays County, Texas","18890","3566","null","null","55920","4927","null","null","89770","3970","null","null","132168","7086","null","null","281266","24419","null","null","465042","71507","null","null",
"0500000US48213","Henderson County, Texas","16268","2080","null","null","39393","4284","null","null","66779","5997","null","null","102148","8602","null","null","202766","26657","null","null","341483","81344","null","null",
"0500000US48215","Hidalgo County, Texas","10783","748","null","null","27437","1204","null","null","48743","1971","null","null","78723","2459","null","null","175364","12278","null","null","311275","39114","null","null",
"0500000US48221","Hood County, Texas","17571","3644","null","null","43664","4540","null","null","69947","6622","null","null","105465","9986","null","null","244523","30726","null","null","415959","73538","null","null",
"0500000US48231","Hunt County, Texas","20344","3039","null","null","46320","5494","null","null","71032","4976","null","null","102036","7755","null","null","185613","16364","null","null","275740","34917","null","null",
"0500000US48245","Jefferson County, Texas","10203","1683","null","null","31133","2830","null","null","55698","4162","null","null","93793","6159","null","null","200521","14636","null","null","335280","49382","null","null",
"0500000US48251","Johnson County, Texas","18509","2741","null","null","46684","4120","null","null","76275","5202","null","null","113567","7999","null","null","199399","12010","null","null","286685","20976","null","null",
"0500000US48257","Kaufman County, Texas","25133","3569","null","null","61765","6419","null","null","95202","5496","null","null","132251","8918","null","null","217170","18622","null","null","316173","41378","null","null",
"0500000US48291","Liberty County, Texas","10548","3362","null","null","33197","5866","null","null","59783","7965","null","null","97064","15929","null","null","210064","40500","null","null","330733","106944","null","null",
"0500000US48303","Lubbock County, Texas","11067","1390","null","null","33763","2351","null","null","60102","3411","null","null","96099","3560","null","null","228952","25987","null","null","419279","88935","null","null",
"0500000US48309","McLennan County, Texas","12505","1793","null","null","38421","3276","null","null","64453","4216","null","null","100048","5097","null","null","212859","17899","null","null","368922","58656","null","null",
"0500000US48329","Midland County, Texas","15955","4388","null","null","47427","5367","null","null","76463","6524","null","null","121767","10832","null","null","323539","50660","null","null","642004","176513","null","null",
"0500000US48339","Montgomery County, Texas","21937","1968","null","null","57806","2533","null","null","94780","3989","null","null","148921","5841","null","null","327312","18508","null","null","557057","53488","null","null",
"0500000US48355","Nueces County, Texas","13275","1635","null","null","36816","2285","null","null","60584","2815","null","null","95025","4535","null","null","223261","15314","null","null","403748","46553","null","null",
"0500000US48361","Orange County, Texas","13128","4097","null","null","37611","5829","null","null","64549","7413","null","null","105695","10926","null","null","223188","31049","null","null","359789","84619","null","null",
"0500000US48367","Parker County, Texas","23169","4252","null","null","63971","5743","null","null","97962","6895","null","null","145357","9630","null","null","327852","64926","null","null","631907","224731","null","null",
"0500000US48375","Potter County, Texas","11569","2249","null","null","30916","2832","null","null","50655","4656","null","null","84551","7147","null","null","189468","33331","null","null","331214","107095","null","null",
"0500000US48381","Randall County, Texas","18596","2612","null","null","50059","4316","null","null","76291","5265","null","null","114082","5766","null","null","231185","25704","null","null","412143","86866","null","null",
"0500000US48397","Rockwall County, Texas","34649","5973","null","null","83146","6736","null","null","123597","7537","null","null","171538","9240","null","null","327719","35987","null","null","526819","111089","null","null",
"0500000US48409","San Patricio County, Texas","11528","3322","null","null","35621","5371","null","null","65433","8093","null","null","96153","8895","null","null","180053","15925","null","null","260507","32487","null","null",
"0500000US48423","Smith County, Texas","16878","1766","null","null","43073","3511","null","null","69131","3242","null","null","104174","4635","null","null","205990","15721","null","null","342064","50898","null","null",
"0500000US48427","Starr County, Texas","6024","2065","null","null","18895","4698","null","null","33287","4021","null","null","51573","11862","null","null","164984","48872","null","null","284649","139283","null","null",
"0500000US48439","Tarrant County, Texas","18874","860","null","null","47347","1162","null","null","76678","1683","null","null","119910","2459","null","null","262374","7787","null","null","460388","23486","null","null",
"0500000US48441","Taylor County, Texas","13536","2363","null","null","36767","4850","null","null","64050","6112","null","null","98764","6193","null","null","189703","22047","null","null","323702","71142","null","null",
"0500000US48451","Tom Green County, Texas","16811","3281","null","null","38848","3131","null","null","59694","4602","null","null","91171","5098","null","null","214447","36215","null","null","409611","106845","null","null",
"0500000US48453","Travis County, Texas","21859","1393","null","null","58837","1528","null","null","96082","2751","null","null","153638","4255","null","null","350393","11627","null","null","625152","36023","null","null",
"0500000US48469","Victoria County, Texas","14082","2748","null","null","40293","7173","null","null","70956","6520","null","null","99906","9426","null","null","185672","24596","null","null","288548","71831","null","null",
"0500000US48471","Walker County, Texas","7769","3912","null","null","28063","5499","null","null","50527","7872","null","null","85343","12541","null","null","181740","32946","null","null","323053","86498","null","null",
"0500000US48479","Webb County, Texas","13538","1403","null","null","32645","3103","null","null","59258","5707","null","null","94954","5910","null","null","202700","22774","null","null","355989","73352","null","null",
"0500000US48485","Wichita County, Texas","12415","2252","null","null","33409","3519","null","null","56941","4930","null","null","92089","5687","null","null","201870","24998","null","null","367754","81775","null","null",
"0500000US48491","Williamson County, Texas","28762","2019","null","null","66757","2252","null","null","102179","3167","null","null","151006","4720","null","null","302382","17711","null","null","495676","51103","null","null",
"0500000US48497","Wise County, Texas","21956","3788","null","null","52498","6172","null","null","81549","8790","null","null","126739","11403","null","null","250581","29027","null","null","389028","49594","null","null",
"0500000US49005","Cache County, Utah","20563","3089","null","null","49417","3837","null","null","76911","4411","null","null","110617","4538","null","null","223287","19351","null","null","392420","59547","null","null",
"0500000US49011","Davis County, Utah","28937","3104","null","null","67716","3647","null","null","103519","3882","null","null","147165","4891","null","null","263915","16097","null","null","415097","49361","null","null",
"0500000US49035","Salt Lake County, Utah","24171","1157","null","null","59096","1813","null","null","92299","2244","null","null","136724","3116","null","null","274732","7675","null","null","466651","23417","null","null",
"0500000US49045","Tooele County, Utah","29161","4590","null","null","64926","6051","null","null","93335","8312","null","null","124846","8326","null","null","297240","81769","null","null","601954","268699","null","null",
"0500000US49049","Utah County, Utah","27518","1782","null","null","63210","2223","null","null","94888","3017","null","null","137164","3900","null","null","264663","15426","null","null","452782","51236","null","null",
"0500000US49053","Washington County, Utah","21657","2267","null","null","48245","3932","null","null","75769","5957","null","null","119043","6461","null","null","283994","43283","null","null","548416","136716","null","null",
"0500000US49057","Weber County, Utah","22994","1993","null","null","55178","2956","null","null","83949","2919","null","null","117633","3980","null","null","237564","15908","null","null","409440","51151","null","null",
"0500000US50007","Chittenden County, Vermont","17651","2613","null","null","52940","4492","null","null","87656","5941","null","null","135317","7620","null","null","246756","15974","null","null","387696","45594","null","null",
"0500000US51003","Albemarle County, Virginia","20273","4136","null","null","56474","4901","null","null","93733","8070","null","null","148724","10725","null","null","354555","45475","null","null","653579","129855","null","null",
"0500000US51013","Arlington County, Virginia","27204","3236","null","null","83055","4771","null","null","132737","6302","null","null","204048","9783","null","null","472750","38293","null","null","847382","100436","null","null",
"0500000US51015","Augusta County, Virginia","17683","3491","null","null","46082","5122","null","null","76526","6634","null","null","105650","6723","null","null","181570","18306","null","null","273171","46501","null","null",
"0500000US51019","Bedford County, Virginia","17417","2125","null","null","46280","5518","null","null","72027","5748","null","null","111470","9920","null","null","260864","55084","null","null","530193","194981","null","null",
"0500000US51041","Chesterfield County, Virginia","25544","2698","null","null","61984","2975","null","null","98813","3542","null","null","140831","5623","null","null","284906","17112","null","null","492572","50618","null","null",
"0500000US51059","Fairfax County, Virginia","35106","1706","null","null","90675","2591","null","null","144631","3592","null","null","215839","4244","null","null","431267","10439","null","null","726788","34170","null","null",
"0500000US51061","Fauquier County, Virginia","39042","4720","null","null","84508","10259","null","null","129553","10011","null","null","177119","12378","null","null","359780","46919","null","null","626667","112694","null","null",
"0500000US51069","Frederick County, Virginia","27555","4565","null","null","62873","5116","null","null","97341","6672","null","null","138821","7988","null","null","236571","22246","null","null","341678","71412","null","null",
"0500000US51085","Hanover County, Virginia","28134","3569","null","null","64653","4965","null","null","103969","6748","null","null","146996","7691","null","null","302185","39835","null","null","538778","133465","null","null",
"0500000US51087","Henrico County, Virginia","20187","2231","null","null","51326","2955","null","null","83004","4393","null","null","128904","4256","null","null","291928","20428","null","null","536606","65930","null","null",
"0500000US51095","James City County, Virginia","24649","3943","null","null","59070","6451","null","null","97535","10151","null","null","147926","10439","null","null","288045","34741","null","null","469079","87483","null","null",
"0500000US51107","Loudoun County, Virginia","47623","3900","null","null","113261","4640","null","null","169112","5215","null","null","239500","6098","null","null","445782","29360","null","null","722044","88947","null","null",
"0500000US51121","Montgomery County, Virginia","8346","2554","null","null","37981","4576","null","null","70555","6184","null","null","112832","7350","null","null","230142","21507","null","null","376997","66365","null","null",
"0500000US51153","Prince William County, Virginia","34112","3179","null","null","79275","4194","null","null","121244","5631","null","null","177615","6431","null","null","318758","16838","null","null","503484","50984","null","null",
"0500000US51161","Roanoke County, Virginia","18553","4076","null","null","46643","3643","null","null","76822","8497","null","null","117977","8985","null","null","237025","37428","null","null","413703","114044","null","null",
"0500000US51165","Rockingham County, Virginia","20161","3380","null","null","46807","4207","null","null","72561","5190","null","null","104873","6757","null","null","226804","27561","null","null","381199","78677","null","null",
"0500000US51177","Spotsylvania County, Virginia","21300","3570","null","null","58883","5927","null","null","97367","5517","null","null","139940","6627","null","null","251931","22414","null","null","384408","75409","null","null",
"0500000US51179","Stafford County, Virginia","42013","4658","null","null","90238","6931","null","null","136704","8471","null","null","185102","7164","null","null","290760","16615","null","null","410974","42874","null","null",
"0500000US51199","York County, Virginia","36562","4770","null","null","72116","7931","null","null","115333","9234","null","null","153732","9530","null","null","283553","34157","null","null","438024","83396","null","null",
"0500000US51510","Alexandria city, Virginia","27880","4695","null","null","73240","5477","null","null","113914","5916","null","null","170860","8840","null","null","391270","30125","null","null","687060","72359","null","null",
"0500000US51550","Chesapeake city, Virginia","19396","2723","null","null","54355","3619","null","null","88068","4717","null","null","133212","6502","null","null","266038","20513","null","null","450832","67064","null","null",
"0500000US51650","Hampton city, Virginia","14770","2716","null","null","41672","3657","null","null","65720","4348","null","null","98098","6237","null","null","190080","21537","null","null","317174","79962","null","null",
"0500000US51680","Lynchburg city, Virginia","12018","2443","null","null","31993","3515","null","null","50446","5194","null","null","82887","6319","null","null","177704","24381","null","null","322011","79799","null","null",
"0500000US51700","Newport News city, Virginia","14145","1825","null","null","38567","3235","null","null","63576","3839","null","null","94489","5994","null","null","183210","12699","null","null","287514","31970","null","null",
"0500000US51710","Norfolk city, Virginia","11361","1940","null","null","36232","2610","null","null","61092","3050","null","null","98042","4898","null","null","222061","20092","null","null","413296","69983","null","null",
"0500000US51740","Portsmouth city, Virginia","10187","2317","null","null","31951","4180","null","null","55122","5008","null","null","82561","6245","null","null","171164","24381","null","null","292295","73757","null","null",
"0500000US51760","Richmond city, Virginia","9094","1445","null","null","33033","2779","null","null","60364","3662","null","null","101125","5764","null","null","241410","13734","null","null","427223","40246","null","null",
"0500000US51770","Roanoke city, Virginia","9882","2073","null","null","30425","3836","null","null","49655","4436","null","null","76543","4868","null","null","200234","35968","null","null","421387","116392","null","null",
"0500000US51800","Suffolk city, Virginia","19148","3227","null","null","49969","4553","null","null","83023","5783","null","null","126681","9376","null","null","237348","19489","null","null","361195","59240","null","null",
"0500000US51810","Virginia Beach city, Virginia","20547","2174","null","null","53363","2281","null","null","83512","3156","null","null","125025","4493","null","null","265702","17568","null","null","463433","52521","null","null",
"0500000US53005","Benton County, Washington","18256","2460","null","null","52001","4648","null","null","84997","4859","null","null","124509","7396","null","null","240924","18775","null","null","394699","51214","null","null",
"0500000US53007","Chelan County, Washington","22131","3887","null","null","54237","4969","null","null","85414","6879","null","null","127966","8538","null","null","243966","24610","null","null","406771","70286","null","null",
"0500000US53009","Clallam County, Washington","12991","2974","null","null","40940","4380","null","null","67258","4963","null","null","103715","7847","null","null","225635","27204","null","null","392592","80012","null","null",
"0500000US53011","Clark County, Washington","23014","1957","null","null","59756","2895","null","null","91554","2838","null","null","132334","4039","null","null","287533","18087","null","null","512065","61745","null","null",
"0500000US53015","Cowlitz County, Washington","14927","2726","null","null","42225","4749","null","null","71792","5420","null","null","105782","7126","null","null","207268","27639","null","null","327790","88712","null","null",
"0500000US53021","Franklin County, Washington","27078","4643","null","null","55001","7031","null","null","81039","6693","null","null","124789","11670","null","null","276151","54138","null","null","469301","179520","null","null",
"0500000US53025","Grant County, Washington","13048","4332","null","null","40293","5372","null","null","64170","5973","null","null","95340","8537","null","null","201352","26799","null","null","348650","78541","null","null",
"0500000US53027","Grays Harbor County, Washington","12751","2918","null","null","40520","5134","null","null","63049","4667","null","null","93618","7402","null","null","192850","20559","null","null","311989","46033","null","null",
"0500000US53029","Island County, Washington","24441","4404","null","null","55618","5529","null","null","81940","6683","null","null","116111","5677","null","null","226510","26849","null","null","385654","89068","null","null",
"0500000US53033","King County, Washington","22923","1039","null","null","68388","1711","null","null","116738","2370","null","null","188570","3253","null","null","431155","11587","null","null","747075","30946","null","null",
"0500000US53035","Kitsap County, Washington","21941","3019","null","null","62230","3997","null","null","95357","3980","null","null","134573","4807","null","null","292040","27739","null","null","513149","84133","null","null",
"0500000US53041","Lewis County, Washington","17129","3459","null","null","42233","5535","null","null","69349","7158","null","null","103919","7487","null","null","209566","30503","null","null","348163","94220","null","null",
"0500000US53045","Mason County, Washington","20437","3160","null","null","49875","4133","null","null","80017","6709","null","null","122895","11071","null","null","214393","22860","null","null","323669","67721","null","null",
"0500000US53053","Pierce County, Washington","23756","1298","null","null","58680","1798","null","null","93455","2295","null","null","136305","3392","null","null","269958","11629","null","null","442175","34204","null","null",
