"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","1,156,347","769,134","318,421","553,461","201,529","57,646","27,837","158,027","89,055","387,213","325,971","129,177","360,956","350,095","2.53","3.10","","2,929,598","1,156,347","552,160","861,026","199,083","160,982","67,755","","1,178,871","381,241","598,545","23,092","35,657","140,336","1,250,837","331,757","584,361","29,429","127,015","178,275","","39,677","17,206","45","57","24","110","16","","68,089","34,244","","6,313","7,422","7,405","13,104","34,244","21,294","25,163","","723,650","47,591","36,776","315,164","155,445","168,674","","2,021,939","92,515","166,471","686,867","450,668","154,143","296,422","174,853","1,762,953","471,275","","2,306,307","187,903","","2,960,503","523,554","702,345","42,398","1,767,266","275,710","490,892","205,446","","2,975,961","2,539,294","427,953","245,956","181,997","108,818","73,179","8,714","","3,013,825","2,870,116","2,849,604","1,857,941","991,663","20,512","143,709","","143,709","50,266","93,443","","164,221","20,512","5,075","15,437","143,709","34,617","109,092","","143,709","8,983","33,337","4,601","5,582","89,085","2,121","","2,825,733","2,609,015","216,718","91,249","154,946","66,061","19,618","4,181","38,302","20,189","3,852","818","","3,013,825","324,202","4,135","5,417","4,189","32,774","206,630","45,295","7,140","271,832","2,473","2,382","275,656","44,980","2,178","13,768","18,962","3,450","4,765","33,280","50,297","750","24,712","12,885","5,669","943","11,422","3,166","","1,156,347","1,024,166","889,382"
"    Percent","","1,156,347","66.5%","27.5%","47.9%","17.4%","5.0%","2.4%","13.7%","7.7%","33.5%","28.2%","11.2%","31.2%","30.3%","(X)","(X)","","2,929,598","39.5%","18.8%","29.4%","6.8%","5.5%","2.3%","","1,178,871","32.3%","50.8%","2.0%","3.0%","11.9%","1,250,837","26.5%","46.7%","2.4%","10.2%","14.3%","","39,677","43.4%","(X)","(X)","(X)","(X)","(X)","","68,089","50.3%","","9.3%","10.9%","10.9%","19.2%","34,244","62.2%","73.5%","","723,650","6.6%","5.1%","43.6%","21.5%","23.3%","","2,021,939","4.6%","8.2%","34.0%","22.3%","7.6%","14.7%","8.6%","87.2%","23.3%","","2,306,307","8.1%","","2,960,503","17.7%","702,345","6.0%","1,767,266","15.6%","490,892","41.9%","","2,975,961","85.3%","14.4%","8.3%","6.1%","3.7%","2.5%","0.3%","","3,013,825","95.2%","94.6%","61.6%","32.9%","0.7%","4.8%","","143,709","35.0%","65.0%","","164,221","20,512","24.7%","75.3%","143,709","24.1%","75.9%","","143,709","6.3%","23.2%","3.2%","3.9%","62.0%","1.5%","","2,825,733","92.3%","7.7%","3.2%","5.5%","2.3%","0.7%","0.1%","1.4%","0.7%","0.1%","0.0%","","3,013,825","10.8%","0.1%","0.2%","0.1%","1.1%","6.9%","1.5%","0.2%","9.0%","0.1%","0.1%","9.1%","1.5%","0.1%","0.5%","0.6%","0.1%","0.2%","1.1%","1.7%","0.0%","0.8%","0.4%","0.2%","0.0%","0.4%","0.1%","","1,156,347","88.6%","76.9%"
"California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","13,072,122","8,934,621","3,824,279","6,458,423","2,719,648","791,114","325,299","1,685,084","779,332","4,137,501","3,133,413","1,249,751","4,366,906","3,907,006","2.96","3.56","","38,731,195","13,072,122","6,450,062","12,225,875","4,156,265","2,826,871","884,857","","15,847,000","6,474,560","7,576,587","260,697","343,836","1,191,320","16,236,562","5,499,600","7,357,280","382,375","1,243,035","1,754,272","","454,027","145,370","26","47","9","72","33","","1,113,267","231,381","","43,822","48,887","34,434","104,238","231,381","140,666","164,706","","10,383,463","598,188","506,701","3,950,013","2,143,518","3,185,043","","26,815,644","2,396,226","1,958,791","5,559,362","5,589,646","2,140,543","5,704,852","3,466,224","22,460,627","9,171,076","","30,441,085","1,538,797","","39,062,465","4,066,171","8,973,082","300,482","24,517,075","1,896,634","5,572,308","1,869,055","","39,114,889","34,232,867","4,593,411","3,012,230","1,581,181","1,080,158","501,023","288,611","","39,557,045","28,931,065","28,387,932","22,079,926","6,308,006","543,133","10,625,980","","10,625,980","5,577,936","5,048,044","","11,169,113","543,133","129,712","413,421","10,625,980","1,828,872","8,797,108","","10,625,936","684,336","4,222,408","202,449","84,502","5,301,868","130,373","","37,128,552","20,574,417","16,554,135","6,475,369","10,736,486","4,117,248","1,686,889","496,407","3,726,151","1,730,762","404,609","130,952","","39,557,045","1,161,875","324,578","72,310","147,741","309,619","1,913,868","597,802","93,863","2,660,176","135,104","112,338","2,265,662","1,392,028","45,281","371,203","435,694","307,507","351,071","203,162","452,918","23,514","307,654","340,540","92,545","109,796","151,727","89,449","","13,072,122","12,339,422","11,600,417"
"    Percent","","13,072,122","68.3%","29.3%","49.4%","20.8%","6.1%","2.5%","12.9%","6.0%","31.7%","24.0%","9.6%","33.4%","29.9%","(X)","(X)","","38,731,195","33.8%","16.7%","31.6%","10.7%","7.3%","2.3%","","15,847,000","40.9%","47.8%","1.6%","2.2%","7.5%","16,236,562","33.9%","45.3%","2.4%","7.7%","10.8%","","454,027","32.0%","(X)","(X)","(X)","(X)","(X)","","1,113,267","20.8%","","3.9%","4.4%","3.1%","9.4%","231,381","60.8%","71.2%","","10,383,463","5.8%","4.9%","38.0%","20.6%","30.7%","","26,815,644","8.9%","7.3%","20.7%","20.8%","8.0%","21.3%","12.9%","83.8%","34.2%","","30,441,085","5.1%","","39,062,465","10.4%","8,973,082","3.3%","24,517,075","7.7%","5,572,308","33.5%","","39,114,889","87.5%","11.7%","7.7%","4.0%","2.8%","1.3%","0.7%","","39,557,045","73.1%","71.8%","55.8%","15.9%","1.4%","26.9%","","10,625,980","52.5%","47.5%","","11,169,113","543,133","23.9%","76.1%","10,625,980","17.2%","82.8%","","10,625,936","6.4%","39.7%","1.9%","0.8%","49.9%","1.2%","","37,128,552","55.4%","44.6%","17.4%","28.9%","11.1%","4.5%","1.3%","10.0%","4.7%","1.1%","0.4%","","39,557,045","2.9%","0.8%","0.2%","0.4%","0.8%","4.8%","1.5%","0.2%","6.7%","0.3%","0.3%","5.7%","3.5%","0.1%","0.9%","1.1%","0.8%","0.9%","0.5%","1.1%","0.1%","0.8%","0.9%","0.2%","0.3%","0.4%","0.2%","","13,072,122","94.4%","88.7%"
"Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,176,757","1,372,705","596,622","1,068,185","437,625","98,735","48,746","205,785","110,251","804,052","610,855","211,903","652,257","572,466","2.56","3.16","","5,574,416","2,176,757","1,066,923","1,572,874","325,879","431,983","141,810","","2,324,144","837,792","1,167,320","28,733","51,361","238,938","2,319,098","670,316","1,147,866","38,736","155,438","306,742","","71,267","18,217","25","52","9","81","35","","98,651","32,052","","5,924","6,527","5,880","13,721","32,052","20,699","20,078","","1,404,986","94,179","67,900","568,932","294,164","379,811","","3,900,287","127,663","189,453","812,615","815,752","329,255","1,013,989","611,560","3,583,171","1,625,549","","4,395,702","371,081","","5,604,105","600,664","1,265,128","42,969","3,545,347","310,982","793,630","246,713","","5,633,029","4,626,834","967,883","442,917","524,966","285,813","239,153","38,312","","5,695,564","5,146,383","5,045,626","2,388,284","2,657,342","100,757","549,181","","549,181","247,015","302,166","","649,938","100,757","20,169","80,588","549,181","130,366","418,815","","549,181","72,249","139,970","38,463","4,129","279,398","14,972","","5,359,922","4,462,738","897,184","305,986","623,015","218,388","127,303","30,346","99,844","41,697","47,022","15,555","","5,695,564","200,420","24,969","35,911","38,061","89,784","531,631","137,734","27,583","1,011,404","21,111","25,449","610,328","268,590","11,461","119,655","133,497","11,587","59,412","66,070","134,459","8,156","49,006","121,667","22,046","13,675","47,731","5,303","","2,176,757","2,056,401","1,945,729"
"    Percent","","2,176,757","63.1%","27.4%","49.1%","20.1%","4.5%","2.2%","9.5%","5.1%","36.9%","28.1%","9.7%","30.0%","26.3%","(X)","(X)","","5,574,416","39.0%","19.1%","28.2%","5.8%","7.7%","2.5%","","2,324,144","36.0%","50.2%","1.2%","2.2%","10.3%","2,319,098","28.9%","49.5%","1.7%","6.7%","13.2%","","71,267","25.6%","(X)","(X)","(X)","(X)","(X)","","98,651","32.5%","","6.0%","6.6%","6.0%","13.9%","32,052","64.6%","62.6%","","1,404,986","6.7%","4.8%","40.5%","20.9%","27.0%","","3,900,287","3.3%","4.9%","20.8%","20.9%","8.4%","26.0%","15.7%","91.9%","41.7%","","4,395,702","8.4%","","5,604,105","10.7%","1,265,128","3.4%","3,545,347","8.8%","793,630","31.1%","","5,633,029","82.1%","17.2%","7.9%","9.3%","5.1%","4.2%","0.7%","","5,695,564","90.4%","88.6%","41.9%","46.7%","1.8%","9.6%","","549,181","45.0%","55.0%","","649,938","100,757","20.0%","80.0%","549,181","23.7%","76.3%","","549,181","13.2%","25.5%","7.0%","0.8%","50.9%","2.7%","","5,359,922","83.3%","16.7%","5.7%","11.6%","4.1%","2.4%","0.6%","1.9%","0.8%","0.9%","0.3%","","5,695,564","3.5%","0.4%","0.6%","0.7%","1.6%","9.3%","2.4%","0.5%","17.8%","0.4%","0.4%","10.7%","4.7%","0.2%","2.1%","2.3%","0.2%","1.0%","1.2%","2.4%","0.1%","0.9%","2.1%","0.4%","0.2%","0.8%","0.1%","","2,176,757","94.5%","89.4%"
"Connecticut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,378,091","891,935","370,384","650,317","248,465","66,986","31,101","174,632","90,818","486,156","401,058","168,018","402,109","427,215","2.51","3.12","","3,459,421","1,378,091","651,226","1,036,618","199,549","193,937","84,888","","1,437,239","547,263","706,726","14,160","35,622","133,468","1,538,297","492,448","696,789","22,986","134,621","191,453","","35,625","9,457","19","44","3","69","33","","57,821","16,297","","3,034","3,413","1,500","8,350","16,297","10,761","10,366","","887,421","53,261","39,142","334,987","195,985","264,046","","2,493,396","97,719","128,535","669,967","413,974","195,971","544,028","443,202","2,267,142","987,230","","2,830,420","165,029","","3,523,842","381,935","734,759","27,259","2,196,882","180,465","592,201","174,211","","3,538,203","3,102,312","404,966","247,229","157,737","73,019","84,718","30,925","","3,572,665","3,052,403","2,914,488","1,953,433","961,055","137,915","520,262","","520,262","275,693","244,569","","658,177","137,915","32,616","105,299","520,262","129,820","390,442","","520,262","112,292","126,036","26,645","1,372","239,563","14,354","","3,391,441","2,640,444","750,997","287,090","403,889","169,634","236,559","80,606","76,233","29,457","34,316","7,393","","3,572,665","144,518","25,424","10,946","9,924","22,703","284,996","159,332","90,348","288,228","27,439","30,857","534,176","584,440","21,773","18,308","244,901","50,071","46,260","17,587","53,355","14,275","42,390","49,645","7,374","19,453","13,288","88,481","","1,378,091","1,271,850","1,199,033"
"    Percent","","1,378,091","64.7%","26.9%","47.2%","18.0%","4.9%","2.3%","12.7%","6.6%","35.3%","29.1%","12.2%","29.2%","31.0%","(X)","(X)","","3,459,421","39.8%","18.8%","30.0%","5.8%","5.6%","2.5%","","1,437,239","38.1%","49.2%","1.0%","2.5%","9.3%","1,538,297","32.0%","45.3%","1.5%","8.8%","12.4%","","35,625","26.5%","(X)","(X)","(X)","(X)","(X)","","57,821","28.2%","","5.2%","5.9%","2.6%","14.4%","16,297","66.0%","63.6%","","887,421","6.0%","4.4%","37.7%","22.1%","29.8%","","2,493,396","3.9%","5.2%","26.9%","16.6%","7.9%","21.8%","17.8%","90.9%","39.6%","","2,830,420","5.8%","","3,523,842","10.8%","734,759","3.7%","2,196,882","8.2%","592,201","29.4%","","3,538,203","87.7%","11.4%","7.0%","4.5%","2.1%","2.4%","0.9%","","3,572,665","85.4%","81.6%","54.7%","26.9%","3.9%","14.6%","","520,262","53.0%","47.0%","","658,177","137,915","23.6%","76.4%","520,262","25.0%","75.0%","","520,262","21.6%","24.2%","5.1%","0.3%","46.0%","2.8%","","3,391,441","77.9%","22.1%","8.5%","11.9%","5.0%","7.0%","2.4%","2.2%","0.9%","1.0%","0.2%","","3,572,665","4.0%","0.7%","0.3%","0.3%","0.6%","8.0%","4.5%","2.5%","8.1%","0.8%","0.9%","15.0%","16.4%","0.6%","0.5%","6.9%","1.4%","1.3%","0.5%","1.5%","0.4%","1.2%","1.4%","0.2%","0.5%","0.4%","2.5%","","1,378,091","92.3%","87.0%"
"Delaware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","367,671","238,399","89,176","173,834","56,840","18,223","8,698","46,342","23,638","129,272","106,275","40,163","101,508","124,034","2.56","3.17","","942,211","367,671","173,996","275,058","68,479","57,007","27,656","","382,718","143,198","189,003","5,338","11,541","33,638","415,880","129,238","188,914","7,999","35,498","54,231","","10,138","3,639","28","47","7","80","27","","20,234","8,918","","1,003","1,517","1,622","4,776","8,918","5,454","6,448","","223,499","13,363","9,538","95,215","45,872","59,511","","679,700","26,223","42,858","225,797","120,182","51,648","124,178","88,814","610,619","212,992","","760,607","66,896","","952,211","125,799","202,734","9,641","572,590","61,531","176,887","54,627","","958,770","853,523","102,435","58,690","43,745","9,294","34,451","2,812","","967,171","875,941","861,150","434,235","426,915","14,791","91,230","","91,230","42,707","48,523","","106,021","14,791","2,072","12,719","91,230","22,680","68,550","","91,230","9,491","30,409","7,948","56","41,687","1,639","","912,836","793,500","119,336","42,323","65,436","24,451","27,619","8,125","20,449","8,732","5,832","1,015","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","","367,671","341,417","324,894"
"    Percent","","367,671","64.8%","24.3%","47.3%","15.5%","5.0%","2.4%","12.6%","6.4%","35.2%","28.9%","10.9%","27.6%","33.7%","(X)","(X)","","942,211","39.0%","18.5%","29.2%","7.3%","6.1%","2.9%","","382,718","37.4%","49.4%","1.4%","3.0%","8.8%","415,880","31.1%","45.4%","1.9%","8.5%","13.0%","","10,138","35.9%","(X)","(X)","(X)","(X)","(X)","","20,234","44.1%","","5.0%","7.5%","8.0%","23.6%","8,918","61.2%","72.3%","","223,499","6.0%","4.3%","42.6%","20.5%","26.6%","","679,700","3.9%","6.3%","33.2%","17.7%","7.6%","18.3%","13.1%","89.8%","31.3%","","760,607","8.8%","","952,211","13.2%","202,734","4.8%","572,590","10.7%","176,887","30.9%","","958,770","89.0%","10.7%","6.1%","4.6%","1.0%","3.6%","0.3%","","967,171","90.6%","89.0%","44.9%","44.1%","1.5%","9.4%","","91,230","46.8%","53.2%","","106,021","14,791","14.0%","86.0%","91,230","24.9%","75.1%","","91,230","10.4%","33.3%","8.7%","0.1%","45.7%","1.8%","","912,836","86.9%","13.1%","4.6%","7.2%","2.7%","3.0%","0.9%","2.2%","1.0%","0.6%","0.1%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","","367,671","92.9%","88.4%"
"District of Columbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
