"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US12023","Columbia County, Florida","11754","null","2582","null","29655","null","4319","null","50101","6577","null","null","76596","5983","null","null","176758","41232","null","null","347934","140967","null","null",
"0500000US12031","Duval County, Florida","12867","null","756","null","34008","null","1317","null","55850","1527","null","null","85090","2209","null","null","208070","12798","null","null","405403","44423","null","null",
"0500000US12033","Escambia County, Florida","13406","null","1301","null","33268","null","1563","null","51491","2501","null","null","78591","3617","null","null","176095","12620","null","null","318085","34650","null","null",
"0500000US12035","Flagler County, Florida","13327","null","2074","null","37677","null","3765","null","60225","3956","null","null","91125","6287","null","null","187972","20829","null","null","322957","61560","null","null",
"0500000US12053","Hernando County, Florida","10971","null","1587","null","28160","null","1982","null","46066","2404","null","null","69300","3683","null","null","144409","9820","null","null","233327","27351","null","null",
"0500000US12055","Highlands County, Florida","11817","null","1805","null","26492","null","1908","null","40455","3694","null","null","62987","5112","null","null","168653","33039","null","null","327206","85280","null","null",
"0500000US12057","Hillsborough County, Florida","13189","null","592","null","35030","null","1006","null","58952","1284","null","null","94976","1918","null","null","213815","6906","null","null","377486","19615","null","null",
"0500000US12061","Indian River County, Florida","13571","null","1770","null","32449","null","3257","null","57884","5150","null","null","90590","5970","null","null","252714","41178","null","null","559975","139358","null","null",
"0500000US12069","Lake County, Florida","14198","null","1303","null","31959","null","1934","null","52427","2912","null","null","80876","3355","null","null","170112","14638","null","null","299293","46098","null","null",
"0500000US12071","Lee County, Florida","13123","null","824","null","34679","null","1327","null","56458","1731","null","null","88781","2499","null","null","209148","11670","null","null","396881","38449","null","null",
"0500000US12073","Leon County, Florida","9519","null","1255","null","29483","null","1952","null","51468","2317","null","null","84223","3250","null","null","204392","16409","null","null","376035","51049","null","null",
"0500000US12081","Manatee County, Florida","15785","null","1165","null","37122","null","1424","null","59729","2481","null","null","93486","3531","null","null","224694","21119","null","null","446658","76250","null","null",
"0500000US12083","Marion County, Florida","11250","null","1440","null","27858","null","1643","null","44765","2439","null","null","70530","3799","null","null","152353","12421","null","null","265277","38688","null","null",
"0500000US12085","Martin County, Florida","14196","null","1934","null","35206","null","3354","null","60819","4431","null","null","99301","7313","null","null","275263","26427","null","null","540912","66849","null","null",
"0500000US12086","Miami-Dade County, Florida","10909","null","467","null","29858","null","705","null","52655","1041","null","null","85010","1242","null","null","218658","6375","null","null","422010","21996","null","null",
"0500000US12087","Monroe County, Florida","19211","null","2449","null","42552","null","3723","null","71821","6152","null","null","111414","9370","null","null","342182","51871","null","null","775060","168242","null","null",
"0500000US12089","Nassau County, Florida","13211","null","3736","null","40421","null","4929","null","65665","5045","null","null","101073","8563","null","null","238759","29677","null","null","445031","88047","null","null",
"0500000US12091","Okaloosa County, Florida","14953","null","1651","null","36831","null","2425","null","62941","2964","null","null","96841","4616","null","null","198902","18447","null","null","352096","62343","null","null",
"0500000US12095","Orange County, Florida","13449","null","795","null","35179","null","1188","null","58357","1571","null","null","91693","2139","null","null","216541","9931","null","null","412231","33306","null","null",
"0500000US12097","Osceola County, Florida","13912","null","1791","null","33236","null","2346","null","51781","3256","null","null","78601","4808","null","null","158015","14595","null","null","261176","43109","null","null",
"0500000US12099","Palm Beach County, Florida","13640","null","739","null","36731","null","1084","null","62094","1476","null","null","101411","2654","null","null","272785","11131","null","null","546564","34149","null","null",
"0500000US12101","Pasco County, Florida","13164","null","854","null","33073","null","1179","null","54248","1744","null","null","82944","2303","null","null","172484","8063","null","null","291724","23780","null","null",
"0500000US12103","Pinellas County, Florida","12598","null","843","null","32081","null","1038","null","53017","1480","null","null","85217","1952","null","null","195662","7517","null","null","359862","24567","null","null",
"0500000US12105","Polk County, Florida","12312","null","960","null","32497","null","1289","null","51871","1633","null","null","76659","2143","null","null","163496","8396","null","null","284827","27564","null","null",
"0500000US12107","Putnam County, Florida","10952","null","1740","null","25057","null","3215","null","41267","4615","null","null","63477","6774","null","null","134790","19117","null","null","235654","59956","null","null",
"0500000US12109","St. Johns County, Florida","19109","null","1989","null","47529","null","3506","null","80863","4843","null","null","125580","6783","null","null","279692","22805","null","null","505937","66382","null","null",
"0500000US12111","St. Lucie County, Florida","13459","null","1521","null","34588","null","2820","null","53913","3896","null","null","81590","5271","null","null","166797","16140","null","null","276548","41074","null","null",
"0500000US12113","Santa Rosa County, Florida","19455","null","2773","null","45976","null","3240","null","70303","4257","null","null","102605","4970","null","null","211256","20231","null","null","361592","55681","null","null",
"0500000US12115","Sarasota County, Florida","15211","null","1310","null","38436","null","2077","null","62198","2200","null","null","95182","3709","null","null","234020","17108","null","null","450479","52831","null","null",
"0500000US12117","Seminole County, Florida","17272","null","1356","null","43448","null","2198","null","68687","2845","null","null","104554","3566","null","null","217305","11019","null","null","362653","27982","null","null",
"0500000US12119","Sumter County, Florida","15440","null","2064","null","35023","null","3612","null","54855","3907","null","null","79713","5690","null","null","151016","22099","null","null","252038","70930","null","null",
