"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US25001","Barnstable County, Massachusetts","17504","null","1544","null","43488","null","2609","null","71454","3350","null","null","109603","4616","null","null","228017","null","15782","null","393649","null","43621","null",
"0500000US25003","Berkshire County, Massachusetts","14267","null","1780","null","33421","null","2707","null","57699","4395","null","null","93291","5242","null","null","195426","null","21483","null","346437","null","67069","null",
"0500000US25005","Bristol County, Massachusetts","13823","null","1026","null","37774","null","2024","null","67872","2433","null","null","107990","2778","null","null","220993","null","11002","null","371108","null","37557","null",
"0500000US25009","Essex County, Massachusetts","14906","null","911","null","42008","null","1486","null","75318","1742","null","null","118662","3086","null","null","261709","null","10963","null","450753","null","32025","null",
"0500000US25011","Franklin County, Massachusetts","14437","null","2119","null","37537","null","3023","null","58313","3159","null","null","85448","4614","null","null","191520","null","30675","null","360188","null","101943","null",
"0500000US25013","Hampden County, Massachusetts","10579","null","788","null","29355","null","1704","null","51850","1903","null","null","86551","3045","null","null","191151","null","9867","null","330868","null","34902","null",
"0500000US25015","Hampshire County, Massachusetts","14990","null","2435","null","40720","null","3134","null","69218","4650","null","null","107762","5184","null","null","204861","null","13971","null","318698","null","40036","null",
"0500000US25017","Middlesex County, Massachusetts","18449","null","950","null","55974","null","1750","null","98344","2308","null","null","152878","2915","null","null","325279","null","8650","null","557420","null","27375","null",
"0500000US25021","Norfolk County, Massachusetts","20589","null","1611","null","58816","null","2746","null","100080","2563","null","null","153424","4373","null","null","341557","null","14174","null","605966","null","42045","null",
"0500000US25023","Plymouth County, Massachusetts","19643","null","1512","null","51627","null","2701","null","87295","3120","null","null","130858","4113","null","null","266637","null","11880","null","443200","null","34770","null",
"0500000US25025","Suffolk County, Massachusetts","9203","null","621","null","31817","null","1673","null","66466","2544","null","null","110545","2983","null","null","269679","null","14634","null","512231","null","45908","null",
"0500000US25027","Worcester County, Massachusetts","13723","null","915","null","39624","null","1708","null","71233","2318","null","null","111734","2805","null","null","230346","null","8917","null","386409","null","27492","null",
"0500000US26005","Allegan County, Michigan","17624","null","1824","null","39554","null","2870","null","61982","3543","null","null","87670","3871","null","null","171548","null","15100","null","289589","null","46202","null",
"0500000US26017","Bay County, Michigan","9606","null","1809","null","27348","null","2669","null","44712","3465","null","null","68821","3867","null","null","145294","null","12223","null","248682","null","39286","null",
"0500000US26021","Berrien County, Michigan","11137","null","1418","null","28350","null","2149","null","48387","2312","null","null","74380","3546","null","null","172777","null","12827","null","312971","null","38971","null",
"0500000US26025","Calhoun County, Michigan","10569","null","1661","null","26525","null","2427","null","45201","2691","null","null","71271","4059","null","null","152699","null","13442","null","262721","null","43526","null",
"0500000US26037","Clinton County, Michigan","16223","null","2446","null","40360","null","3007","null","63685","4948","null","null","98080","6774","null","null","196004","null","22691","null","321675","null","69642","null",
"0500000US26045","Eaton County, Michigan","18530","null","1770","null","41325","null","2643","null","64853","2896","null","null","91530","3836","null","null","175686","null","17692","null","296299","null","63288","null",
"0500000US26049","Genesee County, Michigan","10098","null","837","null","27411","null","1190","null","46362","1424","null","null","72821","2343","null","null","158567","null","9140","null","273077","null","33320","null",
"0500000US26055","Grand Traverse County, Michigan","15918","null","3203","null","37118","null","3329","null","60530","5950","null","null","93330","6559","null","null","184703","null","15442","null","298776","null","38795","null",
"0500000US26065","Ingham County, Michigan","10930","null","1254","null","30387","null","1700","null","51128","2275","null","null","82964","3377","null","null","173516","null","11451","null","301081","null","40868","null",
"0500000US26073","Isabella County, Michigan","9573","null","1358","null","25534","null","2698","null","44145","3816","null","null","70007","4557","null","null","149888","null","15562","null","258924","null","49751","null",
"0500000US26075","Jackson County, Michigan","12338","null","1648","null","31708","null","2048","null","50694","2656","null","null","78560","4161","null","null","179353","null","30454","null","348252","null","114342","null",
"0500000US26077","Kalamazoo County, Michigan","14791","null","1266","null","34596","null","1674","null","56472","2602","null","null","89805","4018","null","null","202868","null","16244","null","354774","null","51115","null",
"0500000US26081","Kent County, Michigan","16581","null","906","null","38502","null","1355","null","61334","1830","null","null","91898","2383","null","null","191491","null","8347","null","334291","null","26570","null",
"0500000US26087","Lapeer County, Michigan","18361","null","2003","null","39711","null","2187","null","56947","3601","null","null","83766","4585","null","null","153880","null","10719","null","228231","null","31096","null",
"0500000US26091","Lenawee County, Michigan","16882","null","1795","null","36614","null","2457","null","56662","3293","null","null","81508","3695","null","null","141580","null","11568","null","222061","null","36059","null",
"0500000US26093","Livingston County, Michigan","22542","null","1838","null","51394","null","2249","null","81469","3813","null","null","121012","3596","null","null","221804","null","14603","null","354715","null","43210","null",
"0500000US26099","Macomb County, Michigan","15432","null","763","null","37637","null","1121","null","60024","1597","null","null","91072","1851","null","null","179795","null","7494","null","289005","null","23833","null",
"0500000US26103","Marquette County, Michigan","12434","null","2125","null","31346","null","2324","null","48910","3114","null","null","72453","4359","null","null","156519","null","24666","null","287479","null","87620","null",
"0500000US26111","Midland County, Michigan","13706","null","2310","null","35935","null","3263","null","60822","3863","null","null","95417","6458","null","null","235858","null","23770","null","435934","null","64952","null",
"0500000US26115","Monroe County, Michigan","13010","null","1894","null","35600","null","2571","null","60552","2697","null","null","92752","3420","null","null","171827","null","12559","null","276102","null","40329","null",
"0500000US26121","Muskegon County, Michigan","11856","null","1220","null","30214","null","1871","null","48643","2518","null","null","72156","3243","null","null","163227","null","24683","null","306094","null","89788","null",
"0500000US26125","Oakland County, Michigan","18025","null","833","null","47558","null","996","null","77967","1193","null","null","118766","1898","null","null","270835","null","8610","null","492913","null","27500","null",
"0500000US26139","Ottawa County, Michigan","17045","null","1591","null","42207","null","2502","null","67365","2317","null","null","98082","3078","null","null","196599","null","12397","null","347059","null","42235","null",
"0500000US26145","Saginaw County, Michigan","10857","null","1091","null","27350","null","1708","null","45053","2152","null","null","69581","3592","null","null","158230","null","18170","null","292288","null","64288","null",
"0500000US26147","St. Clair County, Michigan","15339","null","1469","null","35335","null","2008","null","57427","3110","null","null","85493","3539","null","null","177470","null","15267","null","312945","null","47547","null",
"0500000US26155","Shiawassee County, Michigan","14782","null","1624","null","32694","null","3401","null","53863","4384","null","null","81051","3742","null","null","144888","null","10724","null","223578","null","33120","null",
"0500000US26159","Van Buren County, Michigan","15603","null","1678","null","35167","null","2414","null","53148","3819","null","null","82549","4896","null","null","149358","null","14933","null","234792","null","49649","null",
