"GEO_ID","NAME","B25101_001E","B25101_001M","B25101_001MA","B25101_001EA","B25101_002E","B25101_002M","B25101_002MA","B25101_002EA","B25101_003E","B25101_003M","B25101_003MA","B25101_003EA","B25101_004E","B25101_004M","B25101_004MA","B25101_004EA","B25101_005E","B25101_005M","B25101_005MA","B25101_005EA","B25101_006E","B25101_006EA","B25101_006M","B25101_006MA","B25101_007E","B25101_007M","B25101_007MA","B25101_007EA","B25101_008E","B25101_008EA","B25101_008M","B25101_008MA","B25101_009E","B25101_009EA","B25101_009M","B25101_009MA","B25101_010E","B25101_010M","B25101_010MA","B25101_010EA","B25101_011E","B25101_011M","B25101_011MA","B25101_011EA","B25101_012E","B25101_012EA","B25101_012M","B25101_012MA","B25101_013E","B25101_013EA","B25101_013M","B25101_013MA","B25101_014E","B25101_014EA","B25101_014M","B25101_014MA","B25101_015E","B25101_015EA","B25101_015M","B25101_015MA","B25101_016E","B25101_016M","B25101_016MA","B25101_016EA","B25101_017E","B25101_017EA","B25101_017M","B25101_017MA","B25101_018E","B25101_018EA","B25101_018M","B25101_018MA","B25101_019E","B25101_019EA","B25101_019M","B25101_019MA","B25101_020E","B25101_020EA","B25101_020M","B25101_020MA","B25101_021E","B25101_021M","B25101_021MA","B25101_021EA","B25101_022E","B25101_022M","B25101_022MA","B25101_022EA","B25101_023E","B25101_023EA","B25101_023M","B25101_023MA","B25101_024E","B25101_024EA","B25101_024M","B25101_024MA","B25101_025E","B25101_025EA","B25101_025M","B25101_025MA","B25101_026E","B25101_026M","B25101_026MA","B25101_026EA","B25101_027E","B25101_027M","B25101_027MA","B25101_027EA","B25101_028E","B25101_028EA","B25101_028M","B25101_028MA","B25101_029E","B25101_029EA","B25101_029M","B25101_029MA","B25101_030E","B25101_030EA","B25101_030M","B25101_030MA","B25101_031E","B25101_031M","B25101_031MA","B25101_031EA","B25101_032E","B25101_032M","B25101_032MA","B25101_032EA","B25101_033E","B25101_033M","B25101_033MA","B25101_033EA","B25101_034E","B25101_034EA","B25101_034M","B25101_034MA","B25101_035E","B25101_035EA","B25101_035M","B25101_035MA","B25101_036E","B25101_036M","B25101_036MA","B25101_036EA","B25101_037E","B25101_037M","B25101_037MA","B25101_037EA","B25101_038E","B25101_038M","B25101_038MA","B25101_038EA","B25101_039E","B25101_039EA","B25101_039M","B25101_039MA","B25101_040E","B25101_040M","B25101_040MA","B25101_040EA","B25101_041E","B25101_041M","B25101_041MA","B25101_041EA","B25101_042E","B25101_042EA","B25101_042M","B25101_042MA","B25101_043E","B25101_043M","B25101_043MA","B25101_043EA","B25101_044E","B25101_044M","B25101_044MA","B25101_044EA","B25101_045E","B25101_045EA","B25101_045M","B25101_045MA",
"0500000US18141","St. Joseph County, Indiana","67122","2416","null","null","42417","2432","null","null","3169","926","null","null","84","136","null","null","186","127","null","null","2899","null","908","null","4962","1060","null","null","639","null","371","null","1007","null","571","null","3316","774","null","null","4444","832","null","null","1399","null","610","null","1683","null","529","null","1362","null","498","null","9460","null","1350","null","5704","1114","null","null","3064","null","705","null","692","null","306","null","20269","null","1492","null","18011","null","1427","null","2099","710","null","null","159","159","null","null","113","null","123","null","24705","null","1896","null","2994","null","670","null","956","350","null","null","597","329","null","null","1441","null","453","null","4684","null","860","null","3440","null","726","null","845","432","null","null","399","307","null","null","3947","726","null","null","3565","null","673","null","382","null","367","null","0","197","null","null","4344","855","null","null","4254","845","null","null","90","null","152","null","0","197","null","null","8243","1286","null","null","8243","null","1286","null","0","197","null","null","0","197","null","null","493","null","321","null",
"0500000US18157","Tippecanoe County, Indiana","40787","1797","null","null","27993","2126","null","null","1002","491","null","null","139","183","null","null","0","197","null","null","863","null","415","null","2610","788","null","null","148","null","132","null","953","null","539","null","1509","536","null","null","3020","857","null","null","754","null","430","null","1469","null","681","null","797","null","371","null","5237","null","1111","null","2788","772","null","null","2164","null","864","null","285","null","227","null","16124","null","1813","null","13685","null","1773","null","2407","850","null","null","32","36","null","null","0","null","197","null","12794","null","1341","null","1381","null","426","null","519","259","null","null","319","251","null","null","543","null","295","null","1620","null","579","null","1032","null","424","null","553","441","null","null","35","58","null","null","1964","686","null","null","1874","null","672","null","77","null","130","null","13","22","null","null","2157","669","null","null","2157","669","null","null","0","null","197","null","0","197","null","null","5255","1146","null","null","5255","null","1146","null","0","197","null","null","0","197","null","null","417","null","424","null",
"0500000US18163","Vanderburgh County, Indiana","51309","2390","null","null","33554","2465","null","null","2699","776","null","null","0","197","null","null","0","197","null","null","2699","null","776","null","4014","884","null","null","146","null","129","null","1482","null","611","null","2386","771","null","null","3972","968","null","null","674","null","352","null","2019","null","748","null","1279","null","539","null","7222","null","1413","null","3701","718","null","null","2999","null","1063","null","522","null","328","null","15647","null","1622","null","13644","null","1569","null","1778","664","null","null","225","210","null","null","0","null","197","null","17755","null","1641","null","4034","null","1059","null","631","326","null","null","979","570","null","null","2424","null","866","null","3334","null","733","null","2016","null","495","null","880","309","null","null","438","415","null","null","2171","532","null","null","1780","null","489","null","281","null","245","null","110","131","null","null","3740","795","null","null","3686","795","null","null","54","null","66","null","0","197","null","null","4298","964","null","null","4298","null","964","null","0","197","null","null","0","197","null","null","178","null","161","null",
"0500000US18167","Vigo County, Indiana","25276","1610","null","null","16012","1435","null","null","1746","643","null","null","0","197","null","null","40","65","null","null","1706","null","636","null","1802","608","null","null","77","null","75","null","917","null","388","null","808","457","null","null","2565","753","null","null","702","null","318","null","1325","null","430","null","538","null","461","null","3851","null","1025","null","2373","723","null","null","1303","null","685","null","175","null","180","null","5899","null","1169","null","5145","null","1028","null","670","392","null","null","84","140","null","null","149","null","239","null","9264","null","1336","null","1758","null","609","null","515","338","null","null","131","123","null","null","1112","null","502","null","2257","null","732","null","1753","null","633","null","425","260","null","null","79","97","null","null","1451","498","null","null","1451","null","498","null","0","null","197","null","0","197","null","null","1618","512","null","null","1577","498","null","null","0","null","197","null","41","69","null","null","2027","650","null","null","2027","null","650","null","0","197","null","null","0","197","null","null","153","null","274","null",
"0500000US18177","Wayne County, Indiana","17508","1372","null","null","11414","1225","null","null","654","336","null","null","0","197","null","null","32","58","null","null","622","null","340","null","1964","692","null","null","115","null","110","null","470","null","241","null","1379","626","null","null","1345","525","null","null","363","null","228","null","618","null","274","null","364","null","337","null","2707","null","679","null","1793","578","null","null","638","null","334","null","276","null","196","null","4720","null","873","null","4171","null","875","null","549","404","null","null","0","197","null","null","24","null","27","null","6094","null","802","null","1060","null","388","null","183","162","null","null","340","248","null","null","537","null","282","null","1431","null","431","null","1264","null","423","null","167","161","null","null","0","197","null","null","741","378","null","null","649","null","338","null","92","null","113","null","0","197","null","null","1200","469","null","null","1200","469","null","null","0","null","197","null","0","197","null","null","1574","443","null","null","1574","null","443","null","0","197","null","null","0","197","null","null","88","null","112","null",
"0500000US19013","Black Hawk County, Iowa","34129","1476","null","null","21609","1469","null","null","1385","434","null","null","0","163","null","null","24","39","null","null","1361","null","428","null","2039","666","null","null","47","null","80","null","554","null","334","null","1438","573","null","null","2551","713","null","null","489","null","266","null","1245","null","436","null","817","null","430","null","5044","null","904","null","2213","667","null","null","2356","null","628","null","475","null","238","null","10389","null","1179","null","7563","null","1081","null","2322","644","null","null","504","356","null","null","201","null","227","null","12520","null","1094","null","1705","null","404","null","293","185","null","null","423","265","null","null","989","null","351","null","2433","null","555","null","1348","null","447","null","851","343","null","null","234","156","null","null","1622","410","null","null","1487","null","387","null","52","null","72","null","83","135","null","null","2329","645","null","null","2329","645","null","null","0","null","163","null","0","163","null","null","4146","834","null","null","4146","null","834","null","0","163","null","null","0","163","null","null","285","null","285","null",
"0500000US19049","Dallas County, Iowa","26315","1098","null","null","20187","1350","null","null","187","166","null","null","0","163","null","null","0","163","null","null","187","null","166","null","370","224","null","null","82","null","132","null","22","null","37","null","266","182","null","null","1187","490","null","null","197","null","237","null","427","null","299","null","563","null","324","null","3106","null","748","null","480","292","null","null","1673","null","562","null","953","null","512","null","15289","null","1322","null","11048","null","1219","null","3310","880","null","null","931","475","null","null","48","null","74","null","6128","null","1100","null","586","null","405","null","62","89","null","null","0","163","null","null","524","null","396","null","876","null","463","null","445","null","329","null","431","321","null","null","0","163","null","null","672","408","null","null","629","null","415","null","43","null","46","null","0","163","null","null","1516","727","null","null","1516","727","null","null","0","null","163","null","0","163","null","null","2421","702","null","null","2196","null","661","null","225","336","null","null","0","163","null","null","57","null","82","null",
"0500000US19061","Dubuque County, Iowa","28180","1063","null","null","18382","1078","null","null","486","284","null","null","0","163","null","null","0","163","null","null","486","null","284","null","1180","371","null","null","126","null","125","null","258","null","165","null","796","287","null","null","2437","659","null","null","187","null","157","null","694","null","287","null","1556","null","531","null","4098","null","789","null","1401","458","null","null","1802","null","512","null","895","null","372","null","10122","null","920","null","7845","null","1017","null","2156","542","null","null","121","105","null","null","59","null","96","null","9798","null","830","null","1340","null","511","null","48","86","null","null","334","255","null","null","958","null","408","null","1474","null","385","null","751","null","301","null","578","239","null","null","145","126","null","null","1490","507","null","null","1273","null","461","null","196","null","203","null","21","35","null","null","2223","574","null","null","2223","574","null","null","0","null","163","null","0","163","null","null","3202","656","null","null","3133","null","647","null","0","163","null","null","69","115","null","null","69","null","102","null",
"0500000US19103","Johnson County, Iowa","36454","1559","null","null","24417","1618","null","null","540","379","null","null","0","163","null","null","0","163","null","null","540","null","379","null","1270","598","null","null","22","null","37","null","155","null","257","null","1093","564","null","null","1512","659","null","null","57","null","64","null","433","null","392","null","1022","null","521","null","3921","null","1014","null","689","395","null","null","2086","null","842","null","1146","null","407","null","16897","null","1461","null","12669","null","1398","null","3433","810","null","null","795","422","null","null","277","null","350","null","12037","null","1647","null","779","null","313","null","133","156","null","null","73","84","null","null","573","null","289","null","1864","null","652","null","676","null","366","null","854","467","null","null","334","297","null","null","1361","620","null","null","1081","null","531","null","280","null","265","null","0","163","null","null","2488","695","null","null","2488","695","null","null","0","null","163","null","0","163","null","null","5090","1099","null","null","5090","null","1099","null","0","163","null","null","0","163","null","null","455","null","479","null",
"0500000US19113","Linn County, Iowa","67242","2113","null","null","45480","2043","null","null","1462","696","null","null","0","163","null","null","0","163","null","null","1462","null","696","null","3316","959","null","null","0","null","163","null","183","null","134","null","3133","959","null","null","4961","1055","null","null","812","null","411","null","1743","null","677","null","2406","null","776","null","9986","null","1678","null","2732","866","null","null","5806","null","1258","null","1448","null","730","null","25613","null","1974","null","20116","null","2015","null","4790","1035","null","null","707","344","null","null","142","null","239","null","21762","null","1782","null","2151","null","743","null","632","464","null","null","164","174","null","null","1355","null","516","null","3707","null","797","null","2121","null","717","null","998","432","null","null","588","330","null","null","4814","1051","null","null","4108","null","970","null","508","null","349","null","198","314","null","null","3317","913","null","null","3275","907","null","null","42","null","70","null","0","163","null","null","7634","1044","null","null","7560","null","1042","null","74","123","null","null","0","163","null","null","139","null","136","null",
"0500000US19153","Polk County, Iowa","126942","3238","null","null","90272","3255","null","null","2507","846","null","null","0","163","null","null","0","163","null","null","2507","null","846","null","6714","1507","null","null","0","null","163","null","769","null","413","null","5945","1453","null","null","8721","1561","null","null","560","null","294","null","3334","null","813","null","4827","null","1236","null","16566","null","1860","null","5320","999","null","null","8525","null","1531","null","2721","null","736","null","55630","null","2652","null","43100","null","2886","null","10749","1581","null","null","1781","698","null","null","134","null","137","null","36670","null","2168","null","3619","null","956","null","498","323","null","null","426","203","null","null","2695","null","856","null","5635","null","1108","null","2945","null","900","null","1887","535","null","null","803","378","null","null","6077","1124","null","null","4662","null","940","null","1215","null","626","null","200","171","null","null","6033","1129","null","null","5910","1133","null","null","123","null","128","null","0","163","null","null","15032","1783","null","null","14984","null","1786","null","48","81","null","null","0","163","null","null","274","null","190","null",
"0500000US19155","Pottawattamie County, Iowa","25720","1314","null","null","16353","1315","null","null","411","240","null","null","0","163","null","null","39","64","null","null","372","null","232","null","996","361","null","null","95","null","153","null","125","null","106","null","776","317","null","null","2216","683","null","null","286","null","286","null","865","null","412","null","1065","null","459","null","2900","null","716","null","1316","504","null","null","1319","null","403","null","265","null","172","null","9695","null","930","null","7471","null","978","null","2025","499","null","null","199","198","null","null","135","null","217","null","9367","null","986","null","1688","null","537","null","109","116","null","null","460","299","null","null","1119","null","409","null","1762","null","460","null","754","null","292","null","748","343","null","null","260","158","null","null","1219","466","null","null","1094","null","446","null","125","null","118","null","0","163","null","null","1672","550","null","null","1614","547","null","null","29","null","50","null","29","49","null","null","2796","658","null","null","2787","null","659","null","9","16","null","null","0","163","null","null","230","null","200","null",
"0500000US19163","Scott County, Iowa","45967","1898","null","null","31321","1630","null","null","1687","584","null","null","0","163","null","null","0","163","null","null","1687","null","584","null","1639","525","null","null","0","null","163","null","360","null","233","null","1279","463","null","null","3646","864","null","null","759","null","503","null","1615","null","577","null","1272","null","427","null","6746","null","1011","null","2674","881","null","null","3093","null","766","null","979","null","395","null","17407","null","1233","null","13676","null","1291","null","3133","722","null","null","598","412","null","null","196","null","237","null","14646","null","1471","null","1767","null","476","null","305","248","null","null","270","144","null","null","1192","null","389","null","2219","null","579","null","1124","null","405","null","887","399","null","null","208","202","null","null","3208","712","null","null","2546","null","643","null","648","null","407","null","14","23","null","null","2674","664","null","null","2674","664","null","null","0","null","163","null","0","163","null","null","4608","851","null","null","4608","null","851","null","0","163","null","null","0","163","null","null","170","null","135","null",
"0500000US19169","Story County, Iowa","19654","1239","null","null","12013","1214","null","null","145","154","null","null","0","163","null","null","0","163","null","null","145","null","154","null","700","416","null","null","0","null","163","null","11","null","19","null","689","415","null","null","536","251","null","null","118","null","133","null","210","null","160","null","208","null","139","null","963","null","387","null","278","168","null","null","400","null","241","null","285","null","227","null","9660","null","1223","null","7729","null","1167","null","1677","643","null","null","254","215","null","null","9","null","15","null","7641","null","943","null","704","null","411","null","0","163","null","null","260","216","null","null","444","null","356","null","631","null","297","null","342","null","206","null","92","74","null","null","197","161","null","null","823","355","null","null","731","null","338","null","85","null","96","null","7","12","null","null","1091","452","null","null","1091","452","null","null","0","null","163","null","0","163","null","null","4392","910","null","null","4392","null","910","null","0","163","null","null","0","163","null","null","0","null","163","null",
"0500000US19193","Woodbury County, Iowa","25835","1444","null","null","14865","1526","null","null","905","451","null","null","10","18","null","null","0","163","null","null","895","null","450","null","1497","718","null","null","68","null","83","null","285","null","203","null","1144","704","null","null","1364","419","null","null","243","null","166","null","573","null","306","null","548","null","324","null","2849","null","902","null","1490","768","null","null","1161","null","512","null","198","null","174","null","8162","null","1065","null","7103","null","1099","null","873","376","null","null","186","182","null","null","88","null","146","null","10970","null","1050","null","1440","null","509","null","200","156","null","null","427","212","null","null","813","null","393","null","2382","null","610","null","1663","null","481","null","542","272","null","null","177","164","null","null","1848","594","null","null","1734","null","597","null","114","null","112","null","0","163","null","null","1803","584","null","null","1803","584","null","null","0","null","163","null","0","163","null","null","3287","667","null","null","3287","null","667","null","0","163","null","null","0","163","null","null","210","null","150","null",
"0500000US20015","Butler County, Kansas","18459","1295","null","null","11321","1239","null","null","306","223","null","null","0","177","null","null","0","177","null","null","306","null","223","null","663","379","null","null","0","null","177","null","203","null","260","null","460","279","null","null","1328","589","null","null","47","null","78","null","706","null","393","null","575","null","427","null","1897","null","637","null","412","251","null","null","1089","null","460","null","396","null","307","null","7127","null","1075","null","5472","null","992","null","1289","462","null","null","366","330","null","null","0","null","177","null","7138","null","1042","null","992","null","499","null","103","98","null","null","191","183","null","null","698","null","454","null","1193","null","451","null","719","null","402","null","320","219","null","null","154","124","null","null","921","419","null","null","656","null","376","null","255","null","203","null","10","17","null","null","1441","494","null","null","1441","494","null","null","0","null","177","null","0","177","null","null","2500","688","null","null","2500","null","688","null","0","177","null","null","0","177","null","null","91","null","112","null",
