"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US39085","Lake County, Ohio","14477","1387","null","null","33634","null","1843","null","55965","3171","null","null","86429","3205","null","null","163817","10595","null","null","272605","32309","null","null",
"0500000US39089","Licking County, Ohio","14521","1415","null","null","34667","null","2264","null","55496","2550","null","null","82731","4034","null","null","162743","12161","null","null","267109","43292","null","null",
"0500000US39093","Lorain County, Ohio","12815","1064","null","null","32357","null","1573","null","53413","2279","null","null","80718","3141","null","null","154905","9887","null","null","246722","28799","null","null",
"0500000US39095","Lucas County, Ohio","7846","655","null","null","22299","null","1107","null","40353","1536","null","null","65558","2189","null","null","143696","7338","null","null","245556","22904","null","null",
"0500000US39099","Mahoning County, Ohio","9489","952","null","null","23196","null","1193","null","41008","1940","null","null","62923","2452","null","null","134891","10354","null","null","236724","33031","null","null",
"0500000US39101","Marion County, Ohio","11389","1642","null","null","26085","null","2169","null","42451","4165","null","null","66961","6653","null","null","142955","26019","null","null","253501","91037","null","null",
"0500000US39103","Medina County, Ohio","18749","1684","null","null","41550","null","2275","null","66381","2798","null","null","97760","4536","null","null","182316","11935","null","null","285797","34231","null","null",
"0500000US39109","Miami County, Ohio","15885","1919","null","null","33927","null","3024","null","51931","3529","null","null","76828","3625","null","null","133451","10285","null","null","199230","28823","null","null",
"0500000US39113","Montgomery County, Ohio","9534","810","null","null","25531","null","1081","null","43134","1446","null","null","68084","2020","null","null","147421","7516","null","null","250980","24764","null","null",
"0500000US39119","Muskingum County, Ohio","10054","1770","null","null","23892","null","2203","null","38872","3652","null","null","60953","4573","null","null","121725","11363","null","null","185786","30934","null","null",
"0500000US39133","Portage County, Ohio","10510","1492","null","null","32380","null","2652","null","52581","2728","null","null","77154","3911","null","null","155041","17487","null","null","264690","57432","null","null",
"0500000US39139","Richland County, Ohio","9826","1636","null","null","25368","null","1686","null","39187","2109","null","null","59658","3636","null","null","124663","16407","null","null","215979","55519","null","null",
"0500000US39141","Ross County, Ohio","10512","2196","null","null","25032","null","2535","null","40086","4034","null","null","66106","4954","null","null","122226","14171","null","null","192696","38229","null","null",
"0500000US39145","Scioto County, Ohio","7712","1423","null","null","20433","null","2313","null","37891","4429","null","null","64597","6923","null","null","131725","14787","null","null","201208","27991","null","null",
"0500000US39151","Stark County, Ohio","10949","833","null","null","26640","null","1184","null","45417","1761","null","null","72118","2962","null","null","155142","9086","null","null","270972","30996","null","null",
"0500000US39153","Summit County, Ohio","11413","673","null","null","29012","null","1395","null","49592","1737","null","null","78432","2109","null","null","171855","6861","null","null","303009","23393","null","null",
"0500000US39155","Trumbull County, Ohio","10704","987","null","null","25945","null","1606","null","42179","1823","null","null","64427","2926","null","null","127472","9807","null","null","211299","31937","null","null",
"0500000US39157","Tuscarawas County, Ohio","12469","1259","null","null","27367","null","2737","null","44255","2658","null","null","64765","3533","null","null","135271","20163","null","null","239880","71799","null","null",
"0500000US39165","Warren County, Ohio","19714","2477","null","null","46619","null","3583","null","75230","5803","null","null","116518","7590","null","null","225353","15057","null","null","340230","29663","null","null",
"0500000US39169","Wayne County, Ohio","13893","1629","null","null","31766","null","2064","null","49832","3059","null","null","73616","3823","null","null","132465","7513","null","null","193621","18691","null","null",
"0500000US39173","Wood County, Ohio","11298","1699","null","null","30845","null","2720","null","52511","3312","null","null","80150","4399","null","null","165595","18712","null","null","283161","63880","null","null",
"0500000US40017","Canadian County, Oklahoma","21296","2088","null","null","44436","null","2398","null","63995","3020","null","null","89748","4144","null","null","160068","12018","null","null","251809","34095","null","null",
"0500000US40027","Cleveland County, Oklahoma","13681","1566","null","null","35510","null","2181","null","55127","2079","null","null","81015","2884","null","null","162384","14591","null","null","280226","49332","null","null",
"0500000US40031","Comanche County, Oklahoma","9882","1494","null","null","25874","null","2272","null","41573","2823","null","null","67143","4083","null","null","139365","14612","null","null","237912","47647","null","null",
"0500000US40037","Creek County, Oklahoma","10696","1102","null","null","27802","null","2341","null","45499","3071","null","null","71594","3786","null","null","136652","11325","null","null","219116","31271","null","null",
"0500000US40101","Muskogee County, Oklahoma","9353","1544","null","null","23777","null","2156","null","40098","3643","null","null","64994","3284","null","null","126881","11592","null","null","195603","37624","null","null",
"0500000US40109","Oklahoma County, Oklahoma","11120","691","null","null","28667","null","1022","null","46195","1490","null","null","73354","1903","null","null","170393","7065","null","null","311511","23833","null","null",
"0500000US40119","Payne County, Oklahoma","6491","1500","null","null","18995","null","3227","null","36147","4113","null","null","64826","5833","null","null","143813","12765","null","null","236238","35962","null","null",
"0500000US40125","Pottawatomie County, Oklahoma","9973","1080","null","null","25732","null","1661","null","44669","2319","null","null","65449","3811","null","null","129236","13910","null","null","222663","40119","null","null",
"0500000US40131","Rogers County, Oklahoma","15629","1492","null","null","35457","null","1902","null","55073","3473","null","null","84383","4708","null","null","174293","24633","null","null","311863","88034","null","null",
"0500000US40143","Tulsa County, Oklahoma","10914","481","null","null","28818","null","820","null","48060","1068","null","null","75075","1532","null","null","175344","7047","null","null","327429","23329","null","null",
"0500000US40145","Wagoner County, Oklahoma","13744","1515","null","null","34611","null","2220","null","52768","2295","null","null","77241","3756","null","null","150706","15013","null","null","244490","48563","null","null",
"0500000US41003","Benton County, Oregon","8501","1665","null","null","26882","null","2771","null","48864","3902","null","null","79291","6050","null","null","160515","15176","null","null","250188","30743","null","null",
"0500000US41005","Clackamas County, Oregon","17402","1246","null","null","42169","null","2057","null","66529","2501","null","null","96907","3136","null","null","209946","13135","null","null","382387","43093","null","null",
"0500000US41017","Deschutes County, Oregon","9682","1736","null","null","26763","null","2657","null","46702","4468","null","null","76055","4747","null","null","166705","22567","null","null","306479","77013","null","null",
"0500000US41019","Douglas County, Oregon","11323","1752","null","null","25387","null","2334","null","40625","3078","null","null","62058","3430","null","null","129647","22018","null","null","236219","78650","null","null",
"0500000US41029","Jackson County, Oregon","10056","1065","null","null","26122","null","1916","null","43534","2588","null","null","66866","3624","null","null","139818","13098","null","null","239045","43191","null","null",
"0500000US41033","Josephine County, Oregon","9347","1635","null","null","22264","null","2514","null","37637","3997","null","null","61767","6161","null","null","160862","38970","null","null","345561","134964","null","null",
"0500000US41035","Klamath County, Oregon","10901","1393","null","null","23740","null","2674","null","37878","3546","null","null","60329","5393","null","null","127564","12701","null","null","200588","32012","null","null",
"0500000US41039","Lane County, Oregon","8711","904","null","null","25004","null","1346","null","43713","1722","null","null","68649","1943","null","null","154178","14038","null","null","276197","50976","null","null",
"0500000US41043","Linn County, Oregon","10991","1780","null","null","27086","null","2498","null","44825","3350","null","null","67144","3324","null","null","116066","8348","null","null","173866","22697","null","null",
"0500000US41047","Marion County, Oregon","11871","1126","null","null","30022","null","1661","null","47537","2306","null","null","72576","3000","null","null","128520","5596","null","null","189934","14958","null","null",
