"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US42125","Washington County, Pennsylvania","15722","null","1736","null","42797","null","2612","null","69137","null","3223","null","107894","null","4467","null","226437","null","15829","null","396029","49724","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","13985","null","1166","null","36819","null","1713","null","63546","null","3072","null","100600","null","3523","null","212638","null","13725","null","375553","47671","null","null",
"0500000US42133","York County, Pennsylvania","19133","null","1274","null","45694","null","2098","null","73602","null","2486","null","109149","null","4093","null","205072","null","10296","null","319539","31020","null","null",
"0500000US44003","Kent County, Rhode Island","17055","null","2334","null","44821","null","3071","null","74220","null","6357","null","118342","null","6844","null","255404","null","29395","null","446007","102570","null","null",
"0500000US44005","Newport County, Rhode Island","14759","null","3305","null","50706","null","8119","null","88647","null","7621","null","135543","null","9487","null","274706","null","28974","null","472188","92599","null","null",
"0500000US44007","Providence County, Rhode Island","12647","null","1085","null","38884","null","2019","null","67920","null","2353","null","107652","null","3367","null","225929","null","11713","null","385245","37069","null","null",
"0500000US44009","Washington County, Rhode Island","19724","null","3123","null","54458","null","5370","null","91040","null","4875","null","135177","null","7662","null","265423","null","21872","null","403066","45951","null","null",
"0500000US45003","Aiken County, South Carolina","13408","null","2308","null","33709","null","2770","null","55529","null","4035","null","87315","null","5152","null","203047","null","22936","null","364328","67277","null","null",
"0500000US45007","Anderson County, South Carolina","12081","null","2303","null","35463","null","3160","null","58035","null","3365","null","84972","null","4629","null","184208","null","23587","null","336568","78194","null","null",
"0500000US45013","Beaufort County, South Carolina","16323","null","2807","null","45632","null","3202","null","71215","null","5501","null","116823","null","6730","null","272817","null","31474","null","504673","90217","null","null",
"0500000US45015","Berkeley County, South Carolina","18631","null","2613","null","50154","null","3241","null","75595","null","3844","null","107577","null","4905","null","214864","null","15340","null","376969","45435","null","null",
"0500000US45019","Charleston County, South Carolina","14023","null","1450","null","41875","null","3012","null","72502","null","3638","null","114861","null","5286","null","275032","null","21696","null","516986","65477","null","null",
"0500000US45035","Dorchester County, South Carolina","17643","null","3249","null","43144","null","3553","null","69854","null","6053","null","109970","null","9403","null","215758","null","20788","null","329138","41021","null","null",
"0500000US45041","Florence County, South Carolina","8138","null","1368","null","25861","null","2822","null","52184","null","5146","null","85236","null","5435","null","186513","null","19765","null","322470","62435","null","null",
"0500000US45045","Greenville County, South Carolina","16425","null","1480","null","41768","null","1872","null","68279","null","2268","null","105911","null","3167","null","249790","null","17376","null","476415","61117","null","null",
"0500000US45047","Greenwood County, South Carolina","10741","null","2421","null","33180","null","4567","null","53757","null","4243","null","79297","null","7015","null","160331","null","22378","null","267495","73930","null","null",
"0500000US45051","Horry County, South Carolina","13911","null","1542","null","36143","null","2075","null","55826","null","2315","null","83612","null","3007","null","175273","null","10476","null","299000","31183","null","null",
"0500000US45055","Kershaw County, South Carolina","9010","null","4048","null","30333","null","4661","null","49778","null","6368","null","82423","null","9468","null","157652","null","18327","null","234517","55128","null","null",
"0500000US45057","Lancaster County, South Carolina","17257","null","2908","null","44565","null","6205","null","71559","null","7709","null","111055","null","9366","null","238068","null","37369","null","404297","77949","null","null",
"0500000US45059","Laurens County, South Carolina","13945","null","2195","null","33705","null","4980","null","57648","null","6886","null","87624","null","7576","null","148415","null","14861","null","213076","42746","null","null",
"0500000US45063","Lexington County, South Carolina","16179","null","1733","null","42058","null","2298","null","65212","null","2229","null","98211","null","4453","null","187704","null","9211","null","296075","22972","null","null",
"0500000US45073","Oconee County, South Carolina","12589","null","2326","null","30257","null","4022","null","49323","null","5166","null","77866","null","9050","null","198393","null","49391","null","399809","182030","null","null",
"0500000US45075","Orangeburg County, South Carolina","5789","null","1681","null","19105","null","2642","null","34124","null","3804","null","60032","null","7731","null","137544","null","24266","null","241894","82307","null","null",
"0500000US45077","Pickens County, South Carolina","9950","null","1644","null","26331","null","3358","null","48501","null","4851","null","80851","null","6375","null","191624","null","40262","null","364422","146784","null","null",
"0500000US45079","Richland County, South Carolina","10104","null","1386","null","33752","null","1756","null","56583","null","2503","null","91719","null","3928","null","202816","null","12776","null","355993","33816","null","null",
"0500000US45083","Spartanburg County, South Carolina","13345","null","1471","null","37841","null","2274","null","60526","null","2700","null","89295","null","3615","null","183709","null","10172","null","310136","29511","null","null",
"0500000US45085","Sumter County, South Carolina","7100","null","1639","null","23386","null","4287","null","44821","null","5221","null","72212","null","6244","null","147105","null","13214","null","228703","29477","null","null",
"0500000US45091","York County, South Carolina","17533","null","1867","null","43766","null","2714","null","72991","null","3963","null","113961","null","5248","null","233199","null","17668","null","391341","56954","null","null",
"0500000US46083","Lincoln County, South Dakota","30597","null","5144","null","66035","null","6523","null","85436","null","7973","null","126904","null","16562","null","343232","null","82584","null","656052","190651","null","null",
"0500000US46099","Minnehaha County, South Dakota","19528","null","1881","null","44380","null","3740","null","72040","null","4206","null","104763","null","4350","null","231511","null","26419","null","423195","75924","null","null",
"0500000US46103","Pennington County, South Dakota","15045","null","2975","null","38931","null","3815","null","63999","null","4200","null","95448","null","7470","null","203736","null","26521","null","358423","90720","null","null",
"0500000US47001","Anderson County, Tennessee","11409","null","3151","null","35713","null","4249","null","60549","null","7063","null","91572","null","6064","null","176493","null","22057","null","276349","72818","null","null",
"0500000US47009","Blount County, Tennessee","17749","null","2276","null","41068","null","3089","null","62659","null","4192","null","92641","null","5421","null","197288","null","28059","null","386393","102769","null","null",
"0500000US47011","Bradley County, Tennessee","14777","null","2634","null","35751","null","3706","null","57115","null","5035","null","88858","null","6611","null","181802","null","27455","null","332154","78009","null","null",
"0500000US47037","Davidson County, Tennessee","14688","null","1267","null","40697","null","1924","null","66163","null","2563","null","103953","null","3568","null","271574","null","16695","null","533356","57069","null","null",
"0500000US47059","Greene County, Tennessee","12898","null","2331","null","34865","null","4764","null","56700","null","4650","null","82865","null","7010","null","180425","null","36225","null","326168","110815","null","null",
"0500000US47065","Hamilton County, Tennessee","13289","null","1499","null","37807","null","2389","null","66235","null","2905","null","101991","null","3463","null","246798","null","23840","null","479905","81760","null","null",
"0500000US47093","Knox County, Tennessee","14101","null","984","null","37353","null","1727","null","64248","null","2493","null","100179","null","3670","null","228737","null","13198","null","413697","40225","null","null",
"0500000US47113","Madison County, Tennessee","10728","null","2214","null","31244","null","3670","null","53581","null","4053","null","85245","null","6503","null","189767","null","30627","null","351122","106799","null","null",
"0500000US47119","Maury County, Tennessee","18663","null","4597","null","46122","null","3321","null","69751","null","6663","null","102942","null","9739","null","248132","null","50856","null","466126","138688","null","null",
"0500000US47125","Montgomery County, Tennessee","18075","null","3284","null","42131","null","3282","null","64181","null","4053","null","91360","null","4625","null","174859","null","17343","null","270767","50597","null","null",
"0500000US47141","Putnam County, Tennessee","12416","null","2241","null","32749","null","3826","null","54275","null","5012","null","86636","null","7351","null","170282","null","17044","null","258527","43890","null","null",
"0500000US47147","Robertson County, Tennessee","17598","null","3279","null","40144","null","4774","null","65699","null","6659","null","98946","null","7740","null","196466","null","38319","null","344271","133490","null","null",
"0500000US47149","Rutherford County, Tennessee","22380","null","2668","null","51402","null","3440","null","77834","null","3584","null","109901","null","5048","null","212104","null","17326","null","354318","51367","null","null",
"0500000US47155","Sevier County, Tennessee","13714","null","2729","null","33014","null","3487","null","50631","null","4677","null","83074","null","7708","null","179910","null","28059","null","313094","100195","null","null",
"0500000US47157","Shelby County, Tennessee","10564","null","900","null","32821","null","1371","null","55321","null","1996","null","92125","null","3220","null","232118","null","12178","null","447759","42289","null","null",
"0500000US47163","Sullivan County, Tennessee","10653","null","1362","null","27319","null","2247","null","49033","null","3680","null","81456","null","5205","null","206858","null","27057","null","395381","91761","null","null",
"0500000US47165","Sumner County, Tennessee","19587","null","2453","null","43221","null","3732","null","70761","null","4588","null","105379","null","4509","null","220005","null","22008","null","406194","73113","null","null",
"0500000US47179","Washington County, Tennessee","12265","null","2369","null","34623","null","2818","null","56226","null","4059","null","90878","null","6078","null","223451","null","43843","null","415271","148898","null","null",
"0500000US47187","Williamson County, Tennessee","35174","null","2925","null","74168","null","4647","null","118567","null","8207","null","186367","null","9739","null","388278","null","31858","null","671604","87543","null","null",
"0500000US47189","Wilson County, Tennessee","19873","null","3521","null","51106","null","4775","null","81800","null","6948","null","121668","null","8361","null","223506","null","22311","null","338818","65620","null","null",
"0500000US48005","Angelina County, Texas","9250","null","2649","null","29236","null","3629","null","49536","null","5373","null","78389","null","6944","null","151665","null","18444","null","238568","54683","null","null",
"0500000US48021","Bastrop County, Texas","16491","null","6454","null","51035","null","9053","null","82442","null","10359","null","123644","null","19061","null","209187","null","19987","null","281564","57012","null","null",
"0500000US48027","Bell County, Texas","12387","null","1774","null","35082","null","2349","null","58211","null","2774","null","88340","null","4358","null","183564","null","12347","null","318768","41492","null","null",
"0500000US48029","Bexar County, Texas","14479","null","655","null","38177","null","991","null","63080","null","1336","null","98334","null","1686","null","211997","null","7378","null","370601","23513","null","null",
"0500000US48037","Bowie County, Texas","11381","null","1754","null","30323","null","3918","null","52736","null","5835","null","79414","null","8470","null","177197","null","25218","null","281822","51560","null","null",
"0500000US48039","Brazoria County, Texas","22339","null","2588","null","55000","null","3606","null","83428","null","5604","null","127918","null","8034","null","240434","null","15955","null","370642","42681","null","null",
"0500000US48041","Brazos County, Texas","8447","null","2028","null","29177","null","2279","null","49451","null","2947","null","83930","null","4708","null","235211","null","33375","null","483869","115404","null","null",
"0500000US48061","Cameron County, Texas","9706","null","1056","null","25562","null","2025","null","47816","null","3213","null","77604","null","4057","null","162990","null","11995","null","271300","35807","null","null",
"0500000US48085","Collin County, Texas","26403","null","1630","null","64318","null","2082","null","101572","null","3186","null","156509","null","4262","null","306353","null","8165","null","494565","23959","null","null",
"0500000US48091","Comal County, Texas","24421","null","3474","null","59443","null","6286","null","94556","null","5634","null","141625","null","9826","null","285605","null","28816","null","474372","92285","null","null",
"0500000US48099","Coryell County, Texas","18719","null","2717","null","40400","null","4222","null","62691","null","3876","null","86726","null","6460","null","169060","null","19617","null","266112","53091","null","null",
"0500000US48113","Dallas County, Texas","14054","null","758","null","39330","null","1161","null","64046","null","1251","null","101799","null","1878","null","253722","null","8677","null","489423","30381","null","null",
"0500000US48121","Denton County, Texas","23993","null","1696","null","61059","null","2462","null","97294","null","3220","null","145004","null","4605","null","297933","null","14597","null","507062","46255","null","null",
"0500000US48135","Ector County, Texas","11537","null","3465","null","35562","null","4868","null","57870","null","5757","null","90152","null","9486","null","176815","null","20336","null","295313","60385","null","null",
"0500000US48139","Ellis County, Texas","23483","null","2477","null","55251","null","4493","null","90782","null","5278","null","129129","null","4753","null","219966","null","18052","null","356739","58000","null","null",
"0500000US48141","El Paso County, Texas","10262","null","811","null","29903","null","1602","null","51103","null","1870","null","79163","null","2815","null","172102","null","8363","null","288061","24357","null","null",
"0500000US48157","Fort Bend County, Texas","23498","null","2725","null","59990","null","3475","null","95917","null","4536","null","143824","null","6642","null","293504","null","17102","null","485452","49639","null","null",
"0500000US48167","Galveston County, Texas","15947","null","2014","null","47968","null","3189","null","78520","null","4180","null","121538","null","6091","null","231633","null","14453","null","357017","29546","null","null",
"0500000US48181","Grayson County, Texas","16319","null","2439","null","40317","null","4297","null","63136","null","5013","null","99037","null","7803","null","195111","null","22168","null","310273","62427","null","null",
"0500000US48183","Gregg County, Texas","13956","null","2130","null","34423","null","3745","null","58695","null","4461","null","87678","null","6067","null","198548","null","41999","null","393761","156060","null","null",
"0500000US48187","Guadalupe County, Texas","20296","null","3203","null","50345","null","4140","null","80195","null","5666","null","121118","null","8344","null","203705","null","15569","null","292280","36641","null","null",
"0500000US48201","Harris County, Texas","13655","null","542","null","37614","null","815","null","64459","null","1270","null","104470","null","1570","null","255341","null","7954","null","479089","25759","null","null",
"0500000US48203","Harrison County, Texas","10454","null","3935","null","32657","null","5903","null","59708","null","7392","null","87507","null","8832","null","193803","null","44375","null","368499","157288","null","null",
"0500000US48209","Hays County, Texas","11729","null","2953","null","38443","null","5238","null","76533","null","6338","null","118071","null","5781","null","217259","null","14934","null","325486","36395","null","null",
"0500000US48213","Henderson County, Texas","9484","null","2138","null","28464","null","3572","null","50222","null","5042","null","76565","null","6530","null","174394","null","30754","null","332230","99292","null","null",
"0500000US48215","Hidalgo County, Texas","9555","null","826","null","24704","null","1422","null","45075","null","2310","null","73824","null","2997","null","152405","null","7462","null","246523","17712","null","null",
"0500000US48231","Hunt County, Texas","13995","null","2828","null","33156","null","3516","null","57874","null","5960","null","94200","null","9570","null","193025","null","19213","null","300260","42352","null","null",
"0500000US48245","Jefferson County, Texas","12408","null","1614","null","33920","null","2511","null","57604","null","3769","null","93647","null","5110","null","201703","null","23491","null","363709","84742","null","null",
"0500000US48251","Johnson County, Texas","19115","null","3294","null","49660","null","4189","null","79265","null","4984","null","114453","null","5931","null","189143","null","12563","null","279241","31623","null","null",
"0500000US48257","Kaufman County, Texas","20236","null","3455","null","50443","null","4174","null","74724","null","5422","null","111248","null","8487","null","179816","null","10800","null","245911","20055","null","null",
"0500000US48291","Liberty County, Texas","16386","null","3343","null","38657","null","5273","null","56970","null","6959","null","90043","null","10522","null","167909","null","21594","null","244251","45271","null","null",
"0500000US48303","Lubbock County, Texas","10588","null","1445","null","32222","null","2516","null","58393","null","3470","null","92140","null","4053","null","201960","null","16057","null","333635","40496","null","null",
"0500000US48309","McLennan County, Texas","13473","null","1636","null","35266","null","2965","null","60245","null","4059","null","93907","null","6021","null","208209","null","21482","null","358522","70277","null","null",
"0500000US48329","Midland County, Texas","15907","null","4176","null","46652","null","6357","null","82086","null","8007","null","127448","null","10149","null","266976","null","41804","null","484848","152709","null","null",
"0500000US48339","Montgomery County, Texas","19041","null","2176","null","52929","null","3914","null","87667","null","4660","null","139995","null","8037","null","291257","null","27722","null","496718","97310","null","null",
"0500000US48355","Nueces County, Texas","11923","null","1627","null","34492","null","2506","null","59657","null","3135","null","91961","null","4388","null","199056","null","16123","null","350720","41893","null","null",
"0500000US48361","Orange County, Texas","16882","null","3224","null","41004","null","5761","null","71775","null","7443","null","112902","null","10336","null","245744","null","29994","null","386073","70788","null","null",
"0500000US48367","Parker County, Texas","21597","null","3388","null","52537","null","4612","null","83989","null","4972","null","126457","null","8603","null","239373","null","21581","null","349052","59216","null","null",
"0500000US48375","Potter County, Texas","8284","null","2759","null","26878","null","3279","null","45867","null","4545","null","76982","null","7147","null","177186","null","34499","null","347928","126244","null","null",
"0500000US48381","Randall County, Texas","18149","null","2179","null","44469","null","3788","null","70372","null","5512","null","109361","null","5879","null","217193","null","25966","null","386300","86713","null","null",
"0500000US48397","Rockwall County, Texas","26966","null","5631","null","74160","null","11644","null","119195","null","7670","null","155489","null","10266","null","302698","null","36955","null","524105","112885","null","null",
"0500000US48409","San Patricio County, Texas","13183","null","3492","null","35633","null","4394","null","60063","null","6712","null","92332","null","8423","null","193775","null","23368","null","329606","63269","null","null",
"0500000US48423","Smith County, Texas","17104","null","2183","null","39211","null","2717","null","63259","null","3679","null","98510","null","7219","null","215220","null","20495","null","371270","61106","null","null",
"0500000US48427","Starr County, Texas","5684","null","1750","null","15235","null","3159","null","32886","null","5986","null","57353","null","8800","null","124608","null","20000","null","189510","25065","null","null",
"0500000US48439","Tarrant County, Texas","18195","null","711","null","44393","null","1070","null","71678","null","1649","null","109955","null","2503","null","252810","null","8588","null","465688","24708","null","null",
"0500000US48441","Taylor County, Texas","12699","null","2137","null","34190","null","3320","null","54371","null","3988","null","79905","null","6355","null","166984","null","16177","null","263890","41689","null","null",
"0500000US48451","Tom Green County, Texas","12268","null","2725","null","35411","null","4060","null","60346","null","4121","null","88370","null","5004","null","177226","null","22659","null","313998","76949","null","null",
"0500000US48453","Travis County, Texas","18263","null","1417","null","50279","null","1877","null","85043","null","2603","null","135083","null","3453","null","316356","null","15552","null","575974","51081","null","null",
"0500000US48469","Victoria County, Texas","11962","null","3093","null","33923","null","4227","null","55275","null","6675","null","87138","null","7642","null","166634","null","11764","null","246302","29666","null","null",
"0500000US48471","Walker County, Texas","5259","null","2628","null","21978","null","5850","null","42384","null","6673","null","68634","null","6913","null","135678","null","22457","null","239329","57166","null","null",
"0500000US48479","Webb County, Texas","9136","null","1692","null","29418","null","2780","null","51632","null","4431","null","84190","null","7498","null","177303","null","18459","null","299234","61796","null","null",
"0500000US48485","Wichita County, Texas","12474","null","1622","null","32449","null","3054","null","53765","null","3383","null","85826","null","6024","null","179588","null","18331","null","295590","57910","null","null",
"0500000US48491","Williamson County, Texas","26629","null","2283","null","61609","null","2725","null","96161","null","3251","null","138482","null","3182","null","267424","null","11092","null","439322","27989","null","null",
"0500000US48497","Wise County, Texas","17262","null","4136","null","45523","null","6304","null","78228","null","8619","null","120751","null","13841","null","225147","null","29170","null","337971","98398","null","null",
"0500000US49005","Cache County, Utah","18822","null","2895","null","43691","null","4010","null","69496","null","4248","null","102940","null","4913","null","230455","null","28230","null","435525","89726","null","null",
"0500000US49011","Davis County, Utah","25072","null","3051","null","61558","null","2888","null","93413","null","3931","null","136420","null","4801","null","289053","null","26650","null","535222","94908","null","null",
"0500000US49035","Salt Lake County, Utah","20330","null","1350","null","52690","null","1483","null","80886","null","1700","null","119822","null","2597","null","254468","null","8810","null","445274","23730","null","null",
"0500000US49045","Tooele County, Utah","29519","null","4872","null","64108","null","6183","null","93750","null","8795","null","118703","null","5873","null","207043","null","41641","null","342066","149265","null","null",
"0500000US49049","Utah County, Utah","24975","null","1989","null","58031","null","2226","null","86951","null","2361","null","126124","null","3334","null","274596","null","16330","null","494039","56594","null","null",
"0500000US49053","Washington County, Utah","16219","null","3151","null","39768","null","3306","null","63763","null","6243","null","101256","null","5525","null","224223","null","35413","null","441094","117694","null","null",
"0500000US49057","Weber County, Utah","17805","null","2277","null","46058","null","2948","null","72721","null","4036","null","110212","null","5673","null","227646","null","20185","null","394938","58267","null","null",
"0500000US50007","Chittenden County, Vermont","16171","null","2616","null","51466","null","4621","null","84968","null","4519","null","127894","null","7100","null","276300","null","22154","null","454644","63465","null","null",
"0500000US51003","Albemarle County, Virginia","24733","null","3754","null","56351","null","5069","null","93546","null","8134","null","145263","null","10950","null","331956","null","30729","null","604950","93683","null","null",
"0500000US51013","Arlington County, Virginia","28734","null","3246","null","79218","null","4431","null","125948","null","5070","null","191253","null","8022","null","433083","null","28972","null","795027","83774","null","null",
"0500000US51015","Augusta County, Virginia","17827","null","3456","null","39472","null","5218","null","68388","null","6685","null","104109","null","7085","null","205869","null","26096","null","341174","87457","null","null",
"0500000US51019","Bedford County, Virginia","20045","null","3098","null","45997","null","3423","null","66763","null","5548","null","101641","null","9210","null","220139","null","28869","null","375751","97002","null","null",
"0500000US51041","Chesterfield County, Virginia","21687","null","1982","null","54139","null","2724","null","86210","null","3327","null","129796","null","5521","null","247493","null","15740","null","396318","43789","null","null",
"0500000US51059","Fairfax County, Virginia","32679","null","1938","null","86373","null","2394","null","135231","null","2928","null","199971","null","3030","null","402448","null","11405","null","686665","36771","null","null",
"0500000US51061","Fauquier County, Virginia","21256","null","3913","null","61572","null","9217","null","109346","null","10385","null","165332","null","12223","null","334332","null","29569","null","509156","76729","null","null",
"0500000US51069","Frederick County, Virginia","21344","null","4558","null","54143","null","6136","null","84863","null","7052","null","121302","null","7906","null","227176","null","29454","null","387722","82607","null","null",
"0500000US51085","Hanover County, Virginia","23643","null","3644","null","60800","null","4332","null","95262","null","6149","null","137796","null","7455","null","274510","null","25422","null","462264","79192","null","null",
"0500000US51087","Henrico County, Virginia","20466","null","1915","null","49241","null","2438","null","78004","null","3346","null","122982","null","5163","null","288500","null","21483","null","520051","64022","null","null",
"0500000US51095","James City County, Virginia","25383","null","5644","null","59126","null","5862","null","88878","null","8012","null","133831","null","14131","null","306684","null","43822","null","536644","115621","null","null",
"0500000US51107","Loudoun County, Virginia","43909","null","3519","null","103006","null","4408","null","153807","null","5196","null","216636","null","7706","null","373010","null","16576","null","556350","41580","null","null",
"0500000US51121","Montgomery County, Virginia","6396","null","2597","null","27168","null","4037","null","55488","null","6836","null","92523","null","8671","null","195750","null","21169","null","338287","54716","null","null",
"0500000US51153","Prince William County, Virginia","30899","null","2459","null","74482","null","3596","null","117214","null","4007","null","165926","null","4883","null","287926","null","9951","null","424397","28447","null","null",
"0500000US51161","Roanoke County, Virginia","14343","null","2838","null","40558","null","5245","null","73877","null","6458","null","109709","null","7095","null","237691","null","33816","null","434338","106301","null","null",
"0500000US51165","Rockingham County, Virginia","21684","null","3133","null","47224","null","3727","null","73381","null","5299","null","105904","null","7910","null","202939","null","21700","null","329326","63079","null","null",
"0500000US51177","Spotsylvania County, Virginia","25351","null","4727","null","63617","null","4870","null","100405","null","6436","null","141043","null","8256","null","248127","null","16610","null","372379","41684","null","null",
"0500000US51179","Stafford County, Virginia","30796","null","5394","null","74294","null","6343","null","116842","null","6812","null","165763","null","9354","null","304515","null","41654","null","503253","144685","null","null",
"0500000US51199","York County, Virginia","28663","null","5643","null","66415","null","6760","null","98583","null","6771","null","133490","null","8275","null","238518","null","30382","null","380293","100888","null","null",
"0500000US51510","Alexandria city, Virginia","20705","null","4166","null","63381","null","4850","null","100702","null","6711","null","159533","null","7508","null","362813","null","27668","null","638062","76011","null","null",
"0500000US51550","Chesapeake city, Virginia","19889","null","2609","null","53495","null","3896","null","88872","null","4316","null","130478","null","6247","null","238303","null","12381","null","358606","34871","null","null",
"0500000US51650","Hampton city, Virginia","16129","null","2057","null","38589","null","2920","null","58350","null","4204","null","93149","null","8518","null","202723","null","35177","null","357013","122792","null","null",
"0500000US51680","Lynchburg city, Virginia","12676","null","2580","null","33451","null","4426","null","55371","null","6776","null","89512","null","9838","null","228304","null","52806","null","459955","153008","null","null",
"0500000US51700","Newport News city, Virginia","13876","null","2018","null","36315","null","2259","null","58597","null","2926","null","89026","null","4570","null","171455","null","11593","null","269252","32682","null","null",
"0500000US51710","Norfolk city, Virginia","14227","null","1806","null","35473","null","2138","null","58022","null","2796","null","92878","null","4378","null","184879","null","8910","null","295854","19200","null","null",
"0500000US51740","Portsmouth city, Virginia","8486","null","2407","null","30352","null","4536","null","54357","null","3803","null","82276","null","5474","null","198492","null","54511","null","403183","208014","null","null",
"0500000US51760","Richmond city, Virginia","9246","null","1343","null","30140","null","2481","null","52494","null","3502","null","86956","null","5458","null","228505","null","16594","null","433402","48644","null","null",
"0500000US51770","Roanoke city, Virginia","9035","null","2349","null","28019","null","2970","null","48411","null","3472","null","78951","null","5451","null","172553","null","18822","null","300916","69039","null","null",
"0500000US51800","Suffolk city, Virginia","18374","null","3330","null","50351","null","3836","null","80187","null","6116","null","119252","null","7590","null","248944","null","33908","null","432477","122886","null","null",
"0500000US51810","Virginia Beach city, Virginia","20064","null","2097","null","52350","null","2493","null","81720","null","3033","null","119596","null","3653","null","251220","null","12821","null","444787","40789","null","null",
"0500000US53005","Benton County, Washington","17942","null","2507","null","46731","null","4003","null","77187","null","4504","null","119611","null","6546","null","244596","null","18904","null","398753","51736","null","null",
"0500000US53007","Chelan County, Washington","17488","null","2466","null","39963","null","4581","null","66606","null","6891","null","109907","null","12845","null","295453","null","49527","null","552891","155203","null","null",
"0500000US53009","Clallam County, Washington","16968","null","2850","null","41656","null","2839","null","62639","null","4269","null","93000","null","6187","null","211892","null","35285","null","401613","106133","null","null",
"0500000US53011","Clark County, Washington","19584","null","1786","null","52964","null","2271","null","84040","null","2357","null","121254","null","3286","null","249796","null","14642","null","434333","50352","null","null",
"0500000US53015","Cowlitz County, Washington","14776","null","2657","null","41549","null","4537","null","70100","null","5787","null","102481","null","8065","null","196617","null","16296","null","292095","31422","null","null",
"0500000US53021","Franklin County, Washington","25255","null","7131","null","55764","null","5025","null","81925","null","6742","null","117323","null","10063","null","234501","null","40877","null","394381","151477","null","null",
"0500000US53025","Grant County, Washington","16684","null","3021","null","39441","null","3524","null","62012","null","6152","null","91039","null","7147","null","203637","null","34994","null","367980","102871","null","null",
"0500000US53027","Grays Harbor County, Washington","14797","null","2315","null","33760","null","3618","null","55116","null","5435","null","86287","null","7368","null","170778","null","19821","null","264474","52657","null","null",
"0500000US53029","Island County, Washington","18416","null","3753","null","50780","null","4578","null","77888","null","6094","null","117679","null","8602","null","226733","null","18082","null","350033","43252","null","null",
"0500000US53033","King County, Washington","21462","null","964","null","64067","null","1630","null","110771","null","1896","null","175690","null","2673","null","398619","null","11897","null","699984","35470","null","null",
"0500000US53035","Kitsap County, Washington","20695","null","2116","null","53432","null","3095","null","86564","null","4089","null","130965","null","5462","null","288666","null","21882","null","530327","74008","null","null",
"0500000US53041","Lewis County, Washington","13578","null","3197","null","38991","null","4349","null","65177","null","6169","null","99403","null","8230","null","201319","null","35796","null","343449","127294","null","null",
"0500000US53045","Mason County, Washington","13692","null","4042","null","44657","null","6471","null","76369","null","7614","null","109965","null","9273","null","194607","null","17761","null","270229","30778","null","null",
"0500000US53053","Pierce County, Washington","22102","null","1302","null","55911","null","1684","null","86532","null","1980","null","127290","null","3174","null","244272","null","9492","null","396426","29309","null","null",
"0500000US53057","Skagit County, Washington","16515","null","2099","null","43076","null","3151","null","72129","null","4478","null","110679","null","6054","null","239322","null","21053","null","427433","61867","null","null",
"0500000US53061","Snohomish County, Washington","24055","null","1383","null","62047","null","2393","null","99489","null","2421","null","146532","null","2669","null","285669","null","10609","null","465165","33562","null","null",
"0500000US53063","Spokane County, Washington","15603","null","1252","null","40938","null","1638","null","65980","null","2158","null","101658","null","3195","null","194818","null","8427","null","311061","22264","null","null",
"0500000US53067","Thurston County, Washington","19221","null","2849","null","51773","null","3080","null","80204","null","3365","null","117958","null","5322","null","226220","null","15349","null","379508","52144","null","null",
"0500000US53073","Whatcom County, Washington","17223","null","2325","null","43568","null","2735","null","71086","null","4502","null","110612","null","5299","null","237935","null","20136","null","413908","58236","null","null",
"0500000US53077","Yakima County, Washington","15010","null","1633","null","37053","null","2663","null","60008","null","3401","null","87788","null","4740","null","160964","null","8681","null","238947","20106","null","null",
"0500000US54003","Berkeley County, West Virginia","17461","null","3360","null","44221","null","5686","null","70491","null","6415","null","99683","null","7028","null","180385","null","27580","null","289293","98527","null","null",
"0500000US54011","Cabell County, West Virginia","7882","null","2215","null","26758","null","3345","null","46928","null","4233","null","74357","null","8197","null","202461","null","25826","null","375092","73707","null","null",
