"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","1,158,460","47.8%","17.9%","5.8%","2.1%","17.9%","1.3%","13.0%","3.9%","28.6%","6.0%","15.8%","7.9%","31.3%","30.5%","(X)","(X)","","2,928,890","39.6%","18.9%","2.3%","29.1%","7.2%","3.1%","","1,183,310","31.7%","50.9%","1.8%","3.3%","12.2%","1,239,523","26.1%","47.1%","2.4%","10.2%","14.2%","","37,634","38.3%","(X)","(X)","(X)","(X)","(X)","","71,076","49.3%","","8.4%","10.6%","8.2%","22.1%","35,016","62.8%","70.4%","","723,753","6.4%","5.3%","43.5%","21.6%","23.2%","","2,021,290","4.6%","7.7%","34.1%","21.7%","7.7%","15.5%","8.8%","87.7%","24.3%","","2,294,772","8.1%","","2,955,770","17.6%","703,988","6.2%","1,760,316","15.7%","491,466","41.1%","","2,972,264","85.9%","14.1%","13.9%","7.8%","6.0%","3.7%","2.4%","0.3%","","3,006,309","95.1%","94.4%","61.2%","33.1%","0.7%","4.9%","","148,159","33.9%","66.1%","","169,692","21,533","23.1%","76.9%","148,159","27.5%","72.5%","","148,159","6.6%","23.3%","2.9%","4.6%","61.0%","1.6%","","2,821,729","92.3%","7.7%","3.2%","5.5%","2.4%","0.7%","0.2%","1.3%","0.6%","0.2%","0.0%","","3,006,309","9.2%","0.2%","0.2%","0.2%","1.0%","9.0%","1.5%","0.2%","9.3%","0.1%","0.1%","9.3%","1.5%","0.1%","0.5%","0.8%","0.1%","0.1%","1.0%","1.7%","0.0%","0.8%","0.4%","0.2%","0.1%","0.5%","0.1%","","1,158,460","89.8%","79.7%"
"California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","13,217,586","6,539,445","2,780,272","938,780","338,874","2,306,378","172,162","1,418,021","414,152","3,432,983","614,747","1,719,210","837,668","4,462,011","3,977,705","2.92","3.50","","38,640,268","13,217,586","6,527,651","951,356","12,126,055","4,005,292","1,812,328","","15,902,151","6,465,274","7,665,539","251,403","328,133","1,191,802","16,110,393","5,504,883","7,317,977","358,781","1,189,681","1,739,071","","461,770","141,039","26","48","8","72","36","","1,114,919","233,564","","43,692","46,057","37,916","105,899","233,564","144,268","163,210","","10,300,687","553,942","508,661","3,950,122","2,158,372","3,129,590","","26,797,070","2,342,364","1,893,671","5,477,154","5,496,578","2,135,865","5,855,383","3,596,055","22,561,035","9,451,438","","30,314,292","1,467,026","","38,946,377","4,145,501","8,979,207","315,849","24,388,164","1,964,845","5,579,006","1,864,807","","39,041,824","34,356,459","4,685,365","4,429,090","2,859,781","1,569,309","1,090,774","478,535","256,275","","39,455,353","29,000,404","28,427,590","22,250,976","6,176,614","572,814","10,454,949","","10,454,949","5,596,122","4,858,827","","11,027,763","572,814","155,721","417,093","10,454,949","1,876,058","8,578,891","","10,454,934","678,040","4,180,815","207,253","88,294","5,171,889","128,643","","37,105,018","20,833,290","16,271,728","6,377,455","10,514,821","4,049,098","1,694,694","498,040","3,660,287","1,699,467","401,926","130,850","","39,455,353","1,146,455","320,499","76,868","149,202","292,932","2,225,486","591,186","94,343","2,745,918","124,465","104,697","2,319,360","1,388,956","45,422","342,756","452,019","327,558","354,766","195,803","456,714","24,097","299,830","344,099","92,456","112,753","150,424","92,754","","13,217,586","12,586,778","11,950,277"
"    Percent","","13,217,586","49.5%","21.0%","7.1%","2.6%","17.4%","1.3%","10.7%","3.1%","26.0%","4.7%","13.0%","6.3%","33.8%","30.1%","(X)","(X)","","38,640,268","34.2%","16.9%","2.5%","31.4%","10.4%","4.7%","","15,902,151","40.7%","48.2%","1.6%","2.1%","7.5%","16,110,393","34.2%","45.4%","2.2%","7.4%","10.8%","","461,770","30.5%","(X)","(X)","(X)","(X)","(X)","","1,114,919","20.9%","","3.9%","4.1%","3.4%","9.5%","233,564","61.8%","69.9%","","10,300,687","5.4%","4.9%","38.3%","21.0%","30.4%","","26,797,070","8.7%","7.1%","20.4%","20.5%","8.0%","21.9%","13.4%","84.2%","35.3%","","30,314,292","4.8%","","38,946,377","10.6%","8,979,207","3.5%","24,388,164","8.1%","5,579,006","33.4%","","39,041,824","88.0%","12.0%","11.3%","7.3%","4.0%","2.8%","1.2%","0.7%","","39,455,353","73.5%","72.1%","56.4%","15.7%","1.5%","26.5%","","10,454,949","53.5%","46.5%","","11,027,763","572,814","27.2%","72.8%","10,454,949","17.9%","82.1%","","10,454,934","6.5%","40.0%","2.0%","0.8%","49.5%","1.2%","","37,105,018","56.1%","43.9%","17.2%","28.3%","10.9%","4.6%","1.3%","9.9%","4.6%","1.1%","0.4%","","39,455,353","2.9%","0.8%","0.2%","0.4%","0.7%","5.6%","1.5%","0.2%","7.0%","0.3%","0.3%","5.9%","3.5%","0.1%","0.9%","1.1%","0.8%","0.9%","0.5%","1.2%","0.1%","0.8%","0.9%","0.2%","0.3%","0.4%","0.2%","","13,217,586","95.2%","90.4%"
"Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,227,932","1,104,368","448,753","156,883","37,081","430,939","34,050","295,265","75,972","535,742","88,089","320,178","141,955","666,878","585,332","2.52","3.10","","5,608,531","2,227,932","1,101,965","159,073","1,545,710","312,390","261,461","","2,361,588","843,869","1,199,851","26,680","48,334","242,854","2,319,423","670,013","1,165,451","34,428","145,865","303,666","","67,425","15,222","21","49","8","76","33","","100,933","34,172","","5,525","7,229","5,452","15,966","34,172","20,952","24,411","","1,392,696","85,112","66,460","569,895","295,980","375,249","","3,937,040","126,724","173,896","810,976","806,415","332,860","1,051,023","635,146","3,636,420","1,686,169","","4,423,649","365,440","","5,629,512","610,615","1,260,803","47,995","3,563,696","316,779","805,013","245,841","","5,665,902","4,688,457","977,445","946,731","435,273","511,458","280,643","230,815","30,714","","5,723,176","5,177,712","5,081,650","2,399,581","2,682,069","96,062","545,464","","545,464","255,062","290,402","","641,526","96,062","21,247","74,815","545,464","136,925","408,539","","545,464","72,855","136,238","40,868","5,548","275,047","14,908","","5,398,930","4,521,381","877,549","295,593","600,603","205,780","121,568","28,901","103,139","44,487","52,239","16,425","","5,723,176","205,974","25,722","34,024","39,800","83,870","624,984","137,467","25,975","1,030,800","20,217","20,397","620,602","276,530","12,401","117,575","133,378","14,824","55,916","61,950","138,211","8,268","50,162","119,954","22,442","14,591","47,568","9,296","","2,227,932","2,131,145","2,025,622"
"    Percent","","2,227,932","49.6%","20.1%","7.0%","1.7%","19.3%","1.5%","13.3%","3.4%","24.0%","4.0%","14.4%","6.4%","29.9%","26.3%","(X)","(X)","","5,608,531","39.7%","19.6%","2.8%","27.6%","5.6%","4.7%","","2,361,588","35.7%","50.8%","1.1%","2.0%","10.3%","2,319,423","28.9%","50.2%","1.5%","6.3%","13.1%","","67,425","22.6%","(X)","(X)","(X)","(X)","(X)","","100,933","33.9%","","5.5%","7.2%","5.4%","15.8%","34,172","61.3%","71.4%","","1,392,696","6.1%","4.8%","40.9%","21.3%","26.9%","","3,937,040","3.2%","4.4%","20.6%","20.5%","8.5%","26.7%","16.1%","92.4%","42.8%","","4,423,649","8.3%","","5,629,512","10.8%","1,260,803","3.8%","3,563,696","8.9%","805,013","30.5%","","5,665,902","82.7%","17.3%","16.7%","7.7%","9.0%","5.0%","4.1%","0.5%","","5,723,176","90.5%","88.8%","41.9%","46.9%","1.7%","9.5%","","545,464","46.8%","53.2%","","641,526","96,062","22.1%","77.9%","545,464","25.1%","74.9%","","545,464","13.4%","25.0%","7.5%","1.0%","50.4%","2.7%","","5,398,930","83.7%","16.3%","5.5%","11.1%","3.8%","2.3%","0.5%","1.9%","0.8%","1.0%","0.3%","","5,723,176","3.6%","0.4%","0.6%","0.7%","1.5%","10.9%","2.4%","0.5%","18.0%","0.4%","0.4%","10.8%","4.8%","0.2%","2.1%","2.3%","0.3%","1.0%","1.1%","2.4%","0.1%","0.9%","2.1%","0.4%","0.3%","0.8%","0.2%","","2,227,932","95.7%","90.9%"
"Connecticut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,397,324","666,526","256,971","91,592","28,108","240,077","15,898","169,435","53,258","399,129","74,605","227,671","116,071","411,169","440,371","2.50","3.09","","3,495,401","1,397,324","664,546","93,423","1,040,331","197,360","102,417","","1,460,414","554,807","726,132","16,127","35,724","127,624","1,541,883","501,527","699,275","22,094","129,786","189,201","","35,148","9,479","19","43","5","67","33","","61,773","17,676","","2,754","3,614","3,186","8,122","17,676","11,571","11,364","","894,700","50,965","39,348","336,438","197,058","270,891","","2,515,137","101,461","123,560","656,949","418,214","194,987","561,567","458,399","2,290,116","1,019,966","","2,851,458","153,444","","3,556,794","405,928","743,738","32,397","2,212,053","198,034","601,003","175,497","","3,572,090","3,157,131","414,959","390,784","232,636","158,148","68,368","89,780","24,175","","3,605,330","3,071,110","2,932,155","1,955,086","977,069","138,955","534,220","","534,220","288,881","245,339","","673,175","138,955","34,476","104,479","534,220","134,134","400,086","","534,209","120,678","127,143","26,589","1,577","245,279","12,943","","3,423,208","2,659,094","764,114","288,158","413,847","170,657","230,917","76,141","81,956","31,910","37,394","9,450","","3,605,330","132,323","24,779","10,147","10,176","23,609","306,527","157,233","85,189","296,788","28,959","31,631","528,983","584,128","26,099","17,342","240,390","46,482","49,404","17,282","54,921","17,295","37,591","48,410","8,044","20,303","12,995","93,395","","1,397,324","1,302,764","1,242,159"
"    Percent","","1,397,324","47.7%","18.4%","6.6%","2.0%","17.2%","1.1%","12.1%","3.8%","28.6%","5.3%","16.3%","8.3%","29.4%","31.5%","(X)","(X)","","3,495,401","40.0%","19.0%","2.7%","29.8%","5.6%","2.9%","","1,460,414","38.0%","49.7%","1.1%","2.4%","8.7%","1,541,883","32.5%","45.4%","1.4%","8.4%","12.3%","","35,148","27.0%","(X)","(X)","(X)","(X)","(X)","","61,773","28.6%","","4.5%","5.9%","5.2%","13.1%","17,676","65.5%","64.3%","","894,700","5.7%","4.4%","37.6%","22.0%","30.3%","","2,515,137","4.0%","4.9%","26.1%","16.6%","7.8%","22.3%","18.2%","91.1%","40.6%","","2,851,458","5.4%","","3,556,794","11.4%","743,738","4.4%","2,212,053","9.0%","601,003","29.2%","","3,572,090","88.4%","11.6%","10.9%","6.5%","4.4%","1.9%","2.5%","0.7%","","3,605,330","85.2%","81.3%","54.2%","27.1%","3.9%","14.8%","","534,220","54.1%","45.9%","","673,175","138,955","24.8%","75.2%","534,220","25.1%","74.9%","","534,209","22.6%","23.8%","5.0%","0.3%","45.9%","2.4%","","3,423,208","77.7%","22.3%","8.4%","12.1%","5.0%","6.7%","2.2%","2.4%","0.9%","1.1%","0.3%","","3,605,330","3.7%","0.7%","0.3%","0.3%","0.7%","8.5%","4.4%","2.4%","8.2%","0.8%","0.9%","14.7%","16.2%","0.7%","0.5%","6.7%","1.3%","1.4%","0.5%","1.5%","0.5%","1.0%","1.3%","0.2%","0.6%","0.4%","2.6%","","1,397,324","93.2%","88.9%"
"Delaware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","381,097","181,481","58,930","26,594","8,313","63,140","5,131","44,434","13,963","109,882","20,494","64,576","30,986","105,611","129,770","2.51","3.08","","957,428","381,097","180,745","27,280","271,576","64,474","32,256","","390,056","139,280","198,811","4,954","10,635","36,376","420,329","133,152","189,836","7,477","37,357","52,507","","9,827","3,526","26","45","6","76","27","","21,445","7,904","","1,130","1,191","1,319","4,264","7,904","5,129","5,708","","229,295","13,220","10,581","92,285","48,634","64,575","","690,618","22,250","39,538","209,928","129,676","56,852","134,252","98,122","628,830","232,374","","769,893","64,386","","966,239","128,119","207,292","10,771","576,231","62,903","182,716","54,445","","973,108","861,603","111,505","107,791","59,786","48,005","11,090","36,915","3,714","","981,892","887,253","869,800","433,573","436,227","17,453","94,639","","94,639","50,018","44,621","","112,092","17,453","3,540","13,913","94,639","25,754","68,885","","94,639","9,604","31,552","10,986","173","40,901","1,423","","927,658","800,419","127,239","45,456","66,429","26,472","29,712","8,669","21,831","7,859","9,267","2,456","","981,892","48,994","3,885","1,549","1,315","8,246","94,290","12,204","3,040","119,168","4,653","3,815","139,618","84,428","2,560","4,475","39,254","1,451","7,182","6,162","14,898","1,564","14,937","6,295","2,243","4,954","7,371","13,558","","381,097","359,187","340,155"
"    Percent","","381,097","47.6%","15.5%","7.0%","2.2%","16.6%","1.3%","11.7%","3.7%","28.8%","5.4%","16.9%","8.1%","27.7%","34.1%","(X)","(X)","","957,428","39.8%","18.9%","2.8%","28.4%","6.7%","3.4%","","390,056","35.7%","51.0%","1.3%","2.7%","9.3%","420,329","31.7%","45.2%","1.8%","8.9%","12.5%","","9,827","35.9%","(X)","(X)","(X)","(X)","(X)","","21,445","36.9%","","5.3%","5.6%","6.2%","19.9%","7,904","64.9%","72.2%","","229,295","5.8%","4.6%","40.2%","21.2%","28.2%","","690,618","3.2%","5.7%","30.4%","18.8%","8.2%","19.4%","14.2%","91.1%","33.6%","","769,893","8.4%","","966,239","13.3%","207,292","5.2%","576,231","10.9%","182,716","29.8%","","973,108","88.5%","11.5%","11.1%","6.1%","4.9%","1.1%","3.8%","0.4%","","981,892","90.4%","88.6%","44.2%","44.4%","1.8%","9.6%","","94,639","52.9%","47.1%","","112,092","17,453","20.3%","79.7%","94,639","27.2%","72.8%","","94,639","10.1%","33.3%","11.6%","0.2%","43.2%","1.5%","","927,658","86.3%","13.7%","4.9%","7.2%","2.9%","3.2%","0.9%","2.4%","0.8%","1.0%","0.3%","","981,892","5.0%","0.4%","0.2%","0.1%","0.8%","9.6%","1.2%","0.3%","12.1%","0.5%","0.4%","14.2%","8.6%","0.3%","0.5%","4.0%","0.1%","0.7%","0.6%","1.5%","0.2%","1.5%","0.6%","0.2%","0.5%","0.8%","1.4%","","381,097","94.3%","89.3%"
"District of Columbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
