"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total Households","COMPUTERS AND INTERNET USE!!Total Households!!With a computer","COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,938,894","3,152,234","1,253,201","2,354,778","845,149","208,921","97,980","588,535","310,072","1,786,660","1,485,978","589,506","1,397,469","1,454,407","2.50","3.13","","12,343,440","4,938,894","2,353,815","3,619,063","734,185","697,483","300,269","","5,101,281","1,865,351","2,537,423","99,502","155,845","443,160","5,438,424","1,674,861","2,477,687","131,754","574,630","579,492","","141,870","54,822","32","48","19","86","22","","241,967","92,964","","20,606","20,148","14,662","37,548","92,964","58,050","63,806","","3,053,479","186,046","147,033","1,204,321","645,193","870,886","","8,809,510","313,556","638,172","3,209,801","1,428,581","692,226","1,540,228","986,946","(X)","(X)","","10,053,050","849,690","","12,569,375","1,689,123","2,708,843","140,275","7,849,516","858,463","2,011,016","690,385","","12,639,493","11,113,742","1,464,853","916,182","548,671","324,391","224,280","60,898","","12,773,801","11,977,642","11,768,250","9,384,706","2,383,544","209,392","796,159","","796,159","410,524","385,635","","1,005,551","209,392","24,864","184,528","796,159","112,090","684,069","","796,159","169,085","311,124","65,436","3,073","232,621","14,820","","12,059,233","10,786,163","1,273,070","490,094","545,585","214,220","422,668","139,385","232,498","113,874","72,319","22,615","","12,773,801","633,329","65,954","51,935","13,241","207,913","922,153","206,645","33,429","3,260,751","61,335","132,201","2,116,816","1,542,441","70,379","43,061","842,487","17,937","192,908","145,983","185,309","214,337","101,734","103,475","61,869","111,863","161,534","81,376","","4,938,894","4,019,167","3,575,844"
"    Percent","","4,938,894","63.8%","25.4%","47.7%","17.1%","4.2%","2.0%","11.9%","6.3%","36.2%","30.1%","11.9%","28.3%","29.4%","(X)","(X)","","12,343,440","40.0%","19.1%","29.3%","5.9%","5.7%","2.4%","","5,101,281","36.6%","49.7%","2.0%","3.1%","8.7%","5,438,424","30.8%","45.6%","2.4%","10.6%","10.7%","","141,870","38.6%","(X)","(X)","(X)","(X)","(X)","","241,967","38.4%","","8.5%","8.3%","6.1%","15.5%","92,964","62.4%","68.6%","","3,053,479","6.1%","4.8%","39.4%","21.1%","28.5%","","8,809,510","3.6%","7.2%","36.4%","16.2%","7.9%","17.5%","11.2%","89.2%","28.7%","","10,053,050","8.5%","","12,569,375","13.4%","2,708,843","5.2%","7,849,516","10.9%","2,011,016","34.3%","","12,639,493","87.9%","11.6%","7.2%","4.3%","2.6%","1.8%","0.5%","","12,773,801","93.8%","92.1%","73.5%","18.7%","1.6%","6.2%","","796,159","51.6%","48.4%","","1,005,551","209,392","11.9%","88.1%","796,159","14.1%","85.9%","","796,159","21.2%","39.1%","8.2%","0.4%","29.2%","1.9%","","12,059,233","89.4%","10.6%","4.1%","4.5%","1.8%","3.5%","1.2%","1.9%","0.9%","0.6%","0.2%","","12,773,801","5.0%","0.5%","0.4%","0.1%","1.6%","7.2%","1.6%","0.3%","25.5%","0.5%","1.0%","16.6%","12.1%","0.6%","0.3%","6.6%","0.1%","1.5%","1.1%","1.5%","1.7%","0.8%","0.8%","0.5%","0.9%","1.3%","0.6%","","4,938,894","81.4%","72.4%"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","406,366","259,863","108,073","180,930","66,807","21,210","9,051","57,723","32,215","146,503","121,130","45,346","119,719","115,474","2.49","3.09","","1,010,669","406,366","180,725","295,125","67,427","61,026","27,647","","422,789","165,025","199,475","5,862","11,599","40,828","454,403","149,747","191,317","10,639","46,431","56,269","","11,650","5,226","33","45","18","81","20","","20,705","5,466","","1,290","1,353","1,102","1,721","5,466","2,983","4,138","","263,971","13,047","10,560","94,218","53,022","93,124","","719,956","44,100","57,643","191,854","133,377","59,867","142,598","90,517","(X)","(X)","","835,904","64,325","","1,036,046","131,583","212,430","10,725","668,448","66,444","155,168","54,414","","1,040,986","905,093","128,237","75,924","52,313","18,205","34,108","7,656","","1,051,511","915,539","891,444","607,379","284,065","24,095","135,972","","135,972","69,709","66,263","","160,067","24,095","2,989","21,106","135,972","13,848","122,124","","135,972","29,024","25,247","17,039","441","62,014","2,207","","997,310","784,798","212,512","76,488","116,255","44,699","66,443","19,275","22,150","10,030","7,664","2,484","","1,051,511","38,814","8,245","797","1,153","6,367","104,044","113,789","50,139","57,806","9,638","2,348","188,212","193,435","6,109","4,613","44,903","91,831","10,410","6,697","19,758","1,026","33,567","18,361","943","2,464","3,663","7,637","","406,366","339,384","310,751"
"    Percent","","406,366","63.9%","26.6%","44.5%","16.4%","5.2%","2.2%","14.2%","7.9%","36.1%","29.8%","11.2%","29.5%","28.4%","(X)","(X)","","1,010,669","40.2%","17.9%","29.2%","6.7%","6.0%","2.7%","","422,789","39.0%","47.2%","1.4%","2.7%","9.7%","454,403","33.0%","42.1%","2.3%","10.2%","12.4%","","11,650","44.9%","(X)","(X)","(X)","(X)","(X)","","20,705","26.4%","","6.2%","6.5%","5.3%","8.3%","5,466","54.6%","75.7%","","263,971","4.9%","4.0%","35.7%","20.1%","35.3%","","719,956","6.1%","8.0%","26.6%","18.5%","8.3%","19.8%","12.6%","85.9%","32.4%","","835,904","7.7%","","1,036,046","12.7%","212,430","5.0%","668,448","9.9%","155,168","35.1%","","1,040,986","86.9%","12.3%","7.3%","5.0%","1.7%","3.3%","0.7%","","1,051,511","87.1%","84.8%","57.8%","27.0%","2.3%","12.9%","","135,972","51.3%","48.7%","","160,067","24,095","12.4%","87.6%","135,972","10.2%","89.8%","","135,972","21.3%","18.6%","12.5%","0.3%","45.6%","1.6%","","997,310","78.7%","21.3%","7.7%","11.7%","4.5%","6.7%","1.9%","2.2%","1.0%","0.8%","0.2%","","1,051,511","3.7%","0.8%","0.1%","0.1%","0.6%","9.9%","10.8%","4.8%","5.5%","0.9%","0.2%","17.9%","18.4%","0.6%","0.4%","4.3%","8.7%","1.0%","0.6%","1.9%","0.1%","3.2%","1.7%","0.1%","0.2%","0.3%","0.7%","","406,366","83.5%","76.5%"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,794,989","1,195,104","479,885","840,762","298,898","81,127","36,090","273,215","144,897","599,885","502,799","183,898","554,625","508,486","2.58","3.17","","4,635,730","1,794,989","840,502","1,369,520","380,906","249,813","90,768","","1,862,523","656,215","909,081","54,773","59,501","182,953","2,010,225","591,979","898,680","75,634","207,880","236,052","","58,531","25,661","40","51","19","92","23","","118,108","58,270","","9,933","11,650","10,724","25,963","58,270","36,559","43,375","","1,210,706","63,149","72,399","482,864","250,112","342,182","","3,198,816","161,339","298,753","939,047","680,531","284,604","529,944","304,598","(X)","(X)","","3,669,343","366,802","","4,678,122","680,038","1,076,621","49,378","2,893,842","367,570","707,659","263,090","","4,720,602","4,000,306","703,109","393,038","310,071","144,024","166,047","17,187","","4,774,839","4,543,561","4,491,687","2,759,460","1,732,227","51,874","231,278","","231,278","89,661","141,617","","283,152","51,874","2,940","48,934","231,278","20,585","210,693","","231,278","36,183","49,350","8,796","1,565","125,890","9,494","","4,481,196","4,172,800","308,396","124,726","204,207","88,962","57,724","15,980","37,514","16,734","8,951","3,050","","4,774,839","536,072","14,782","9,256","7,251","40,602","420,437","84,961","16,815","471,500","14,324","12,978","461,762","135,837","5,659","17,746","62,308","5,210","19,737","106,804","106,014","6,549","54,266","24,790","7,626","10,726","25,947","13,574","","1,794,989","1,431,872","1,196,242"
"    Percent","","1,794,989","66.6%","26.7%","46.8%","16.7%","4.5%","2.0%","15.2%","8.1%","33.4%","28.0%","10.2%","30.9%","28.3%","(X)","(X)","","4,635,730","38.7%","18.1%","29.5%","8.2%","5.4%","2.0%","","1,862,523","35.2%","48.8%","2.9%","3.2%","9.8%","2,010,225","29.4%","44.7%","3.8%","10.3%","11.7%","","58,531","43.8%","(X)","(X)","(X)","(X)","(X)","","118,108","49.3%","","8.4%","9.9%","9.1%","22.0%","58,270","62.7%","74.4%","","1,210,706","5.2%","6.0%","39.9%","20.7%","28.3%","","3,198,816","5.0%","9.3%","29.4%","21.3%","8.9%","16.6%","9.5%","85.6%","26.1%","","3,669,343","10.0%","","4,678,122","14.5%","1,076,621","4.6%","2,893,842","12.7%","707,659","37.2%","","4,720,602","84.7%","14.9%","8.3%","6.6%","3.1%","3.5%","0.4%","","4,774,839","95.2%","94.1%","57.8%","36.3%","1.1%","4.8%","","231,278","38.8%","61.2%","","283,152","51,874","5.7%","94.3%","231,278","8.9%","91.1%","","231,278","15.6%","21.3%","3.8%","0.7%","54.4%","4.1%","","4,481,196","93.1%","6.9%","2.8%","4.6%","2.0%","1.3%","0.4%","0.8%","0.4%","0.2%","0.1%","","4,774,839","11.2%","0.3%","0.2%","0.2%","0.9%","8.8%","1.8%","0.4%","9.9%","0.3%","0.3%","9.7%","2.8%","0.1%","0.4%","1.3%","0.1%","0.4%","2.2%","2.2%","0.1%","1.1%","0.5%","0.2%","0.2%","0.5%","0.3%","","1,794,989","79.8%","66.6%"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","331,406","213,838","94,183","166,793","62,905","15,340","9,406","31,705","21,872","117,568","96,670","34,562","103,630","84,185","2.45","3.02","","810,863","331,406","166,984","228,701","35,356","48,416","20,466","","333,069","110,545","177,543","2,381","7,404","35,196","335,742","88,949","173,271","4,436","30,154","38,932","","13,341","5,073","51","71","23","130","25","","13,842","7,804","","1,743","1,650","858","3,553","7,804","5,095","5,056","","219,960","13,034","13,981","90,718","44,104","58,123","","550,959","19,302","27,093","172,701","122,701","62,856","104,240","42,066","(X)","(X)","","633,343","61,883","","827,039","108,112","207,264","8,868","501,769","57,310","118,006","41,934","","832,703","691,659","138,755","72,038","66,717","36,675","30,042","2,289","","844,877","820,418","816,396","543,073","273,323","4,022","24,459","","24,459","8,035","16,424","","28,481","4,022","396","3,626","24,459","5,048","19,411","","24,459","3,806","7,788","5,843","146","5,840","1,036","","786,260","735,515","50,745","14,556","16,883","5,347","11,921","3,150","5,925","3,077","16,016","2,982","","844,877","34,299","2,634","18,156","17,882","39,046","49,874","19,383","4,218","334,981","765","1,165","88,201","11,377","315","120,199","12,844","96","9,868","4,216","8,528","223","5,783","25,741","3,663","1,310","3,382","584","","331,406","272,941","235,761"
"    Percent","","331,406","64.5%","28.4%","50.3%","19.0%","4.6%","2.8%","9.6%","6.6%","35.5%","29.2%","10.4%","31.3%","25.4%","(X)","(X)","","810,863","40.9%","20.6%","28.2%","4.4%","6.0%","2.5%","","333,069","33.2%","53.3%","0.7%","2.2%","10.6%","335,742","26.5%","51.6%","1.3%","9.0%","11.6%","","13,341","38.0%","(X)","(X)","(X)","(X)","(X)","","13,842","56.4%","","12.6%","11.9%","6.2%","25.7%","7,804","65.3%","64.8%","","219,960","5.9%","6.4%","41.2%","20.1%","26.4%","","550,959","3.5%","4.9%","31.3%","22.3%","11.4%","18.9%","7.6%","91.6%","26.6%","","633,343","9.8%","","827,039","13.1%","207,264","4.3%","501,769","11.4%","118,006","35.5%","","832,703","83.1%","16.7%","8.7%","8.0%","4.4%","3.6%","0.3%","","844,877","97.1%","96.6%","64.3%","32.4%","0.5%","2.9%","","24,459","32.9%","67.1%","","28,481","4,022","9.8%","90.2%","24,459","20.6%","79.4%","","24,459","15.6%","31.8%","23.9%","0.6%","23.9%","4.2%","","786,260","93.5%","6.5%","1.9%","2.1%","0.7%","1.5%","0.4%","0.8%","0.4%","2.0%","0.4%","","844,877","4.1%","0.3%","2.1%","2.1%","4.6%","5.9%","2.3%","0.5%","39.6%","0.1%","0.1%","10.4%","1.3%","0.0%","14.2%","1.5%","0.0%","1.2%","0.5%","1.0%","0.0%","0.7%","3.0%","0.4%","0.2%","0.4%","0.1%","","331,406","82.4%","71.1%"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,490,249","1,658,071","677,544","1,208,430","439,638","116,605","58,096","333,036","179,810","832,178","700,561","246,666","773,003","669,926","2.55","3.13","","6,342,054","2,490,249","1,209,601","1,867,730","449,036","325,438","133,845","","2,537,029","813,995","1,301,814","48,155","68,233","304,832","2,718,099","722,679","1,288,828","71,843","272,485","362,264","","83,742","36,090","43","54","32","101","16","","155,459","75,913","","15,745","15,953","13,505","30,710","75,913","46,859","55,506","","1,597,851","86,901","87,339","667,753","339,168","416,690","","4,370,035","245,616","384,935","1,437,758","928,049","291,304","681,475","400,898","(X)","(X)","","4,986,689","465,435","","6,394,644","983,720","1,489,574","68,386","3,983,560","546,546","921,510","368,788","","6,419,226","5,429,144","965,854","588,373","377,481","190,956","186,525","24,228","","6,495,978","6,191,177","6,137,131","3,970,068","2,167,063","54,046","304,801","","304,801","114,362","190,439","","358,847","54,046","3,331","50,715","304,801","38,962","265,839","","304,801","29,374","91,135","32,689","1,203","142,512","7,888","","6,098,770","5,704,298","394,472","162,130","226,273","105,032","71,714","18,978","55,970","24,042","40,515","14,078","","6,495,978","1,055,077","37,373","7,969","12,005","74,693","611,821","114,322","20,455","644,236","11,570","11,603","688,884","135,601","2,819","26,061","72,885","5,572","20,036","155,850","130,737","3,878","67,251","35,077","12,314","6,266","29,545","12,232","","2,490,249","1,972,816","1,669,343"
"    Percent","","2,490,249","66.6%","27.2%","48.5%","17.7%","4.7%","2.3%","13.4%","7.2%","33.4%","28.1%","9.9%","31.0%","26.9%","(X)","(X)","","6,342,054","39.3%","19.1%","29.4%","7.1%","5.1%","2.1%","","2,537,029","32.1%","51.3%","1.9%","2.7%","12.0%","2,718,099","26.6%","47.4%","2.6%","10.0%","13.3%","","83,742","43.1%","(X)","(X)","(X)","(X)","(X)","","155,459","48.8%","","10.1%","10.3%","8.7%","19.8%","75,913","61.7%","73.1%","","1,597,851","5.4%","5.5%","41.8%","21.2%","26.1%","","4,370,035","5.6%","8.8%","32.9%","21.2%","6.7%","15.6%","9.2%","85.6%","24.8%","","4,986,689","9.3%","","6,394,644","15.4%","1,489,574","4.6%","3,983,560","13.7%","921,510","40.0%","","6,419,226","84.6%","15.0%","9.2%","5.9%","3.0%","2.9%","0.4%","","6,495,978","95.3%","94.5%","61.1%","33.4%","0.8%","4.7%","","304,801","37.5%","62.5%","","358,847","54,046","6.2%","93.8%","304,801","12.8%","87.2%","","304,801","9.6%","29.9%","10.7%","0.4%","46.8%","2.6%","","6,098,770","93.5%","6.5%","2.7%","3.7%","1.7%","1.2%","0.3%","0.9%","0.4%","0.7%","0.2%","","6,495,978","16.2%","0.6%","0.1%","0.2%","1.1%","9.4%","1.8%","0.3%","9.9%","0.2%","0.2%","10.6%","2.1%","0.0%","0.4%","1.1%","0.1%","0.3%","2.4%","2.0%","0.1%","1.0%","0.5%","0.2%","0.1%","0.5%","0.2%","","2,490,249","79.2%","67.0%"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
