"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US54011","Cabell County, West Virginia","7360","1393","null","null","21815","null","2460","null","37980","null","3526","null","63293","null","5288","null","151822","null","21460","null","285733","null","74373","null",
"0500000US54033","Harrison County, West Virginia","11764","2510","null","null","31560","null","4032","null","48872","null","4596","null","82536","null","6979","null","170466","null","22426","null","277377","null","68814","null",
"0500000US54039","Kanawha County, West Virginia","9737","929","null","null","25027","null","2069","null","45099","null","2894","null","72407","null","4000","null","170304","null","19702","null","326994","null","65299","null",
"0500000US54061","Monongalia County, West Virginia","7816","1525","null","null","26780","null","3362","null","50988","null","4723","null","83658","null","6456","null","221342","null","35053","null","446927","null","125474","null",
"0500000US54081","Raleigh County, West Virginia","10993","1646","null","null","25342","null","3271","null","45747","null","4519","null","71181","null","5348","null","131985","null","10193","null","189833","null","29669","null",
"0500000US54107","Wood County, West Virginia","10571","1724","null","null","27143","null","2461","null","48624","null","3615","null","75339","null","5183","null","163354","null","22171","null","306743","null","76464","null",
"0500000US55009","Brown County, Wisconsin","14717","1289","null","null","36891","null","2015","null","58064","null","2363","null","87266","null","3042","null","178103","null","13703","null","319579","null","50607","null",
"0500000US55025","Dane County, Wisconsin","17598","1033","null","null","43443","null","1694","null","71038","null","2150","null","106354","null","2409","null","218791","null","14129","null","378643","null","45764","null",
"0500000US55027","Dodge County, Wisconsin","15742","1694","null","null","36030","null","1996","null","54935","null","2731","null","78509","null","3054","null","145386","null","14074","null","247701","null","50351","null",
"0500000US55035","Eau Claire County, Wisconsin","12073","1722","null","null","29371","null","2595","null","49895","null","4202","null","79034","null","3987","null","159018","null","20867","null","286841","null","73509","null",
"0500000US55039","Fond du Lac County, Wisconsin","16306","2159","null","null","37989","null","2841","null","58546","null","3033","null","86647","null","3814","null","156854","null","12652","null","252897","null","42595","null",
"0500000US55055","Jefferson County, Wisconsin","15350","2152","null","null","35279","null","2602","null","58070","null","4968","null","85579","null","4352","null","143186","null","7932","null","200728","null","16260","null",
"0500000US55059","Kenosha County, Wisconsin","13307","1695","null","null","34490","null","3138","null","60273","null","3784","null","91901","null","5068","null","180336","null","14572","null","287934","null","45863","null",
"0500000US55063","La Crosse County, Wisconsin","13389","2155","null","null","34414","null","2893","null","54723","null","3098","null","84681","null","4437","null","169669","null","14022","null","278404","null","43236","null",
"0500000US55071","Manitowoc County, Wisconsin","16071","1642","null","null","34142","null","2164","null","51649","null","3074","null","76222","null","4364","null","137080","null","8817","null","213318","null","24489","null",
"0500000US55073","Marathon County, Wisconsin","15218","1768","null","null","34678","null","2017","null","55535","null","2861","null","84424","null","3104","null","176433","null","14684","null","316416","null","49737","null",
"0500000US55079","Milwaukee County, Wisconsin","9244","442","null","null","27026","null","825","null","47889","null","1019","null","76365","null","1661","null","169934","null","8296","null","308437","null","28726","null",
"0500000US55087","Outagamie County, Wisconsin","17447","1613","null","null","40031","null","1995","null","61696","null","2601","null","89632","null","2806","null","178701","null","15668","null","321015","null","56356","null",
"0500000US55089","Ozaukee County, Wisconsin","18706","2931","null","null","48301","null","5100","null","83484","null","5807","null","122866","null","8951","null","319289","null","43048","null","620119","null","125095","null",
"0500000US55097","Portage County, Wisconsin","13390","2218","null","null","35438","null","3076","null","54145","null","3016","null","81660","null","5587","null","161576","null","16494","null","263646","null","45905","null",
"0500000US55101","Racine County, Wisconsin","13773","1383","null","null","33308","null","2081","null","55813","null","2757","null","82710","null","3311","null","165681","null","11341","null","273483","null","33647","null",
"0500000US55105","Rock County, Wisconsin","14004","1174","null","null","30809","null","1938","null","50643","null","2598","null","78942","null","3579","null","152621","null","10239","null","248017","null","31807","null",
"0500000US55109","St. Croix County, Wisconsin","18960","3108","null","null","46803","null","3559","null","72897","null","4501","null","106383","null","6241","null","216442","null","33466","null","373662","null","108799","null",
"0500000US55117","Sheboygan County, Wisconsin","17288","1455","null","null","35842","null","2443","null","55350","null","3153","null","83935","null","3296","null","161165","null","11070","null","269804","null","35976","null",
"0500000US55127","Walworth County, Wisconsin","11428","2656","null","null","34027","null","3253","null","58453","null","3725","null","87215","null","4711","null","176120","null","19201","null","311768","null","65479","null",
"0500000US55131","Washington County, Wisconsin","19091","2502","null","null","45818","null","3334","null","72651","null","4632","null","102394","null","5936","null","223130","null","25421","null","425398","null","89484","null",
"0500000US55133","Waukesha County, Wisconsin","20972","1192","null","null","49508","null","1788","null","81403","null","2042","null","119183","null","2828","null","265671","null","13075","null","490523","null","41517","null",
"0500000US55139","Winnebago County, Wisconsin","15001","1489","null","null","35451","null","2112","null","57867","null","2518","null","85974","null","3359","null","182702","null","23244","null","340416","null","85293","null",
"0500000US55141","Wood County, Wisconsin","14398","1796","null","null","32751","null","2300","null","52633","null","4437","null","80329","null","4536","null","167992","null","21920","null","304266","null","67570","null",
"0500000US56021","Laramie County, Wyoming","15503","2489","null","null","40467","null","4569","null","62804","null","3979","null","90851","null","5647","null","159803","null","11189","null","243517","null","33898","null",
"0500000US56025","Natrona County, Wyoming","15025","2868","null","null","35498","null","2906","null","57741","null","4509","null","85472","null","5302","null","175167","null","19678","null","297651","null","62640","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","2180","836","null","null","9964","null","1086","null","18359","null","2125","null","30451","null","2751","null","60430","null","5404","null","89526","null","10313","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","3348","590","null","null","13224","null","1049","null","24163","null","1698","null","42384","null","2593","null","93160","null","8855","null","166330","null","32483","null",
"0500000US72025","Caguas Municipio, Puerto Rico","3445","704","null","null","12761","null","1485","null","24396","null","2277","null","43353","null","3863","null","100519","null","14415","null","178840","null","43735","null",
"0500000US72031","Carolina Municipio, Puerto Rico","6216","976","null","null","17471","null","1424","null","28183","null","1703","null","42944","null","2518","null","84934","null","5759","null","128451","null","11948","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","6775","1322","null","null","17058","null","2100","null","33837","null","4652","null","63231","null","7633","null","178571","null","27662","null","308347","null","41226","null",
